cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
CSF2,ITGB1,0,0,0,0,0.12297390401363373,0.20745208859443665,0,0.07934600114822388,0.1638241857290268
HGF,ITGB1,0,0,0,0,0,0,0,0.40127769112586975,0.4857558608055115
ANGPT1,ITGB1,0,0,0,0,0,0,0,0.4639095366001129,0.5483877062797546
MDK,ITGB1,0,0,0,0,0,0,0,0.2308354377746582,0.3153136074542999
FLT4,ITGB1,0,0,0,0,0.20286008715629578,0.2873382568359375,0,0,0
CXCL12,ITGB1,0,0,0,0,0.2554249167442322,0.3399030864238739,0,0.8465801477432251,0.9310582876205444
VEGFD,ITGB1,0,0,0,0,0,0,0,0.8695610165596008,0.9540391564369202
RELN,ITGB1,0,0,0,0,0.11792802810668945,0.20240619778633118,0,0,0
VTN,ITGB1,0,0,0,0,0,0,0,0.4658495783805847,0.5503277778625488
SEMA7A,ITGB1,0,0,0,0,0.28663328289985657,0.3711114525794983,0,0,0
THBS1,ITGB1,0,0,0,0,0,0,0,0.10279261320829391,0.18727079033851624
THBS2,ITGB1,0,0,0,0,0,0,0,0.2311992347240448,0.3156774044036865
VWF,ITGB1,0,0,0,0,0.23033541440963745,0.3148135840892792,0,0,0
VCAM1,ITGB1,0,0,0,0,0.1641412377357483,0.2486194223165512,0,0.5179546475410461,0.6024328470230103
VCAN,ITGB1,0,0,0,0,0,0,0,1.0658611059188843,1.1503392457962036
LGALS1,ITGB1,0,0,0,0,0,0,0,0.46609923243522644,0.5505774021148682
LAMB1,ITGB1,0,0,0,0,0,0,0,0.7543879747390747,0.838866114616394
LAMA4,ITGB1,0,0,0,0,0.130427286028862,0.21490547060966492,0,0.903619110584259,0.9880972504615784
LAMC2,ITGB1,0,0.27602308988571167,0.3605012893676758,0,0,0,0,0,0
NID1,ITGB1,0,0,0,0,0,0,0,1.0577569007873535,1.1422350406646729
TNC,ITGB1,0,0,0,0,0,0,0,0,0
LUM,ITGB1,0,0,0,0,0,0,0,1.1365560293197632,1.2210341691970825
TFF2,ITGB1,0,0,0,0,0,0,0,0,0
TFF1,ITGB1,0,0,0,0,0,0,0,0,0
COL6A3,ITGB1,0,0,0,0,0,0,0,0.3443509638309479,0.4288291335105896
LAMA3,ITGB1,0,0.21142685413360596,0.2959050238132477,0,0,0,0,0,0
FBLN1,ITGB1,0,0,0,0,0,0,0,1.301287293434143,1.3857654333114624
ICAM4,ITGB1,0,0,0,0,0.06968376785516739,0.1541619449853897,0,0.07317773252725601,0.15765590965747833
LAMC3,ITGB1,0,0,0,0,0,0,0,0.33793002367019653,0.42240822315216064
SPP1,ITGB1,0,0,0,0,0,0,0,0,0
LAMA2,ITGB1,0,0,0,0,0,0,0,1.0337071418762207,1.1181854009628296
CHAD,ITGB1,0,0,0,0,0.10943097621202469,0.193909153342247,0,0,0
SPON2,ITGB1,0,0,0,0,0,0,0,0.49855002760887146,0.5830281972885132
COL6A6,ITGB1,0,0,0,0,0,0,0,0.5860582590103149,0.6705363988876343
THBS4,ITGB1,0,0,0,0,0,0,0,0.08672624826431274,0.17120441794395447
WISP1,ITGB1,0,0,0,0,0,0,0,0.20076334476470947,0.2852415144443512
CSF3,PLAUR,0,0,0,0,0,0,0,0,0
IL1B,PLAUR,0,0,0,0,0,0,0,0,0
KNG1,PLAUR,0,0,0,0,0,0,0,0,0
VTN,PLAUR,0,0,0,0,0,0,0,0,0
IGLC1,FCGR2B,0,0,0,0,0,0,0,0,0
CD80,CD3E,0,0,0,0,0,0,0,0,0
IL12B,CD3E,0,0,0,0,0,0,0,0,0
IGF1,APP,0,0,0,0,0,0,1.2057290077209473,1.1155219078063965,1.3362605571746826
CD40LG,APP,0,0,0,0.21136027574539185,0.12115323543548584,0.3418917953968048,0,0,0
IAPP,APP,0.13653981685638428,0.04633278027176857,0.26707133650779724,0,0,0,0.15029126405715942,0.060084231197834015,0.2808227837085724
IL18,APP,0.19382184743881226,0.10361481457948685,0.3243533968925476,0,0,0,0.20516332983970642,0.11495628952980042,0.3356948494911194
APOE,APP,0,0,0,0,0,0,0.20569810271263123,0.11549106985330582,0.3362296223640442
SPON1,APP,0,0,0,0,0,0,0.1473921537399292,0.05718512088060379,0.27792367339134216
KDR,PECAM1,0,0,0,0,0.8619715571403503,0,0,0,0
IGF1,PDGFRB,0,0,0,0,0,0,0,0,1.868661642074585
KIT,PDGFRB,0,0,0,0,0,0,0,0,0
EGF,PDGFRB,0,0,0.9178375601768494,0,0,0,0,0,0
NGF,PDGFRB,0,0,0,0,0,0,0,0,1.2437750101089478
CSF1,PDGFRB,0,0,0,0,0,0,0,0,1.7965295314788818
HGF,PDGFRB,0,0,0,0,0,0,0,0,1.1158839464187622
AREG,PDGFRB,0,0,0,0,0,0,0,0,0
PDGFA,PDGFRB,0,0,0.808549165725708,0,0,0,0,0,0
PDGFB,PDGFRB,0,0,0,0,0,0.9321015477180481,0,0,0
ANGPT2,PDGFRB,0,0,0,0,0,0.8545427322387695,0,0,0.831135094165802
ANGPT1,PDGFRB,0,0,0,0,0,0,0,0,1.1785157918930054
ANGPT4,PDGFRB,0,0,0,0,0,0,0,0,1.213827133178711
BDNF,PDGFRB,0,0,0,0,0,0,0,0,0.8609782457351685
EREG,PDGFRB,0,0,0,0,0,0,0,0,0
VEGFD,PDGFRB,0,0,0,0,0,0,0,0,1.584167242050171
FGF5,PDGFRB,0,0,0,0,0,0,0,0,0
FGF23,PDGFRB,0,0,0,0,0,0,0,0,0
PGF,PDGFRB,0,0,0,0,0,0,0,0,1.2139077186584473
MFGE8,PDGFRB,0,0,0,0,0,0,0,0,1.0050439834594727
CD80,CD28,0,0,0,0,0,0,0,0,0
IL2,CD28,0,0,0,0,0.07553823292255402,0,0,0,0
IL12A,CD28,0,0,0,0,0,0,0,0.06303057074546814,0
CD8A,CD28,0,0,0,0,0,0,0,0,0
CD80,CD3G,0,0,0,0,0,0,0,0,0
GZMA,F2R,0,0,0,0,0.3663235306739807,0,0,0,0
PRSS2,F2R,0,0,0,0,0,0,0,0,0
IGF1,KIT,0,0,0,0,0,0,0,0,0
EGF,KIT,0,0,0,0,0,0,0,0,0
NGF,KIT,0,0,0,0,0,0,0,0,0
CSF1,KIT,0,0,0,0,0,0,0,0,0
HGF,KIT,0,0,0,0,0,0,0,0,0
AREG,KIT,0,0,0,0,0,0,0,0,0
PDGFA,KIT,0,0,0,0,0,0,0,0,0
PDGFB,KIT,0,0,0,0,0,0,0,0,0
ANGPT2,KIT,0,0,0,0,0,0,0,0,0
ANGPT1,KIT,0,0,0,0,0,0,0,0,0
ANGPT4,KIT,0,0,0,0,0,0,0,0,0
BDNF,KIT,0,0,0,0,0,0,0,0,0
EREG,KIT,0,0,0,0,0,0,0,0,0
VEGFD,KIT,0,0,0,0,0,0,0,0,0
FGF5,KIT,0,0,0,0,0,0,0,0,0
FGF23,KIT,0,0,0,0,0,0,0,0,0
PGF,KIT,0,0,0,0,0,0,0,0,0
SAA1,CD36,0,0,0,0,0,0,0,0,0
THBS1,CD36,0,0,0,0,0,0,0,0.5861239433288574,0
THBS2,CD36,0,0,0,0,0,0,0,0.7145305871963501,0
S100A8,CD36,0,0,0,0,0,0,0,0,0
S100A9,CD36,0,0,0,0,0,0,0,0,0
THBS4,CD36,0,0,0,0,0,0,0,0.5700575709342957,0
KIT,CSF2RB,0,0,0,0,0,0,0,0,0
CSF3,CSF2RB,0,0,0,0,0,0,0,0,0
CSF2,CSF2RB,0,0,0,0,0,0,0,0,0
IL5,CSF2RB,0,0,0,0,0,0,0,0,0
KDR,CSF2RB,0,0,0,0,0,0,0,0,0
TSLP,IL7R,0,0.118730328977108,0,0,0.19547514617443085,0,0,0.38649803400039673,0
IL7,IL7R,0,0.1499280035495758,0,0,0,0,0,0.1399012804031372,0
IL6,IL2RB,0,0,0,0,0.20118901133537292,0,0,1.505590558052063,0
IL2,IL2RB,0,0,0,0,0.19787630438804626,0,0,0,0
IL1RN,IL2RB,0,0,0,0,0,0,0,0,0
CD8A,IL2RB,0,0,0,0,0,0,0,0,0
IGF1,KDR,0,0,0,0,0,0,0,1.4955675601959229,0
IL6,KDR,0,0,0,0,0.4418659806251526,0,0,1.746267557144165,0
EGF,KDR,0,0.5447434186935425,0,0,0,0,0,0,0
NGF,KDR,0,0,0,0,0,0,0,0.8706808090209961,0
CSF1,KDR,0,0,0,0,0,0,0,1.4234353303909302,0
HGF,KDR,0,0,0,0,0,0,0,0.7427897453308105,0
AREG,KDR,0,0,0,0,0,0,0,0,0
PDGFA,KDR,0,0.4354550242424011,0,0,0,0,0,0,0
PDGFB,KDR,0,0,0,0,0.5590074062347412,0,0,0,0
ANGPT2,KDR,0,0,0,0,0.48144859075546265,0,0,0.45804092288017273,0
ANGPT1,KDR,0,0,0,0,0,0,0,0.8054215908050537,0
ANGPT4,KDR,0,0,0,0,0,0,0,0.840732991695404,0
FLT4,KDR,0,0,0,0,0.5443722009658813,0,0,0,0
BDNF,KDR,0,0,0,0,0,0,0,0.4878840446472168,0
EREG,KDR,0,0,0,0,0,0,0,0,0
VEGFD,KDR,0,0,0,0,0,0,0,1.2110730409622192,0
PTHLH,KDR,0,0,0,0,0.44293633103370667,0,0,0.4867413341999054,0
VTN,KDR,0,0,0,0,0,0,0,0.8073616623878479,0
FGF5,KDR,0,0,0,0,0,0,0,0,0
FGF23,KDR,0,0,0,0,0,0,0,0,0
PGF,KDR,0,0,0,0,0,0,0,0.8408135175704956,0
GREM1,KDR,0,0,0,0,0,0,0,0,0
NRP1,KDR,0,0,0,0,0.6737989187240601,0,0,0.8516713976860046,0
MDK,PTPRZ1,0,0,0,0,0,0,0.16968992352485657,0,0
PTN,PTPRZ1,0,0,0,0,0,0,0.11685909330844879,0,0
L1CAM,PTPRZ1,0,0,0,0.07642477750778198,0,0,0,0,0
TNC,PTPRZ1,0,0,0,0,0,0,0,0,0
HGF,CD44,0,0,0,0,0,0,0,0,0.4077467918395996
TNF,CD44,0,0,0,0,0,0.1823570728302002,0,0,0
HBEGF,CD44,0,0,0.21603131294250488,0,0,0,0,0,0
LGALS9,CD44,0,0,0,0,0,0.1012224555015564,0,0,0.10406993329524994
VCAN,CD44,0,0,0,0,0,0,0,0,1.0723302364349365
LAMB1,CD44,0,0,0,0,0,0,0,0,0.7608570456504822
LAMA4,CD44,0,0,0,0,0,0.13689640164375305,0,0,0.9100881814956665
LAMC2,CD44,0,0,0.2824922204017639,0,0,0,0,0,0
COL6A3,CD44,0,0,0,0,0,0,0,0,0.35082006454467773
LAMA3,CD44,0,0,0.21789595484733582,0,0,0,0,0,0
LAMC3,CD44,0,0,0,0,0,0,0,0,0.3443991541862488
SPP1,CD44,0,0,0,0,0,0,0,0,0
LAMA2,CD44,0,0,0,0,0,0,0,0,1.040176272392273
PRG4,CD44,0,0,0,0,0,0,0,0,0.1242978423833847
COL6A5,CD44,0,0,0,0,0,0,0,0,0.8669847249984741
COL6A6,CD44,0,0,0,0,0,0,0,0,0.5925273299217224
RELN,ITGB6,0,0,0,0.19075575470924377,0,0,0,0,0
VTN,ITGB6,0,0,0,0,0,0,0.5386773347854614,0,0
THBS1,ITGB6,0,0,0,0,0,0,0.17562034726142883,0,0
THBS2,ITGB6,0,0,0,0,0,0,0.3040269613265991,0,0
VWF,ITGB6,0,0,0,0.3031631410121918,0,0,0,0,0
LAMB1,ITGB6,0,0,0,0,0,0,0.8272156715393066,0,0
LAMA4,ITGB6,0,0,0,0.20325502753257751,0,0,0.976446807384491,0,0
LAMC2,ITGB6,0.3488508462905884,0,0,0,0,0,0,0,0
TNC,ITGB6,0,0,0,0,0,0,0,0,0
COL6A3,ITGB6,0,0,0,0,0,0,0.4171786904335022,0,0
LAMA3,ITGB6,0.2842545807361603,0,0,0,0,0,0,0,0
LAMC3,ITGB6,0,0,0,0,0,0,0.41075778007507324,0,0
SPP1,ITGB6,0,0,0,0,0,0,0,0,0
LAMA2,ITGB6,0,0,0,0,0,0,1.1065349578857422,0,0
CHAD,ITGB6,0,0,0,0.1822587102651596,0,0,0,0,0
COL6A6,ITGB6,0,0,0,0,0,0,0.6588859558105469,0,0
THBS4,ITGB6,0,0,0,0,0,0,0.15955397486686707,0,0
IGF1,EPHB1,0,0,0,0,0,0,0,1.0934051275253296,0
EGF,EPHB1,0,0.1425810605287552,0,0,0,0,0,0,0
NGF,EPHB1,0,0,0,0,0,0,0,0.46851846575737,0
CSF1,EPHB1,0,0,0,0,0,0,0,1.021272897720337,0
HGF,EPHB1,0,0,0,0,0,0,0,0.34062743186950684,0
AREG,EPHB1,0,0,0,0,0,0,0,0,0
PDGFA,EPHB1,0,0.033292677253484726,0,0,0,0,0,0,0
PDGFB,EPHB1,0,0,0,0,0.15684503316879272,0,0,0,0
EFNB3,EPHB1,0,0,0,0,0,0,0,0,0
ANGPT2,EPHB1,0,0,0,0,0.07928624749183655,0,0,0.05587857961654663,0
ANGPT1,EPHB1,0,0,0,0,0,0,0,0.40325927734375,0
ANGPT4,EPHB1,0,0,0,0,0,0,0,0.43857064843177795,0
BDNF,EPHB1,0,0,0,0,0,0,0,0.0857217013835907,0
EREG,EPHB1,0,0,0,0,0,0,0,0,0
VEGFD,EPHB1,0,0,0,0,0,0,0,0.8089107275009155,0
FGF5,EPHB1,0,0,0,0,0,0,0,0,0
FGF23,EPHB1,0,0,0,0,0,0,0,0,0
PGF,EPHB1,0,0,0,0,0,0,0,0.4386512041091919,0
IGF1,EPHA2,0,0,0,0,0,0,1.1521304845809937,0,0
EGF,EPHA2,0.20130637288093567,0,0,0,0,0,0,0,0
NGF,EPHA2,0,0,0,0,0,0,0.5272437930107117,0,0
CSF1,EPHA2,0,0,0,0,0,0,1.079998254776001,0,0
HGF,EPHA2,0,0,0,0,0,0,0.3993527293205261,0,0
TNF,EPHA2,0,0,0,0.17396299540996552,0,0,0,0,0
AREG,EPHA2,0,0,0,0,0,0,0,0,0
PDGFA,EPHA2,0.09201798588037491,0,0,0,0,0,0,0,0
PDGFB,EPHA2,0,0,0,0.215570330619812,0,0,0,0,0
ANGPT2,EPHA2,0,0,0,0.13801154494285583,0,0,0.11460388451814651,0,0
ANGPT1,EPHA2,0,0,0,0,0,0,0.4619845747947693,0,0
ANGPT4,EPHA2,0,0,0,0,0,0,0.49729594588279724,0,0
BDNF,EPHA2,0,0,0,0,0,0,0.14444699883460999,0,0
EREG,EPHA2,0,0,0,0,0,0,0,0,0
VEGFD,EPHA2,0,0,0,0,0,0,0.8676360249519348,0,0
FGF5,EPHA2,0,0,0,0,0,0,0,0,0
FGF23,EPHA2,0,0,0,0,0,0,0,0,0
PGF,EPHA2,0,0,0,0,0,0,0.4973765015602112,0,0
TLN1,ITGB5,0,0,0,0,0,0.4049871265888214,0,0,0
RELN,ITGB5,0,0,0,0,0,0.22385166585445404,0,0,0
VTN,ITGB5,0,0,0,0,0,0,0,0,0.5717732310295105
THBS1,ITGB5,0,0,0,0,0,0,0,0,0.2087162584066391
THBS2,ITGB5,0,0,0,0,0,0,0,0,0.3371228873729706
VWF,ITGB5,0,0,0,0,0,0.33625906705856323,0,0,0
LAMB1,ITGB5,0,0,0,0,0,0,0,0,0.8603116273880005
LAMA4,ITGB5,0,0,0,0,0,0.2363509237766266,0,0,1.00954270362854
LAMC2,ITGB5,0,0,0.38194674253463745,0,0,0,0,0,0
TNC,ITGB5,0,0,0,0,0,0,0,0,0
COL6A3,ITGB5,0,0,0,0,0,0,0,0,0.45027461647987366
LAMA3,ITGB5,0,0,0.31735050678253174,0,0,0,0,0,0
LAMC3,ITGB5,0,0,0,0,0,0,0,0,0.4438536763191223
SPP1,ITGB5,0,0,0,0,0,0,0,0,0
CYR61,ITGB5,0,0,0.37906527519226074,0,0,0,0,0,0.2548277974128723
LAMA2,ITGB5,0,0,0,0,0,0,0,0,1.1396307945251465
EDIL3,ITGB5,0,0,0,0,0,0.1827871948480606,0,0,0
CHAD,ITGB5,0,0,0,0,0,0.21535462141036987,0,0,0
COL6A6,ITGB5,0,0,0,0,0,0,0,0,0.6919819116592407
THBS4,ITGB5,0,0,0,0,0,0,0,0,0.19264988601207733
IGF1,FGFR1,0,0,0,0,0,0,0,0,2.2583274841308594
EGF,FGFR1,0,0,1.3075032234191895,0,0,0,0,0,0
NGF,FGFR1,0,0,0,0,0,0,0,0,1.633440613746643
CSF1,FGFR1,0,0,0,0,0,0,0,0,2.186195135116577
HGF,FGFR1,0,0,0,0,0,0,0,0,1.505549669265747
AREG,FGFR1,0,0,0,0,0,0,0,0,0
PDGFA,FGFR1,0,0,1.1982148885726929,0,0,0,0,0,0
PDGFB,FGFR1,0,0,0,0,0,1.3217672109603882,0,0,0
ANGPT2,FGFR1,0,0,0,0,0,1.2442084550857544,0,0,1.220800757408142
ANGPT1,FGFR1,0,0,0,0,0,0,0,0,1.5681815147399902
ANGPT4,FGFR1,0,0,0,0,0,0,0,0,1.6034928560256958
BDNF,FGFR1,0,0,0,0,0,0,0,0,1.2506438493728638
EREG,FGFR1,0,0,0,0,0,0,0,0,0
VEGFD,FGFR1,0,0,0,0,0,0,0,0,1.9738328456878662
FGF5,FGFR1,0,0,0,0,0,0,0,0,0
FGF23,FGFR1,0,0,0,0,0,0,0,0,0
PGF,FGFR1,0,0,0,0,0,0,0,0,1.6035733222961426
IGF1,FGFR4,0,0,0,0,0,0,0,0,1.168670415878296
EGF,FGFR4,0,0,0.21784627437591553,0,0,0,0,0,0
NGF,FGFR4,0,0,0,0,0,0,0,0,0.5437836647033691
CSF1,FGFR4,0,0,0,0,0,0,0,0,1.0965381860733032
HGF,FGFR4,0,0,0,0,0,0,0,0,0.41589266061782837
AREG,FGFR4,0,0,0,0,0,0,0,0,0
PDGFA,FGFR4,0,0,0.10855789482593536,0,0,0,0,0,0
PDGFB,FGFR4,0,0,0,0,0,0.23211024701595306,0,0,0
ANGPT2,FGFR4,0,0,0,0,0,0.1545514613389969,0,0,0.13114379346370697
ANGPT1,FGFR4,0,0,0,0,0,0,0,0,0.47852450609207153
ANGPT4,FGFR4,0,0,0,0,0,0,0,0,0.5138358473777771
BDNF,FGFR4,0,0,0,0,0,0,0,0,0.16098691523075104
EREG,FGFR4,0,0,0,0,0,0,0,0,0
VEGFD,FGFR4,0,0,0,0,0,0,0,0,0.8841759562492371
FGF5,FGFR4,0,0,0,0,0,0,0,0,0
FGF23,FGFR4,0,0,0,0,0,0,0,0,0
PGF,FGFR4,0,0,0,0,0,0,0,0,0.5139164328575134
PDGFA,FURIN,0,0.1754661649465561,0,0,0,0,0,0,0
IGF1,FLT4,0,0,0,0,0,0,0,1.2182084321975708,0
EGF,FLT4,0,0.26738429069519043,0,0,0,0,0,0,0
NGF,FLT4,0,0,0,0,0,0,0,0.593321681022644,0
CSF1,FLT4,0,0,0,0,0,0,0,1.1460762023925781,0
HGF,FLT4,0,0,0,0,0,0,0,0.46543067693710327,0
TNF,FLT4,0,0,0,0,0.24004092812538147,0,0,0,0
AREG,FLT4,0,0,0,0,0,0,0,0,0
PDGFA,FLT4,0,0.15809592604637146,0,0,0,0,0,0,0
PDGFB,FLT4,0,0,0,0,0.28164827823638916,0,0,0,0
ANGPT2,FLT4,0,0,0,0,0.20408949255943298,0,0,0.18068182468414307,0
ANGPT1,FLT4,0,0,0,0,0,0,0,0.5280625224113464,0
ANGPT4,FLT4,0,0,0,0,0,0,0,0.5633739233016968,0
KDR,FLT4,0,0,0,0,0.5443722009658813,0,0,0,0
BDNF,FLT4,0,0,0,0,0,0,0,0.21052494645118713,0
EREG,FLT4,0,0,0,0,0,0,0,0,0
VEGFD,FLT4,0,0,0,0,0,0,0,0.933713972568512,0
VTN,FLT4,0,0,0,0,0,0,0,0.5300025939941406,0
FGF5,FLT4,0,0,0,0,0,0,0,0,0
FGF23,FLT4,0,0,0,0,0,0,0,0,0
PGF,FLT4,0,0,0,0,0,0,0,0.5634544491767883,0
IL6,NOTCH3,0,0,0,0,0,0.2549707591533661,0,0,1.5593723058700562
DLL4,NOTCH3,0,0,0,0,0,0.4631763994693756,0,0,0
THBS2,NOTCH3,0,0,0,0,0,0,0,0,0.3858160972595215
DLK1,NOTCH3,0,0,0,0,0,0,0,0,0.22944463789463043
SCGB3A1,NOTCH3,0,0,0,0,0,0,0,0,0
IGF1,TIE1,0,0,0,0,0,0,0,1.463006854057312,0
EGF,TIE1,0,0.5121827125549316,0,0,0,0,0,0,0
NGF,TIE1,0,0,0,0,0,0,0,0.8381201028823853,0
CSF1,TIE1,0,0,0,0,0,0,0,1.3908746242523193,0
HGF,TIE1,0,0,0,0,0,0,0,0.7102290391921997,0
AREG,TIE1,0,0,0,0,0,0,0,0,0
PDGFA,TIE1,0,0.4028943181037903,0,0,0,0,0,0,0
PDGFB,TIE1,0,0,0,0,0.5264467000961304,0,0,0,0
ANGPT2,TIE1,0,0,0,0,0.4488878846168518,0,0,0.4254802167415619,0
ANGPT1,TIE1,0,0,0,0,0,0,0,0.7728608846664429,0
ANGPT4,TIE1,0,0,0,0,0,0,0,0.8081722855567932,0
BDNF,TIE1,0,0,0,0,0,0,0,0.45532333850860596,0
EREG,TIE1,0,0,0,0,0,0,0,0,0
VEGFD,TIE1,0,0,0,0,0,0,0,1.1785123348236084,0
FGF5,TIE1,0,0,0,0,0,0,0,0,0
FGF23,TIE1,0,0,0,0,0,0,0,0,0
PGF,TIE1,0,0,0,0,0,0,0,0.8082528114318848,0
ANGPTL4,TIE1,0,0,0,0,0.429752916097641,0,0,0.6838911175727844,0
IGF1,AXL,0,0,0,0,0,0,0,0,2.056070327758789
EGF,AXL,0,0,1.1052461862564087,0,0,0,0,0,0
NGF,AXL,0,0,0,0,0,0,0,0,1.4311835765838623
CSF1,AXL,0,0,0,0,0,0,0,0,1.9839380979537964
HGF,AXL,0,0,0,0,0,0,0,0,1.3032925128936768
AREG,AXL,0,0,0,0,0,0,0,0,0
PDGFA,AXL,0,0,0.9959577918052673,0,0,0,0,0,0
PDGFB,AXL,0,0,0,0,0,1.1195101737976074,0,0,0
ANGPT2,AXL,0,0,0,0,0,1.0419514179229736,0,0,1.0185437202453613
ANGPT1,AXL,0,0,0,0,0,0,0,0,1.36592435836792
ANGPT4,AXL,0,0,0,0,0,0,0,0,1.401235818862915
GAS6,AXL,0,0,1.134002923965454,0,0,0.9799700975418091,0,0,1.1248940229415894
BDNF,AXL,0,0,0,0,0,0,0,0,1.048386812210083
EREG,AXL,0,0,0,0,0,0,0,0,0
VEGFD,AXL,0,0,0,0,0,0,0,0,1.771575927734375
FGF5,AXL,0,0,0,0,0,0,0,0,0
FGF23,AXL,0,0,0,0,0,0,0,0,0
PGF,AXL,0,0,0,0,0,0,0,0,1.4013164043426514
IGF1,EPHA7,0,0,0,0,0,0,1.0926810503005981,0,1.1237164735794067
WNT5A,EPHA7,0,0,0,0,0,0,0.31830427050590515,0,0.3493397533893585
EGF,EPHA7,0.14185690879821777,0,0.17289237678050995,0,0,0,0,0,0
NGF,EPHA7,0,0,0,0,0,0,0.4677942991256714,0,0.49882978200912476
CSF1,EPHA7,0,0,0,0,0,0,1.0205488204956055,0,1.051584243774414
HGF,EPHA7,0,0,0,0,0,0,0.3399032652378082,0,0.3709387481212616
AREG,EPHA7,0,0,0,0,0,0,0,0,0
PDGFA,EPHA7,0.03256852179765701,0,0.06360399723052979,0,0,0,0,0,0
PDGFB,EPHA7,0,0,0,0.1561208814382553,0,0.18715634942054749,0,0,0
ANGPT2,EPHA7,0,0,0,0.07856208831071854,0,0.10959756374359131,0.05515442043542862,0,0.08618989586830139
ANGPT1,EPHA7,0,0,0,0,0,0,0.4025351107120514,0,0.43357059359550476
ANGPT4,EPHA7,0,0,0,0,0,0,0.43784648180007935,0,0.4688819646835327
BDNF,EPHA7,0,0,0,0,0,0,0.08499754220247269,0,0.11603301763534546
AFDN,EPHA7,0.17629027366638184,0,0.207325741648674,0.10744640231132507,0,0.13848188519477844,0,0,0
EREG,EPHA7,0,0,0,0,0,0,0,0,0
VEGFD,EPHA7,0,0,0,0,0,0,0.8081865906715393,0,0.8392220735549927
FGF5,EPHA7,0,0,0,0,0,0,0,0,0
FGF23,EPHA7,0,0,0,0,0,0,0,0,0
PGF,EPHA7,0,0,0,0,0,0,0.4379270374774933,0,0.46896252036094666
IGF1,EPHA5,0,0,0,0,0,0,0,0,1.0953385829925537
EGF,EPHA5,0,0,0.14451442658901215,0,0,0,0,0,0
NGF,EPHA5,0,0,0,0,0,0,0,0,0.47045183181762695
CSF1,EPHA5,0,0,0,0,0,0,0,0,1.023206353187561
HGF,EPHA5,0,0,0,0,0,0,0,0,0.3425607979297638
AREG,EPHA5,0,0,0,0,0,0,0,0,0
PDGFA,EPHA5,0,0,0.035226039588451385,0,0,0,0,0,0
PDGFB,EPHA5,0,0,0,0,0,0.15877839922904968,0,0,0
ANGPT2,EPHA5,0,0,0,0,0,0.0812196135520935,0,0,0.05781194195151329
ANGPT1,EPHA5,0,0,0,0,0,0,0,0,0.40519264340400696
ANGPT4,EPHA5,0,0,0,0,0,0,0,0,0.4405040144920349
BDNF,EPHA5,0,0,0,0,0,0,0,0,0.08765506744384766
EREG,EPHA5,0,0,0,0,0,0,0,0,0
VEGFD,EPHA5,0,0,0,0,0,0,0,0,0.8108440637588501
FGF5,EPHA5,0,0,0,0,0,0,0,0,0
FGF23,EPHA5,0,0,0,0,0,0,0,0,0
PGF,EPHA5,0,0,0,0,0,0,0,0,0.44058457016944885
IGF1,INSRR,0,0,0,0,0,0,0,0,1.109750747680664
