cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
CSF2,ITGB1,0,0,0,0.1605486422777176,0,0.1474045068025589,0,0,0
HGF,ITGB1,0,0,0,0,0,0,0.5660309791564941,0,0.5528868436813354
ANGPT1,ITGB1,0,0,0,0,0,0,0.710306704044342,0,0.6971625685691833
MDK,ITGB1,0,0,0,0,0,0,0.5678898096084595,0,0.5547456741333008
FLT4,ITGB1,0,0,0,0.16523952782154083,0,0.15209539234638214,0,0,0
CXCL12,ITGB1,0,0,0,0,0,0,0.562181830406189,0,0.5490376949310303
VEGFD,ITGB1,0,0,0,0,0,0,0.299274206161499,0,0.28613007068634033
RELN,ITGB1,0,0,0,0.16007646918296814,0,0.14693233370780945,0.15947261452674866,0,0.14632847905158997
VTN,ITGB1,0,0,0,0,0,0,0.6818228363990784,0,0.6686787009239197
SEMA7A,ITGB1,0,0,0,0.19552569091320038,0,0.1823815554380417,0,0,0
THBS1,ITGB1,0.3477323055267334,0,0.3345881700515747,0,0,0,0.28740358352661133,0,0.27425944805145264
THBS2,ITGB1,0,0,0,0,0,0,0.16893717646598816,0,0.15579304099082947
VWF,ITGB1,0,0,0,0,0,0,0,0,0
VCAM1,ITGB1,0,0,0,0,0,0,0.5297175645828247,0,0.516573429107666
VCAN,ITGB1,0,0,0,0,0,0,0.91075199842453,0,0.8976078629493713
LGALS1,ITGB1,0,0,0,0.19024764001369476,0,0.17710350453853607,0.6364980936050415,0,0.6233539581298828
LAMB1,ITGB1,0,0,0,0,0,0,0.776865541934967,0,0.7637214064598083
LAMA4,ITGB1,0,0,0,0,0,0,0.5109912157058716,0,0.4978471100330353
LAMC2,ITGB1,0.8046494126319885,0,0.7915052771568298,0,0,0,0,0,0
NID1,ITGB1,0,0,0,0,0,0,0.796779453754425,0,0.7836353182792664
TNC,ITGB1,0,0,0,0,0,0,0.24231915175914764,0,0.22917501628398895
LUM,ITGB1,0,0,0,0,0,0,0.8314752578735352,0,0.8183311223983765
TFF2,ITGB1,0,0,0,0,0,0,0,0,0
TFF1,ITGB1,0,0,0,0,0,0,0,0,0
COL6A3,ITGB1,0,0,0,0,0,0,0.45519715547561646,0,0.44205302000045776
LAMA3,ITGB1,0.49762970209121704,0,0.48448556661605835,0,0,0,0,0,0
FBLN1,ITGB1,0,0,0,0,0,0,0.8842214941978455,0,0.8710773587226868
ICAM4,ITGB1,0,0,0,0,0,0,0,0,0
LAMC3,ITGB1,0,0,0,0,0,0,0.9294499158859253,0,0.9163057804107666
SPP1,ITGB1,0,0,0,0,0,0,0,0,0
LAMA2,ITGB1,0,0,0,0,0,0,1.3029900789260864,0,1.2898459434509277
CHAD,ITGB1,0,0,0,0.23113206028938293,0,0.21798792481422424,0,0,0
SPON2,ITGB1,0.1724720001220703,0,0.15932786464691162,0,0,0,0.2879260778427124,0,0.2747819423675537
COL6A6,ITGB1,0,0,0,0,0,0,0.27662038803100586,0,0.26347625255584717
THBS4,ITGB1,0,0,0,0,0,0,0.2084619700908661,0,0.1953178346157074
WISP1,ITGB1,0,0,0,0,0,0,0.2663220167160034,0,0.2531778812408447
CSF3,PLAUR,0,0,0,0,0,0,0,0,0
IL1B,PLAUR,0,0,0,0,0,0,0,0,0
KNG1,PLAUR,0,0,0,0,0,0,0,0,0
VTN,PLAUR,0,0,0,0,0,0,0.729336678981781,0,0
IGLC1,FCGR2B,0,0,0,0,0,0,0,0,0
CD80,CD3E,0,0,0,0,0,0,0,0,0
IL12B,CD3E,0,0,0,0,0,0,0,0,0
IGF1,APP,0,0,0,0,0,0,1.041604995727539,0,1.094897747039795
CD40LG,APP,0,0,0,0.12170086801052094,0,0.17499364912509918,0,0,0
IAPP,APP,0.08613689243793488,0,0.13942967355251312,0,0,0,0.08777835965156555,0,0.1410711407661438
IL18,APP,0,0,0,0,0,0,0.09258804470300674,0,0.1458808332681656
APOE,APP,0.3009105920791626,0,0.35420334339141846,0,0,0,0.21086379885673523,0,0.2641565799713135
SPON1,APP,0,0,0,0,0,0,0.2871381640434265,0,0.3404309153556824
KDR,PECAM1,0,0,0,0,0.10775142163038254,0,0,0,0
IGF1,PDGFRB,0,0,0,0,0,0,0,0,1.9058570861816406
KIT,PDGFRB,0,0,0,0,0,1.0248130559921265,0,0,0
EGF,PDGFRB,0,0,0,0,0,0,0,0,0
NGF,PDGFRB,0,0,0,0,0,0,0,0,1.0764446258544922
CSF1,PDGFRB,0,0,0,0,0,0,0,0,1.30051851272583
HGF,PDGFRB,0,0,0,0,0,0,0,0,1.3502849340438843
AREG,PDGFRB,0,0,0,0,0,0,0,0,0
PDGFA,PDGFRB,0,0,1.2730075120925903,0,0,0,0,0,0.9953912496566772
PDGFB,PDGFRB,0,0,0.9579031467437744,0,0,0.984994113445282,0,0,0
ANGPT2,PDGFRB,0,0,0,0,0,0,0,0,0.9925094842910767
ANGPT1,PDGFRB,0,0,0,0,0,0,0,0,1.494560718536377
ANGPT4,PDGFRB,0,0,0,0,0,0,0,0,1.298586368560791
BDNF,PDGFRB,0,0,0,0,0,0,0,0,1.0105284452438354
EREG,PDGFRB,0,0,0,0,0,0,0,0,0
VEGFD,PDGFRB,0,0,0,0,0,0,0,0,1.0835281610488892
FGF5,PDGFRB,0,0,0.9470784068107605,0,0,0,0,0,0
FGF23,PDGFRB,0,0,0,0,0,0,0,0,0
PGF,PDGFRB,0,0,0,0,0,0,0,0,1.3364858627319336
MFGE8,PDGFRB,0,0,1.0018845796585083,0,0,0,0,0,1.4856529235839844
CD80,CD28,0,0,0,0,0,0,0,0,0
IL2,CD28,0,0,0,0,0,0,0,0,0
IL12A,CD28,0,0,0,0,0,0,0,0,0
CD8A,CD28,0,0,0,0,0.1946849822998047,0,0,0,0
CD80,CD3G,0,0,0,0,0,0,0,0,0
GZMA,F2R,0,0,0,0,0.1852826327085495,0.23592758178710938,0,0,0
PRSS2,F2R,0,0,0,0,0,0,0,0,0
IGF1,KIT,0,0,0,0,0,0,0,1.0443989038467407,0
EGF,KIT,0,0,0,0,0,0,0,0,0
NGF,KIT,0,0,0,0,0,0,0,0.21498645842075348,0
CSF1,KIT,0,0,0,0,0,0,0,0.4390603303909302,0
HGF,KIT,0,0,0,0,0,0,0,0.48882681131362915,0
AREG,KIT,0,0,0,0,0,0,0,0,0
PDGFA,KIT,0,0.4115493595600128,0,0,0,0,0,0.13393308222293854,0
PDGFB,KIT,0,0.0964449942111969,0,0,0.12353593111038208,0,0,0,0
ANGPT2,KIT,0,0,0,0,0,0,0,0.13105136156082153,0
ANGPT1,KIT,0,0,0,0,0,0,0,0.633102536201477,0
ANGPT4,KIT,0,0,0,0,0,0,0,0.4371282160282135,0
BDNF,KIT,0,0,0,0,0,0,0,0.14907026290893555,0
EREG,KIT,0,0,0,0,0,0,0,0,0
VEGFD,KIT,0,0,0,0,0,0,0,0.22207000851631165,0
FGF5,KIT,0,0.08562023937702179,0,0,0,0,0,0,0
FGF23,KIT,0,0,0,0,0,0,0,0,0
PGF,KIT,0,0,0,0,0,0,0,0.4750276803970337,0
SAA1,CD36,0,0,0,0,0,0,0,0,0
THBS1,CD36,0,0.24028447270393372,0,0,0,0,0,0.17995575070381165,0
THBS2,CD36,0,0,0,0,0,0,0,0.06148935854434967,0
S100A8,CD36,0,0,0,0,0,0,0,0,0
S100A9,CD36,0,0,0,0,0,0,0,0,0
THBS4,CD36,0,0,0,0,0,0,0,0.101014144718647,0
KIT,CSF2RB,0,0,0,0,0.09171903133392334,0,0,0,0
CSF3,CSF2RB,0,0,0,0,0,0,0,0,0
CSF2,CSF2RB,0,0,0,0,0.011708538979291916,0,0,0,0
IL5,CSF2RB,0,0,0,0,0,0,0,0,0
KDR,CSF2RB,0,0,0,0,0.03581913933157921,0,0,0,0
TSLP,IL7R,0,0,0,0,0,0,0,0.21801181137561798,0
IL7,IL7R,0,0.2220679372549057,0,0,0,0,0,0,0
IL6,IL2RB,0,0,0,0,0,0,0,0.9474846124649048,0
IL2,IL2RB,0,0,0,0,0,0,0,0,0
IL1RN,IL2RB,0,0,0,0,0,0,0,0,0
CD8A,IL2RB,0,0,0,0,0.39495018124580383,0,0,0,0
IGF1,KDR,0,0,0,0,0,0,0,0.9884989857673645,0
IL6,KDR,0,0,0,0,0,0,0,0.6080998182296753,0
EGF,KDR,0,0,0,0,0,0,0,0,0
NGF,KDR,0,0,0,0,0,0,0,0.15908657014369965,0
CSF1,KDR,0,0,0,0,0,0,0,0.38316044211387634,0
HGF,KDR,0,0,0,0,0,0,0,0.4329269230365753,0
AREG,KDR,0,0,0,0,0,0,0,0,0
PDGFA,KDR,0,0.355649471282959,0,0,0,0,0,0.07803318649530411,0
PDGFB,KDR,0,0.04054509848356247,0,0,0.06763604283332825,0,0,0,0
ANGPT2,KDR,0,0,0,0,0,0,0,0.0751514583826065,0
ANGPT1,KDR,0,0,0,0,0,0,0,0.5772026181221008,0
ANGPT4,KDR,0,0,0,0,0,0,0,0.38122832775115967,0
FLT4,KDR,0,0,0,0,0.032135434448719025,0,0,0,0
BDNF,KDR,0,0,0,0,0,0,0,0.09317036718130112,0
EREG,KDR,0,0,0,0,0,0,0,0,0
VEGFD,KDR,0,0,0,0,0,0,0,0.1661701202392578,0
PTHLH,KDR,0,0,0,0,0,0,0,0.03432142734527588,0
VTN,KDR,0,0,0,0,0,0,0,0.5487187504768372,0
FGF5,KDR,0,0.02972034551203251,0,0,0,0,0,0,0
FGF23,KDR,0,0,0,0,0,0,0,0,0
PGF,KDR,0,0,0,0,0,0,0,0.41912779211997986,0
GREM1,KDR,0,0,0,0,0,0,0,0,0
NRP1,KDR,0,0,0,0,0.03229029104113579,0,0,0.4166122376918793,0
MDK,PTPRZ1,0,0,0,0,0,0,0,0,0
PTN,PTPRZ1,0,0,0,0,0,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0,0,0,0,0,0
TNC,PTPRZ1,0,0,0,0,0,0,0,0,0
HGF,CD44,0,0,0,0,0,0,0,0.42507660388946533,0
TNF,CD44,0,0,0,0,0,0,0,0,0
HBEGF,CD44,0,0.5806865096092224,0,0,0,0,0,0,0
LGALS9,CD44,0,0,0,0,0.04620273411273956,0,0,0.050888195633888245,0
VCAN,CD44,0,0,0,0,0,0,0,0.7697976231575012,0
LAMB1,CD44,0,0,0,0,0,0,0,0.6359111666679382,0
LAMA4,CD44,0,0,0,0,0,0,0,0.3700368404388428,0
LAMC2,CD44,0,0.6636950373649597,0,0,0,0,0,0,0
COL6A3,CD44,0,0,0,0,0,0,0,0.31424275040626526,0
LAMA3,CD44,0,0.35667529702186584,0,0,0,0,0,0,0
LAMC3,CD44,0,0,0,0,0,0,0,0.7884955406188965,0
SPP1,CD44,0,0,0,0,0,0,0,0,0
LAMA2,CD44,0,0,0,0,0,0,0,1.1620357036590576,0
PRG4,CD44,0,0,0,0,0,0,0,0.07489701360464096,0
COL6A5,CD44,0,0,0,0,0,0,0,0.505181074142456,0
COL6A6,CD44,0,0,0,0,0,0,0,0.13566598296165466,0
RELN,ITGB6,0,0,0,0.35111162066459656,0,0,0.3505077660083771,0,0
VTN,ITGB6,0,0,0,0,0,0,0.8728579878807068,0,0
THBS1,ITGB6,0.5387674570083618,0,0,0,0,0,0.47843873500823975,0,0
THBS2,ITGB6,0,0,0,0,0,0,0.3599723279476166,0,0
VWF,ITGB6,0,0,0,0,0,0,0,0,0
LAMB1,ITGB6,0,0,0,0,0,0,0.9679006934165955,0,0
LAMA4,ITGB6,0,0,0,0,0,0,0.7020263671875,0,0
LAMC2,ITGB6,0.9956845641136169,0,0,0,0,0,0,0,0
TNC,ITGB6,0,0,0,0,0,0,0.43335431814193726,0,0
COL6A3,ITGB6,0,0,0,0,0,0,0.6462323069572449,0,0
LAMA3,ITGB6,0.6886648535728455,0,0,0,0,0,0,0,0
LAMC3,ITGB6,0,0,0,0,0,0,1.1204850673675537,0,0
SPP1,ITGB6,0,0,0,0,0,0,0,0,0
LAMA2,ITGB6,0,0,0,0,0,0,1.4940252304077148,0,0
CHAD,ITGB6,0,0,0,0.42216721177101135,0,0,0,0,0
COL6A6,ITGB6,0,0,0,0,0,0,0.4676555395126343,0,0
THBS4,ITGB6,0,0,0,0,0,0,0.3994971215724945,0,0
IGF1,EPHB1,0,0,0,0,0,0,1.0025269985198975,0,0
EGF,EPHB1,0,0,0,0,0,0,0,0,0
NGF,EPHB1,0,0,0,0,0,0,0.17311453819274902,0,0
CSF1,EPHB1,0,0,0,0,0,0,0.3971884250640869,0,0
HGF,EPHB1,0,0,0,0,0,0,0.4469549059867859,0,0
AREG,EPHB1,0,0,0,0,0,0,0,0,0
PDGFA,EPHB1,0.36967745423316956,0,0,0,0,0,0.09206116199493408,0,0
PDGFB,EPHB1,0.054573073983192444,0,0,0.08166401833295822,0,0,0,0,0
EFNB3,EPHB1,0,0,0,0,0,0,0.08858132362365723,0,0
ANGPT2,EPHB1,0,0,0,0,0,0,0.08917944133281708,0,0
ANGPT1,EPHB1,0,0,0,0,0,0,0.591230571269989,0,0
ANGPT4,EPHB1,0,0,0,0,0,0,0.39525631070137024,0,0
BDNF,EPHB1,0,0,0,0,0,0,0.10719834268093109,0,0
EREG,EPHB1,0,0,0,0,0,0,0,0,0
VEGFD,EPHB1,0,0,0,0,0,0,0.1801980882883072,0,0
FGF5,EPHB1,0.04374832287430763,0,0,0,0,0,0,0,0
FGF23,EPHB1,0,0,0,0,0,0,0,0,0
PGF,EPHB1,0,0,0,0,0,0,0.43315577507019043,0,0
IGF1,EPHA2,0,0,0,0,0,0,1.4753646850585938,0,0
EGF,EPHA2,0,0,0,0,0,0,0,0,0
NGF,EPHA2,0,0,0,0,0,0,0.6459522843360901,0,0
CSF1,EPHA2,0,0,0,0,0,0,0.8700261116027832,0,0
HGF,EPHA2,0,0,0,0,0,0,0.919792652130127,0,0
TNF,EPHA2,0,0,0,0,0,0,0,0,0
AREG,EPHA2,0,0,0,0,0,0,0,0,0
PDGFA,EPHA2,0.8425151705741882,0,0,0,0,0,0.5648989081382751,0,0
PDGFB,EPHA2,0.5274108052253723,0,0,0.5545017719268799,0,0,0,0,0
ANGPT2,EPHA2,0,0,0,0,0,0,0.5620171427726746,0,0
ANGPT1,EPHA2,0,0,0,0,0,0,1.06406831741333,0,0
ANGPT4,EPHA2,0,0,0,0,0,0,0.8680940270423889,0,0
BDNF,EPHA2,0,0,0,0,0,0,0.5800360441207886,0,0
EREG,EPHA2,0,0,0,0,0,0,0,0,0
VEGFD,EPHA2,0,0,0,0,0,0,0.6530358195304871,0,0
FGF5,EPHA2,0.5165860652923584,0,0,0,0,0,0,0,0
FGF23,EPHA2,0,0,0,0,0,0,0,0,0
PGF,EPHA2,0,0,0,0,0,0,0.9059934616088867,0,0
TLN1,ITGB5,0,0,0,0,0,0.14628127217292786,0,0,0
RELN,ITGB5,0,0,0,0,0,0.009761863388121128,0,0,0.009158006869256496
VTN,ITGB5,0,0,0,0,0,0,0,0,0.531508207321167
THBS1,ITGB5,0,0,0.19741767644882202,0,0,0,0,0,0.13708895444869995
THBS2,ITGB5,0,0,0,0,0,0,0,0,0.01862257346510887
VWF,ITGB5,0,0,0,0,0,0,0,0,0
LAMB1,ITGB5,0,0,0,0,0,0,0,0,0.6265509128570557
LAMA4,ITGB5,0,0,0,0,0,0,0,0,0.360676646232605
LAMC2,ITGB5,0,0,0.6543347835540771,0,0,0,0,0,0
TNC,ITGB5,0,0,0,0,0,0,0,0,0.09200454503297806
COL6A3,ITGB5,0,0,0,0,0,0,0,0,0.30488255620002747
LAMA3,ITGB5,0,0,0.34731510281562805,0,0,0,0,0,0
LAMC3,ITGB5,0,0,0,0,0,0,0,0,0.7791352868080139
SPP1,ITGB5,0,0,0,0,0,0,0,0,0
CYR61,ITGB5,0,0,0.5449634790420532,0,0,0,0,0,0.15170025825500488
LAMA2,ITGB5,0,0,0,0,0,0,0,0,1.1526755094528198
EDIL3,ITGB5,0,0,0,0,0,0,0,0,0
CHAD,ITGB5,0,0,0,0,0,0.08081744611263275,0,0,0
COL6A6,ITGB5,0,0,0,0,0,0,0,0,0.12630577385425568
THBS4,ITGB5,0,0,0,0,0,0,0,0,0.058147359639406204
IGF1,FGFR1,0,0,0,0,0,0,1.0014934539794922,0,1.7777385711669922
EGF,FGFR1,0,0,0,0,0,0,0,0,0
NGF,FGFR1,0,0,0,0,0,0,0.1720810979604721,0,0.9483261704444885
CSF1,FGFR1,0,0,0,0,0,0,0.3961549699306488,0,1.1723999977111816
HGF,FGFR1,0,0,0,0,0,0,0.4459214508533478,0,1.2221665382385254
AREG,FGFR1,0,0,0,0,0,0,0,0,0
PDGFA,FGFR1,0.36864399909973145,0,1.1448891162872314,0,0,0,0.09102772176265717,0,0.8672727942466736
PDGFB,FGFR1,0.05353962630033493,0,0.8297846913337708,0.08063057065010071,0,0.8568756580352783,0,0,0
ANGPT2,FGFR1,0,0,0,0,0,0,0.08814598619937897,0,0.864391028881073
ANGPT1,FGFR1,0,0,0,0,0,0,0.5901971459388733,0,1.3664422035217285
ANGPT4,FGFR1,0,0,0,0,0,0,0.39422285556793213,0,1.1704678535461426
BDNF,FGFR1,0,0,0,0,0,0,0.10616490244865417,0,0.882409930229187
EREG,FGFR1,0,0,0,0,0,0,0,0,0
VEGFD,FGFR1,0,0,0,0,0,0,0.17916464805603027,0,0.9554097056388855
FGF5,FGFR1,0.04271487519145012,0,0.8189599514007568,0,0,0,0,0,0
FGF23,FGFR1,0,0,0,0,0,0,0,0,0
PGF,FGFR1,0,0,0,0,0,0,0.4321223199367523,0,1.2083673477172852
IGF1,FGFR4,0,0,0,0,0,0,0,0,1.0721265077590942
EGF,FGFR4,0,0,0,0,0,0,0,0,0
NGF,FGFR4,0,0,0,0,0,0,0,0,0.2427140772342682
CSF1,FGFR4,0,0,0,0,0,0,0,0,0.4667879343032837
HGF,FGFR4,0,0,0,0,0,0,0,0,0.5165544152259827
AREG,FGFR4,0,0,0,0,0,0,0,0,0
PDGFA,FGFR4,0,0,0.4392769932746887,0,0,0,0,0,0.16166070103645325
PDGFB,FGFR4,0,0,0.12417261302471161,0,0,0.1512635499238968,0,0,0
ANGPT2,FGFR4,0,0,0,0,0,0,0,0,0.15877896547317505
ANGPT1,FGFR4,0,0,0,0,0,0,0,0,0.6608301401138306
ANGPT4,FGFR4,0,0,0,0,0,0,0,0,0.4648558497428894
BDNF,FGFR4,0,0,0,0,0,0,0,0,0.17679788172245026
EREG,FGFR4,0,0,0,0,0,0,0,0,0
VEGFD,FGFR4,0,0,0,0,0,0,0,0,0.24979762732982635
FGF5,FGFR4,0,0,0.1133478581905365,0,0,0,0,0,0
FGF23,FGFR4,0,0,0,0,0,0,0,0,0
PGF,FGFR4,0,0,0,0,0,0,0,0,0.5027552843093872
PDGFA,FURIN,0,0.49027639627456665,0,0,0,0,0,0.21266010403633118,0
IGF1,FLT4,0,0,0,0,0,0,0,0.9690792560577393,0
EGF,FLT4,0,0,0,0,0,0,0,0,0
NGF,FLT4,0,0,0,0,0,0,0,0.1396668553352356,0
CSF1,FLT4,0,0,0,0,0,0,0,0.3637407124042511,0
HGF,FLT4,0,0,0,0,0,0,0,0.4135071933269501,0
TNF,FLT4,0,0,0,0,0,0,0,0,0
AREG,FLT4,0,0,0,0,0,0,0,0,0
PDGFA,FLT4,0,0.33622974157333374,0,0,0,0,0,0.058613475412130356,0
PDGFB,FLT4,0,0.02112538367509842,0,0,0.0482163280248642,0,0,0,0
ANGPT2,FLT4,0,0,0,0,0,0,0,0.055731747299432755,0
ANGPT1,FLT4,0,0,0,0,0,0,0,0.5577828884124756,0
ANGPT4,FLT4,0,0,0,0,0,0,0,0.3618085980415344,0
KDR,FLT4,0,0,0,0,0.032135434448719025,0,0,0,0
BDNF,FLT4,0,0,0,0,0,0,0,0.07375065982341766,0
EREG,FLT4,0,0,0,0,0,0,0,0,0
VEGFD,FLT4,0,0,0,0,0,0,0,0.14675040543079376,0
VTN,FLT4,0,0,0,0,0,0,0,0.5292990207672119,0
FGF5,FLT4,0,0.010300632566213608,0,0,0,0,0,0,0
FGF23,FLT4,0,0,0,0,0,0,0,0,0
PGF,FLT4,0,0,0,0,0,0,0,0.3997080624103546,0
IL6,NOTCH3,0,0,0,0,0,0,0,0,1.0764124393463135
DLL4,NOTCH3,0,0,0,0,0,0.5206629037857056,0,0,0
THBS2,NOTCH3,0,0,0,0,0,0,0,0,0.5041456818580627
DLK1,NOTCH3,0,0,0,0,0,0,0,0,0.5670366883277893
SCGB3A1,NOTCH3,0,0,0,0,0,0,0,0,0
IGF1,TIE1,0,0,0,0,0,0,0,0.9733102917671204,0
EGF,TIE1,0,0,0,0,0,0,0,0,0
NGF,TIE1,0,0,0,0,0,0,0,0.1438979059457779,0
CSF1,TIE1,0,0,0,0,0,0,0,0.3679717779159546,0
HGF,TIE1,0,0,0,0,0,0,0,0.41773825883865356,0
AREG,TIE1,0,0,0,0,0,0,0,0,0
PDGFA,TIE1,0,0.34046080708503723,0,0,0,0,0,0.06284452974796295,0
PDGFB,TIE1,0,0.025356438010931015,0,0,0.05244738236069679,0,0,0,0
ANGPT2,TIE1,0,0,0,0,0,0,0,0.05996280163526535,0
ANGPT1,TIE1,0,0,0,0,0,0,0,0.5620139241218567,0
ANGPT4,TIE1,0,0,0,0,0,0,0,0.3660396635532379,0
BDNF,TIE1,0,0,0,0,0,0,0,0.07798171043395996,0
EREG,TIE1,0,0,0,0,0,0,0,0,0
VEGFD,TIE1,0,0,0,0,0,0,0,0.15098145604133606,0
FGF5,TIE1,0,0.014531685039401054,0,0,0,0,0,0,0
FGF23,TIE1,0,0,0,0,0,0,0,0,0
PGF,TIE1,0,0,0,0,0,0,0,0.4039391279220581,0
ANGPTL4,TIE1,0,0,0,0,0,0,0,0.30656182765960693,0
IGF1,AXL,0,0,0,0,0,0,1.0007987022399902,0,1.3781934976577759
EGF,AXL,0,0,0,0,0,0,0,0,0
NGF,AXL,0,0,0,0,0,0,0.17138627171516418,0,0.5487810373306274
CSF1,AXL,0,0,0,0,0,0,0.3954601287841797,0,0.7728549242019653
HGF,AXL,0,0,0,0,0,0,0.44522660970687866,0,0.8226214051246643
AREG,AXL,0,0,0,0,0,0,0,0,0
PDGFA,AXL,0.3679491877555847,0,0.7453439235687256,0,0,0,0.09033289551734924,0,0.4677276611328125
PDGFB,AXL,0.052844803780317307,0,0.43023958802223206,0.07993574440479279,0,0.45733052492141724,0,0,0
ANGPT2,AXL,0,0,0,0,0,0,0.08745116740465164,0,0.4648459553718567
ANGPT1,AXL,0,0,0,0,0,0,0.5895023345947266,0,0.9668971300125122
ANGPT4,AXL,0,0,0,0,0,0,0.3935280442237854,0,0.7709227800369263
GAS6,AXL,0.1457933783531189,0,0.5231881737709045,0,0,0,0.4368746876716614,0,0.814269483089447
BDNF,AXL,0,0,0,0,0,0,0.10547007620334625,0,0.4828648567199707
EREG,AXL,0,0,0,0,0,0,0,0,0
VEGFD,AXL,0,0,0,0,0,0,0.17846982181072235,0,0.5558645725250244
FGF5,AXL,0.042020052671432495,0,0.41941481828689575,0,0,0,0,0,0
FGF23,AXL,0,0,0,0,0,0,0,0,0
PGF,AXL,0,0,0,0,0,0,0.4314274787902832,0,0.8088222742080688
IGF1,EPHA7,0,0,0,0,0,0,0.9691162705421448,0,0.9727544188499451
WNT5A,EPHA7,0,0,0,0,0,0,0.4663984775543213,0,0.47003665566444397
EGF,EPHA7,0,0,0,0,0,0,0,0,0
NGF,EPHA7,0,0,0,0,0,0,0.13970384001731873,0,0.1433420330286026
CSF1,EPHA7,0,0,0,0,0,0,0.3637777268886566,0,0.3674159049987793
HGF,EPHA7,0,0,0,0,0,0,0.4135442078113556,0,0.41718238592147827
AREG,EPHA7,0,0,0,0,0,0,0,0,0
PDGFA,EPHA7,0.33626675605773926,0,0.33990493416786194,0,0,0,0.058650463819503784,0,0.06228865310549736
PDGFB,EPHA7,0.021162372082471848,0,0.024800561368465424,0.048253316432237625,0,0.0518915057182312,0,0,0
ANGPT2,EPHA7,0,0,0,0,0,0,0.05576873570680618,0,0.05940692499279976
ANGPT1,EPHA7,0,0,0,0,0,0,0.5578199028968811,0,0.5614580512046814
ANGPT4,EPHA7,0,0,0,0,0,0,0.36184561252593994,0,0.3654837906360626
BDNF,EPHA7,0,0,0,0,0,0,0.0737876445055008,0,0.07742583751678467
AFDN,EPHA7,0.1554378867149353,0,0.15907607972621918,0,0,0,0,0,0
EREG,EPHA7,0,0,0,0,0,0,0,0,0
VEGFD,EPHA7,0,0,0,0,0,0,0.1467873901128769,0,0.15042558312416077
FGF5,EPHA7,0.010337620973587036,0,0.013975810259580612,0,0,0,0,0,0
FGF23,EPHA7,0,0,0,0,0,0,0,0,0
PGF,EPHA7,0,0,0,0,0,0,0.39974507689476013,0,0.4033832550048828
IGF1,EPHA5,0,0,0,0,0,0,0,0,0.983793318271637
EGF,EPHA5,0,0,0,0,0,0,0,0,0
NGF,EPHA5,0,0,0,0,0,0,0,0,0.1543809324502945
CSF1,EPHA5,0,0,0,0,0,0,0,0,0.3784548044204712
HGF,EPHA5,0,0,0,0,0,0,0,0,0.42822128534317017
AREG,EPHA5,0,0,0,0,0,0,0,0,0
PDGFA,EPHA5,0,0,0.35094383358955383,0,0,0,0,0,0.07332755625247955
PDGFB,EPHA5,0,0,0.03583946079015732,0,0,0.0629304051399231,0,0,0
ANGPT2,EPHA5,0,0,0,0,0,0,0,0,0.07044582068920135
