cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
TLN1,ITGB1,0,0,0,0.3727418780326843,0.24618810415267944,0.428331196308136,0.26394838094711304,0.13739460706710815,0.3195376992225647
CSF2,ITGB1,0,0,0,0,0,0,0,0,0
HGF,ITGB1,0,0,0,0,0,0,0.9732163548469543,0.8466626405715942,1.0288057327270508
ANGPT1,ITGB1,0.24503932893276215,0.11848556995391846,0.300628662109375,0,0,0,0.6386459469795227,0.5120922327041626,0.6942353248596191
MDK,ITGB1,0,0,0,0,0,0,0.4426441192626953,0.3160903751850128,0.49823346734046936
FLT4,ITGB1,0,0,0,0.2634773254394531,0.13692358136177063,0.3190666735172272,0,0,0
CXCL12,ITGB1,0,0,0,0.2728738486766815,0.14632007479667664,0.3284631669521332,0.8011972904205322,0.6746435165405273,0.8567866086959839
VEGFD,ITGB1,0,0,0,0,0,0,0.2985861301422119,0.17203238606452942,0.35417547821998596
RELN,ITGB1,0,0,0,0.2422330379486084,0.1156792864203453,0.29782238602638245,0,0,0
VTN,ITGB1,0,0,0,0,0,0,0.6738430261611938,0.547289252281189,0.7294323444366455
SEMA7A,ITGB1,0,0,0,0.3351815938949585,0.2086278200149536,0.39077091217041016,0,0,0
THBS1,ITGB1,0.4397670030593872,0.3132132291793823,0.49535632133483887,0,0,0,0.26756158471107483,0.14100781083106995,0.3231509029865265
THBS2,ITGB1,0,0,0,0,0,0,0,0,0
VWF,ITGB1,0,0,0,0.40484684705734253,0.27829310297966003,0.4604361951351166,0,0,0
VCAM1,ITGB1,0,0,0,0.32322025299072266,0.19666647911071777,0.3788095712661743,0.47258853912353516,0.34603479504585266,0.5281778573989868
VCAN,ITGB1,0,0,0,0,0,0,0.8159274458885193,0.6893737316131592,0.8715168237686157
LGALS1,ITGB1,0,0,0,0,0,0,0.8017377257347107,0.6751840114593506,0.8573271036148071
LAMB1,ITGB1,0,0,0,0,0,0,1.0913975238800049,0.96484375,1.1469868421554565
LAMA4,ITGB1,0,0,0,0.23181383311748505,0.10526007413864136,0.2874031662940979,0.5641824007034302,0.4376286268234253,0.6197717189788818
LAMC2,ITGB1,0.9289457201957703,0.8023920059204102,0.9845350980758667,0,0,0,0,0,0
NID1,ITGB1,0,0,0,0,0,0,0.8369879722595215,0.7104341983795166,0.8925772905349731
TNC,ITGB1,0,0,0,0,0,0,0,0,0
LUM,ITGB1,0,0,0,0,0,0,0.5323900580406189,0.405836284160614,0.5879793763160706
TFF2,ITGB1,0,0,0,0,0,0,0,0,0
TFF1,ITGB1,0,0,0,0,0,0,0,0,0
COL6A3,ITGB1,0,0,0,0,0,0,0.37496885657310486,0.24841509759426117,0.4305582046508789
LAMA3,ITGB1,0.5530444383621216,0.4264906942844391,0.6086337566375732,0,0,0,0,0,0
FBLN1,ITGB1,0,0,0,0,0,0,0.655258297920227,0.5287045240402222,0.7108476161956787
ICAM4,ITGB1,0,0,0,0,0,0,0.22110410034656525,0.09455034881830215,0.2766934335231781
LAMC3,ITGB1,0,0,0,0,0,0,1.662126898765564,1.535573124885559,1.7177162170410156
SPP1,ITGB1,0,0,0,0,0,0,0,0,0
LAMA2,ITGB1,0,0,0,0,0,0,1.589421033859253,1.462867259979248,1.6450103521347046
CHAD,ITGB1,0,0,0,0.2285822629928589,0.1020284965634346,0.28417158126831055,0,0,0
SPON2,ITGB1,0.27111077308654785,0.14455702900886536,0.3267001211643219,0,0,0,0.23684023320674896,0.11028647422790527,0.2924295663833618
COL6A6,ITGB1,0,0,0,0,0,0,0.28504008054733276,0.15848630666732788,0.3406293988227844
THBS4,ITGB1,0,0,0,0,0,0,0,0,0
WISP1,ITGB1,0,0,0,0,0,0,0.2575923502445221,0.1310385763645172,0.31318166851997375
CSF3,PLAUR,0,0,0,0.18123528361320496,0,0,0,0,0
IL1B,PLAUR,0,0,0,0,0,0,0,0,0
KNG1,PLAUR,0,0,0,0,0,0,0,0,0
VTN,PLAUR,0,0,0,0,0,0,0.6295269727706909,0,0
IGLC1,FCGR2B,0,0,0,0,0,0,0,0,0
CD80,CD3E,0,0,0,0,0,0,0,0,0
IL12B,CD3E,0,0,0,0,0,0,0,0,0
IGF1,APP,0,0,0,0,0,0,1.1828693151474,0,1.0819003582000732
CD40LG,APP,0,0,0,0.2712593078613281,0,0.17029038071632385,0,0,0
IAPP,APP,0.2533838152885437,0,0.15241491794586182,0,0,0,0.24895548820495605,0,0.14798657596111298
IL18,APP,0,0,0,0,0,0,0.2453107386827469,0,0.1443418264389038
APOE,APP,0.5084733963012695,0,0.40750446915626526,0,0,0,0.25254467129707336,0,0.15157577395439148
SPON1,APP,0,0,0,0,0,0,0.5758631825447083,0,0.47489428520202637
KDR,PECAM1,0,0,0,0,0.5540668964385986,0,0,0,0
IGF1,PDGFRB,0,0,0,0,0,0,0,0,1.5488018989562988
KIT,PDGFRB,0,0,0,0,0,0,0,0,0
EGF,PDGFRB,0,0,0,0,0,0,0,0,0
NGF,PDGFRB,0,0,0,0,0,0,0,0,0.6527824401855469
CSF1,PDGFRB,0,0,0,0,0,0,0,0,0.7465395927429199
HGF,PDGFRB,0,0,0,0,0,0,0,0,1.362978458404541
AREG,PDGFRB,0,0,0,0,0,0,0,0,0
PDGFA,PDGFRB,0,0,0.910877525806427,0,0,0.6220869421958923,0,0,0.6076786518096924
PDGFB,PDGFRB,0,0,0,0,0,0.6750549077987671,0,0,0
ANGPT2,PDGFRB,0,0,0,0,0,0.6375530362129211,0,0,0.699632465839386
ANGPT1,PDGFRB,0,0,0.63480144739151,0,0,0,0,0,1.0284080505371094
ANGPT4,PDGFRB,0,0,0,0,0,0,0,0,0.8035471439361572
BDNF,PDGFRB,0,0,0,0,0,0,0,0,0.6896284222602844
EREG,PDGFRB,0,0,0.6587411165237427,0,0,0,0,0,0
VEGFD,PDGFRB,0,0,0,0,0,0,0,0,0.6883482933044434
FGF5,PDGFRB,0,0,0,0,0,0,0,0,0.6083576679229736
FGF23,PDGFRB,0,0,0,0,0,0,0,0,0
PGF,PDGFRB,0,0,0,0,0,0,0,0,0.9813528656959534
MFGE8,PDGFRB,0,0,0.7456929683685303,0,0,0,0,0,1.4664180278778076
CD80,CD28,0,0,0,0,0,0,0,0,0
IL2,CD28,0,0,0,0,0.17011204361915588,0,0,0,0
IL12A,CD28,0,0,0,0,0,0,0,0,0
CD8A,CD28,0,0,0,0,0,0,0,0,0
CD80,CD3G,0,0,0,0,0,0,0,0,0
GZMA,F2R,0,0,0,0,0.17687182128429413,0.590495765209198,0,0,0
PRSS2,F2R,0,0,0,0,0,0,0,0,0
IGF1,KIT,0,0,0,0,0,0,0,0,0
EGF,KIT,0,0,0,0,0,0,0,0,0
NGF,KIT,0,0,0,0,0,0,0,0,0
CSF1,KIT,0,0,0,0,0,0,0,0,0
HGF,KIT,0,0,0,0,0,0,0,0,0
AREG,KIT,0,0,0,0,0,0,0,0,0
PDGFA,KIT,0,0,0,0,0,0,0,0,0
PDGFB,KIT,0,0,0,0,0,0,0,0,0
ANGPT2,KIT,0,0,0,0,0,0,0,0,0
ANGPT1,KIT,0,0,0,0,0,0,0,0,0
ANGPT4,KIT,0,0,0,0,0,0,0,0,0
BDNF,KIT,0,0,0,0,0,0,0,0,0
EREG,KIT,0,0,0,0,0,0,0,0,0
VEGFD,KIT,0,0,0,0,0,0,0,0,0
FGF5,KIT,0,0,0,0,0,0,0,0,0
FGF23,KIT,0,0,0,0,0,0,0,0,0
PGF,KIT,0,0,0,0,0,0,0,0,0
SAA1,CD36,0,0,0,0,0,0,0,0,0
THBS1,CD36,0,0.3704999089241028,0,0,0,0,0,0.1982944905757904,0
THBS2,CD36,0,0,0,0,0,0,0,0,0
S100A8,CD36,0,0,0,0,0,0,0,0,0
S100A9,CD36,0,0,0,0,0,0,0,0,0
THBS4,CD36,0,0,0,0,0,0,0,0,0
KIT,CSF2RB,0,0,0,0,0,0,0,0,0
CSF3,CSF2RB,0,0,0,0,0,0,0,0,0
CSF2,CSF2RB,0,0,0,0,0,0,0,0,0
IL5,CSF2RB,0,0,0,0,0,0,0,0,0
KDR,CSF2RB,0,0,0,0,0,0,0,0,0
TSLP,IL7R,0,0,0,0,0,0,0,0.25294235348701477,0
IL7,IL7R,0,0.2886461913585663,0,0,0,0,0,0.2070046216249466,0
IL6,IL2RB,0,0,0,0,0,0,0,0.5327559113502502,0
IL2,IL2RB,0,0,0,0,0.17754380404949188,0,0,0,0
IL1RN,IL2RB,0,0,0,0,0,0,0,0,0
CD8A,IL2RB,0,0,0,0,0,0,0,0,0
IGF1,KDR,0,0,0,0,0,0,0,1.187917947769165,0
IL6,KDR,0,0,0,0,0,0,0,0.6034541726112366,0
EGF,KDR,0,0,0,0,0,0,0,0,0
NGF,KDR,0,0,0,0,0,0,0,0.2918985188007355,0
CSF1,KDR,0,0,0,0,0,0,0,0.3856556713581085,0
HGF,KDR,0,0,0,0,0,0,0,1.0020945072174072,0
AREG,KDR,0,0,0,0,0,0,0,0,0
PDGFA,KDR,0,0.5499935746192932,0,0,0.26120299100875854,0,0,0.2467947006225586,0
PDGFB,KDR,0,0,0,0,0.3141709566116333,0,0,0,0
ANGPT2,KDR,0,0,0,0,0.27666908502578735,0,0,0.3387484848499298,0
ANGPT1,KDR,0,0.2739175260066986,0,0,0,0,0,0.6675241589546204,0
ANGPT4,KDR,0,0,0,0,0,0,0,0.44266319274902344,0
FLT4,KDR,0,0,0,0,0.2923555374145508,0,0,0,0
BDNF,KDR,0,0,0,0,0,0,0,0.328744500875473,0
EREG,KDR,0,0.2978571653366089,0,0,0,0,0,0,0
VEGFD,KDR,0,0,0,0,0,0,0,0.32746434211730957,0
PTHLH,KDR,0,0,0,0,0.266889750957489,0,0,0,0
VTN,KDR,0,0,0,0,0,0,0,0.7027212381362915,0
FGF5,KDR,0,0,0,0,0,0,0,0.24747368693351746,0
FGF23,KDR,0,0,0,0,0,0,0,0,0
PGF,KDR,0,0,0,0,0,0,0,0.6204689145088196,0
GREM1,KDR,0,0,0,0,0,0,0,0,0
NRP1,KDR,0,0,0,0,0.34637102484703064,0,0,0.6514761447906494,0
MDK,PTPRZ1,0,0,0,0,0,0,0.24089477956295013,0.25005000829696655,0
PTN,PTPRZ1,0,0,0,0.043962039053440094,0.05311726778745651,0,1.044765591621399,1.0539207458496094,0
L1CAM,PTPRZ1,0,0,0,0.08483623713254929,0.09399145841598511,0,0,0,0
TNC,PTPRZ1,0,0,0,0,0,0,0,0,0
HGF,CD44,0,0,0,0,0,0,0,0,0
TNF,CD44,0,0,0,0,0,0,0,0,0
HBEGF,CD44,0,0,0,0,0,0,0,0,0
LGALS9,CD44,0,0,0,0,0,0,0,0,0
VCAN,CD44,0,0,0,0,0,0,0,0,0
LAMB1,CD44,0,0,0,0,0,0,0,0,0
LAMA4,CD44,0,0,0,0,0,0,0,0,0
LAMC2,CD44,0,0,0,0,0,0,0,0,0
COL6A3,CD44,0,0,0,0,0,0,0,0,0
LAMA3,CD44,0,0,0,0,0,0,0,0,0
LAMC3,CD44,0,0,0,0,0,0,0,0,0
SPP1,CD44,0,0,0,0,0,0,0,0,0
LAMA2,CD44,0,0,0,0,0,0,0,0,0
PRG4,CD44,0,0,0,0,0,0,0,0,0
COL6A5,CD44,0,0,0,0,0,0,0,0,0
COL6A6,CD44,0,0,0,0,0,0,0,0,0
RELN,ITGB6,0,0,0,0.5760610103607178,0,0,0,0,0
VTN,ITGB6,0,0,0,0,0,0,1.0076709985733032,0,0
THBS1,ITGB6,0.7735949754714966,0,0,0,0,0,0.6013895273208618,0,0
THBS2,ITGB6,0,0,0,0,0,0,0,0,0
VWF,ITGB6,0,0,0,0.7386748194694519,0,0,0,0,0
LAMB1,ITGB6,0,0,0,0,0,0,1.4252254962921143,0,0
LAMA4,ITGB6,0,0,0,0.5656417608261108,0,0,0.8980103731155396,0,0
LAMC2,ITGB6,1.2627737522125244,0,0,0,0,0,0,0,0
TNC,ITGB6,0,0,0,0,0,0,0,0,0
COL6A3,ITGB6,0,0,0,0,0,0,0.7087967991828918,0,0
LAMA3,ITGB6,0.886872410774231,0,0,0,0,0,0,0,0
LAMC3,ITGB6,0,0,0,0,0,0,1.9959548711776733,0,0
SPP1,ITGB6,0,0,0,0,0,0,0,0,0
LAMA2,ITGB6,0,0,0,0,0,0,1.9232490062713623,0,0
CHAD,ITGB6,0,0,0,0.5624102354049683,0,0,0,0,0
COL6A6,ITGB6,0,0,0,0,0,0,0.6188679933547974,0,0
THBS4,ITGB6,0,0,0,0,0,0,0,0,0
IGF1,EPHB1,0,0,0,0,0,0,1.0340806245803833,0.9585533142089844,0
EGF,EPHB1,0,0,0,0,0,0,0,0,0
NGF,EPHB1,0,0,0,0,0,0,0.13806113600730896,0.06253387033939362,0
CSF1,EPHB1,0,0,0,0,0,0,0.231818288564682,0.15629102289676666,0
HGF,EPHB1,0,0,0,0,0,0,0.8482571840286255,0.7727299332618713,0
AREG,EPHB1,0,0,0,0,0,0,0,0,0
PDGFA,EPHB1,0.3961561918258667,0.32062894105911255,0,0.10736560821533203,0.03183833882212639,0,0.09295732527971268,0.017430054023861885,0
PDGFB,EPHB1,0,0,0,0.1603335738182068,0.08480631560087204,0,0,0,0
EFNB3,EPHB1,0,0,0,0,0,0,0.13948702812194824,0.0639597550034523,0
ANGPT2,EPHB1,0,0,0,0.12283170223236084,0.0473044291138649,0,0.1849111169576645,0.10938385128974915,0
ANGPT1,EPHB1,0.1200801432132721,0.04455287754535675,0,0,0,0,0.5136867761611938,0.4381595253944397,0
ANGPT4,EPHB1,0,0,0,0,0,0,0.2888258099555969,0.21329852938652039,0
BDNF,EPHB1,0,0,0,0,0,0,0.1749071180820465,0.09937985241413116,0
EREG,EPHB1,0.14401978254318237,0.06849251687526703,0,0,0,0,0,0,0
VEGFD,EPHB1,0,0,0,0,0,0,0.17362695932388306,0.09809970110654831,0
FGF5,EPHB1,0,0,0,0,0,0,0.09363631159067154,0.018109045922756195,0
FGF23,EPHB1,0,0,0,0,0,0,0,0,0
PGF,EPHB1,0,0,0,0,0,0,0.46663153171539307,0.3911042809486389,0
IGF1,EPHA2,0,0,0,0,0,0,1.3087773323059082,0,0
EGF,EPHA2,0,0,0,0,0,0,0,0,0
NGF,EPHA2,0,0,0,0,0,0,0.412757933139801,0,0
CSF1,EPHA2,0,0,0,0,0,0,0.5065150856971741,0,0
HGF,EPHA2,0,0,0,0,0,0,1.12295401096344,0,0
TNF,EPHA2,0,0,0,0,0,0,0,0,0
AREG,EPHA2,0,0,0,0,0,0,0,0,0
PDGFA,EPHA2,0.6708530187606812,0,0,0.3820624053478241,0,0,0.36765411496162415,0,0
PDGFB,EPHA2,0,0,0,0.43503037095069885,0,0,0,0,0
ANGPT2,EPHA2,0,0,0,0.3975284993648529,0,0,0.45960789918899536,0,0
ANGPT1,EPHA2,0.39477694034576416,0,0,0,0,0,0.7883836030960083,0,0
ANGPT4,EPHA2,0,0,0,0,0,0,0.5635225772857666,0,0
BDNF,EPHA2,0,0,0,0,0,0,0.4496039152145386,0,0
EREG,EPHA2,0.41871657967567444,0,0,0,0,0,0,0,0
VEGFD,EPHA2,0,0,0,0,0,0,0.4483237564563751,0,0
FGF5,EPHA2,0,0,0,0,0,0,0.368333101272583,0,0
FGF23,EPHA2,0,0,0,0,0,0,0,0,0
PGF,EPHA2,0,0,0,0,0,0,0.7413283586502075,0,0
TLN1,ITGB5,0,0,0,0,0,0.15912264585494995,0,0,0.050329163670539856
RELN,ITGB5,0,0,0,0,0,0.028613833710551262,0,0,0
VTN,ITGB5,0,0,0,0,0,0,0,0,0.4602237939834595
THBS1,ITGB5,0,0,0.22614778578281403,0,0,0,0,0,0.05394236743450165
THBS2,ITGB5,0,0,0,0,0,0,0,0,0
VWF,ITGB5,0,0,0,0,0,0.19122764468193054,0,0,0
LAMB1,ITGB5,0,0,0,0,0,0,0,0,0.8777783513069153
LAMA4,ITGB5,0,0,0,0,0,0.018194621428847313,0,0,0.3505631685256958
LAMC2,ITGB5,0,0,0.7153265476226807,0,0,0,0,0,0
TNC,ITGB5,0,0,0,0,0,0,0,0,0
COL6A3,ITGB5,0,0,0,0,0,0,0,0,0.16134963929653168
LAMA3,ITGB5,0,0,0.3394252359867096,0,0,0,0,0,0
LAMC3,ITGB5,0,0,0,0,0,0,0,0,1.4485076665878296
SPP1,ITGB5,0,0,0,0,0,0,0,0,0
CYR61,ITGB5,0,0,0.44504591822624207,0,0,0,0,0,0.009730463847517967
LAMA2,ITGB5,0,0,0,0,0,0,0,0,1.3758018016815186
EDIL3,ITGB5,0,0,0,0,0,0.019930513575673103,0,0,0
CHAD,ITGB5,0,0,0,0,0,0.014963044784963131,0,0,0
COL6A6,ITGB5,0,0,0,0,0,0,0,0,0.07142085582017899
THBS4,ITGB5,0,0,0,0,0,0,0,0,0
IGF1,FGFR1,0,0,0,0,0,0,0.9837214350700378,0,1.6092517375946045
EGF,FGFR1,0,0,0,0,0,0,0,0,0
NGF,FGFR1,0,0,0,0,0,0,0.08770197629928589,0,0.7132323384284973
CSF1,FGFR1,0,0,0,0,0,0,0.18145912885665894,0,0.8069895505905151
HGF,FGFR1,0,0,0,0,0,0,0.7978980541229248,0,1.4234284162521362
AREG,FGFR1,0,0,0,0,0,0,0,0,0
PDGFA,FGFR1,0.34579703211784363,0,0.9713274240493774,0.05700644478201866,0,0.6825368404388428,0.04259815812110901,0,0.6681285500526428
PDGFB,FGFR1,0,0,0,0.10997441411018372,0,0.7355048060417175,0,0,0
ANGPT2,FGFR1,0,0,0,0.07247253507375717,0,0.6980029344558716,0.13455195724964142,0,0.7600823640823364
ANGPT1,FGFR1,0.06972098350524902,0,0.6952513456344604,0,0,0,0.4633276164531708,0,1.0888580083847046
ANGPT4,FGFR1,0,0,0,0,0,0,0.23846663534641266,0,0.8639970421791077
BDNF,FGFR1,0,0,0,0,0,0,0.12454795837402344,0,0.7500783205032349
EREG,FGFR1,0.0936606228351593,0,0.7191910147666931,0,0,0,0,0,0
VEGFD,FGFR1,0,0,0,0,0,0,0.12326779961585999,0,0.7487981915473938
FGF5,FGFR1,0,0,0,0,0,0,0.04327715188264847,0,0.6688075661659241
FGF23,FGFR1,0,0,0,0,0,0,0,0,0
PGF,FGFR1,0,0,0,0,0,0,0.41627237200737,0,1.0418027639389038
IGF1,FGFR4,0,0,0,0,0,0,0,0,1.2029975652694702
EGF,FGFR4,0,0,0,0,0,0,0,0,0
NGF,FGFR4,0,0,0,0,0,0,0,0,0.30697810649871826
CSF1,FGFR4,0,0,0,0,0,0,0,0,0.4007352590560913
HGF,FGFR4,0,0,0,0,0,0,0,0,1.0171741247177124
AREG,FGFR4,0,0,0,0,0,0,0,0,0
PDGFA,FGFR4,0,0,0.5650731325149536,0,0,0.27628257870674133,0,0,0.2618742883205414
PDGFB,FGFR4,0,0,0,0,0,0.3292505443096161,0,0,0
ANGPT2,FGFR4,0,0,0,0,0,0.29174867272377014,0,0,0.3538280725479126
ANGPT1,FGFR4,0,0,0.2889971137046814,0,0,0,0,0,0.6826037168502808
ANGPT4,FGFR4,0,0,0,0,0,0,0,0,0.45774275064468384
BDNF,FGFR4,0,0,0,0,0,0,0,0,0.3438240885734558
EREG,FGFR4,0,0,0.3129367530345917,0,0,0,0,0,0
VEGFD,FGFR4,0,0,0,0,0,0,0,0,0.34254392981529236
FGF5,FGFR4,0,0,0,0,0,0,0,0,0.26255327463150024
FGF23,FGFR4,0,0,0,0,0,0,0,0,0
PGF,FGFR4,0,0,0,0,0,0,0,0,0.63554847240448
PDGFA,FURIN,0,0.31600847840309143,0,0,0.02721787616610527,0,0,0.012809590436518192,0
IGF1,FLT4,0,0,0,0,0,0,0,0.992323637008667,0
EGF,FLT4,0,0,0,0,0,0,0,0,0
NGF,FLT4,0,0,0,0,0,0,0,0.09630420058965683,0
CSF1,FLT4,0,0,0,0,0,0,0,0.19006136059761047,0
HGF,FLT4,0,0,0,0,0,0,0,0.806500256061554,0
TNF,FLT4,0,0,0,0,0,0,0,0,0
AREG,FLT4,0,0,0,0,0,0,0,0,0
PDGFA,FLT4,0,0.35439926385879517,0,0,0.0656086727976799,0,0,0.05120038613677025,0
PDGFB,FLT4,0,0,0,0,0.11857664585113525,0,0,0,0
ANGPT2,FLT4,0,0,0,0,0.08107475936412811,0,0,0.14315417408943176,0
ANGPT1,FLT4,0,0.07832321524620056,0,0,0,0,0,0.4719298481941223,0
ANGPT4,FLT4,0,0,0,0,0,0,0,0.2470688670873642,0
KDR,FLT4,0,0,0,0,0.2923555374145508,0,0,0,0
BDNF,FLT4,0,0,0,0,0,0,0,0.13315019011497498,0
EREG,FLT4,0,0.10226284712553024,0,0,0,0,0,0,0
VEGFD,FLT4,0,0,0,0,0,0,0,0.13187003135681152,0
VTN,FLT4,0,0,0,0,0,0,0,0.5071269273757935,0
FGF5,FLT4,0,0,0,0,0,0,0,0.05187937989830971,0
FGF23,FLT4,0,0,0,0,0,0,0,0,0
PGF,FLT4,0,0,0,0,0,0,0,0.42487460374832153,0
IL6,NOTCH3,0,0,0,0,0,0,0,0,0.7573192119598389
DLL4,NOTCH3,0,0,0,0,0,0.5105445384979248,0,0,0
THBS2,NOTCH3,0,0,0,0,0,0,0,0,0
DLK1,NOTCH3,0,0,0,0,0,0,0,0,0.4081437885761261
SCGB3A1,NOTCH3,0,0,0,0,0,0,0,0,0
IGF1,TIE1,0,0,0,0,0,0,0,1.174782633781433,0
EGF,TIE1,0,0,0,0,0,0,0,0,0
NGF,TIE1,0,0,0,0,0,0,0,0.27876320481300354,0
CSF1,TIE1,0,0,0,0,0,0,0,0.372520387172699,0
HGF,TIE1,0,0,0,0,0,0,0,0.9889592528343201,0
AREG,TIE1,0,0,0,0,0,0,0,0,0
PDGFA,TIE1,0,0.5368582606315613,0,0,0.2480676770210266,0,0,0.23365940153598785,0
PDGFB,TIE1,0,0,0,0,0.30103564262390137,0,0,0,0
ANGPT2,TIE1,0,0,0,0,0.2635337710380554,0,0,0.32561320066452026,0
ANGPT1,TIE1,0,0.2607822120189667,0,0,0,0,0,0.6543888449668884,0
ANGPT4,TIE1,0,0,0,0,0,0,0,0.4295278787612915,0
BDNF,TIE1,0,0,0,0,0,0,0,0.3156091868877411,0
EREG,TIE1,0,0.28472185134887695,0,0,0,0,0,0,0
VEGFD,TIE1,0,0,0,0,0,0,0,0.31432902812957764,0
FGF5,TIE1,0,0,0,0,0,0,0,0.23433838784694672,0
FGF23,TIE1,0,0,0,0,0,0,0,0,0
PGF,TIE1,0,0,0,0,0,0,0,0.6073336005210876,0
ANGPTL4,TIE1,0,0,0,0,0,0,0,0.45862120389938354,0
IGF1,AXL,0,0,0,0,0,0,0,0,1.4141064882278442
EGF,AXL,0,0,0,0,0,0,0,0,0
NGF,AXL,0,0,0,0,0,0,0,0,0.5180870294570923
CSF1,AXL,0,0,0,0,0,0,0,0,0.6118441820144653
HGF,AXL,0,0,0,0,0,0,0,0,1.228283166885376
AREG,AXL,0,0,0,0,0,0,0,0,0
PDGFA,AXL,0,0,0.7761821150779724,0,0,0.48739153146743774,0,0,0.4729832410812378
PDGFB,AXL,0,0,0,0,0,0.5403594970703125,0,0,0
ANGPT2,AXL,0,0,0,0,0,0.5028576254844666,0,0,0.5649370551109314
ANGPT1,AXL,0,0,0.5001060366630554,0,0,0,0,0,0.8937126994132996
ANGPT4,AXL,0,0,0,0,0,0,0,0,0.6688517332077026
GAS6,AXL,0,0,0.8158636689186096,0,0,0,0,0,1.1666898727416992
BDNF,AXL,0,0,0,0,0,0,0,0,0.5549330115318298
EREG,AXL,0,0,0.5240457057952881,0,0,0,0,0,0
VEGFD,AXL,0,0,0,0,0,0,0,0,0.5536528825759888
FGF5,AXL,0,0,0,0,0,0,0,0,0.47366222739219666
FGF23,AXL,0,0,0,0,0,0,0,0,0
PGF,AXL,0,0,0,0,0,0,0,0,0.8466574549674988
IGF1,EPHA7,0,0,0,0,0,0,0.9737904667854309,0,1.0390753746032715
WNT5A,EPHA7,0,0,0,0,0,0,0.7580952644348145,0,0.8233801126480103
EGF,EPHA7,0,0,0,0,0,0,0,0,0
NGF,EPHA7,0,0,0,0,0,0,0.07777100801467896,0,0.14305591583251953
CSF1,EPHA7,0,0,0,0,0,0,0.171528160572052,0,0.23681306838989258
HGF,EPHA7,0,0,0,0,0,0,0.7879670858383179,0,0.8532519340515137
AREG,EPHA7,0,0,0,0,0,0,0,0,0
PDGFA,EPHA7,0.3358660638332367,0,0.40115097165107727,0.047075480222702026,0,0.112360380589962,0.032667193561792374,0,0.09795209765434265
PDGFB,EPHA7,0,0,0,0.10004345327615738,0,0.16532835364341736,0,0,0
ANGPT2,EPHA7,0,0,0,0.06254156678915024,0,0.12782646715641022,0.12462098896503448,0,0.18990588188171387
ANGPT1,EPHA7,0.05979001522064209,0,0.12507492303848267,0,0,0,0.45339664816856384,0,0.518681526184082
ANGPT4,EPHA7,0,0,0,0,0,0,0.22853566706180573,0,0.2938205599784851
BDNF,EPHA7,0,0,0,0,0,0,0.1146169900894165,0,0.17990189790725708
AFDN,EPHA7,0.2804371416568756,0,0.3457220494747162,0.0674898624420166,0,0.13277477025985718,0,0,0
EREG,EPHA7,0.08372965455055237,0,0.14901456236839294,0,0,0,0,0,0
VEGFD,EPHA7,0,0,0,0,0,0,0.11333683878183365,0,0.17862173914909363
FGF5,EPHA7,0,0,0,0,0,0,0.033346183598041534,0,0.09863108396530151
FGF23,EPHA7,0,0,0,0,0,0,0,0,0
