cluster_1,,Epithelium,Epithelium,Epithelium,Other,Other,Other,Stroma,Stroma,Stroma
CD8A,LAT,0,0,0,0,0,0,0,0,0
TLN1,ITGB1,0,0,0,0,0,0,0,0,0.3176315426826477
CSF2,ITGB1,0,0,0,0,0,0,0,0,0
HGF,ITGB1,0,0,0,0,0,0.23124369978904724,0,0,0.38290607929229736
ANGPT1,ITGB1,0,0,0,0,0,0,0,0,0.4194227457046509
MDK,ITGB1,0,0,0,0,0,0,0,0,1.4073928594589233
FLT4,ITGB1,0,0,0,0,0,0.24886982142925262,0,0,0
CXCL12,ITGB1,0,0,0,0,0,0,0,0,0.9191607236862183
VEGFD,ITGB1,0,0,0,0,0,0,0,0,0.8432241082191467
RELN,ITGB1,0,0,0,0,0,0,0,0,0
VTN,ITGB1,0,0,0,0,0,0,0,0,0.4654368758201599
SEMA7A,ITGB1,0,0,0.3114337623119354,0,0,0.2366783618927002,0,0,0
THBS1,ITGB1,0,0,0,0,0,0.5213350653648376,0,0,0.43623051047325134
THBS2,ITGB1,0,0,0,0,0,0,0,0,1.286088466644287
VWF,ITGB1,0,0,0.27528107166290283,0,0,0.27280163764953613,0,0,0
VCAM1,ITGB1,0,0,0,0,0,0,0,0,0.7829129099845886
VCAN,ITGB1,0,0,0,0,0,0,0,0,1.1953864097595215
LGALS1,ITGB1,0,0,0,0,0,0,0,0,1.1136095523834229
LAMB1,ITGB1,0,0,0,0,0,0,0,0,0.9089562892913818
LAMA4,ITGB1,0,0,0,0,0,0,0,0,1.0248318910598755
LAMC2,ITGB1,0,0,0.30082833766937256,0,0,0,0,0,0
NID1,ITGB1,0,0,0,0,0,0,0,0,1.3206909894943237
TNC,ITGB1,0,0,0,0,0,0.23757612705230713,0,0,1.0023754835128784
LUM,ITGB1,0,0,0,0,0,0,0,0,1.2853752374649048
TFF2,ITGB1,0,0,0,0,0,0,0,0,0
TFF1,ITGB1,0,0,0,0,0,0,0,0,0
COL6A3,ITGB1,0,0,0,0,0,0,0,0,1.7198776006698608
LAMA3,ITGB1,0,0,0.2752869129180908,0,0,0,0,0,0
FBLN1,ITGB1,0,0,0,0,0,0,0,0,1.572113037109375
ICAM4,ITGB1,0,0,0,0,0,0,0,0,0.22645874321460724
LAMC3,ITGB1,0,0,0,0,0,0,0,0,0.44066405296325684
SPP1,ITGB1,0,0,0,0,0,0.5650056600570679,0,0,0.29063931107521057
LAMA2,ITGB1,0,0,0,0,0,0,0,0,0.7163490056991577
CHAD,ITGB1,0,0,0,0,0,0,0,0,0
SPON2,ITGB1,0,0,0,0,0,0,0,0,0.7884891629219055
COL6A6,ITGB1,0,0,0,0,0,0,0,0,0.30065271258354187
THBS4,ITGB1,0,0,0,0,0,0,0,0,0.44646430015563965
WISP1,ITGB1,0,0,0,0,0,0,0,0,1.2629249095916748
CSF3,PLAUR,0,0.11871163547039032,0,0,0.1453552097082138,0,0,0,0
IL1B,PLAUR,0,0.12694016098976135,0,0,0.8341436982154846,0,0,0,0
KNG1,PLAUR,0,0,0,0,0,0,0,0.17134469747543335,0
VTN,PLAUR,0,0,0,0,0,0,0,0.34147077798843384,0
IGLC1,FCGR2B,0,0,0,0,0,0,0,0,0
CD80,CD3E,0,0,0,0,0,0,0,0,0
IL12B,CD3E,0,0,0,0,0,0,0,0,0
IGF1,APP,0,0,0,0,0,0,0.9024654030799866,0.9046063423156738,1.0952260494232178
CD40LG,APP,0,0,0,0,0,0,0,0,0
IAPP,APP,0.09305019676685333,0.09519115090370178,0.28581079840660095,0,0,0,0,0,0
IL18,APP,0.06076280027627945,0.0629037469625473,0.25352340936660767,0.08791634440422058,0.09005728363990784,0.280676931142807,0,0,0
APOE,APP,0,0,0,0,0,0,0.06299144774675369,0.06513239443302155,0.2557520568370819
SPON1,APP,0,0,0,0,0,0,1.085402488708496,1.0875433683395386,1.2781630754470825
KDR,PECAM1,0,0,0,0,0.023026201874017715,0,0,0,0
IGF1,PDGFRB,0,0,0,0,0,0,0,0,1.7050156593322754
KIT,PDGFRB,0,0,0.855286717414856,0,0,0,0,0,0
EGF,PDGFRB,0,0,0,0,0,0,0,0,0
NGF,PDGFRB,0,0,0.9069781303405762,0,0,0,0,0,1.0890672206878662
CSF1,PDGFRB,0,0,0.8394787311553955,0,0,1.1730258464813232,0,0,1.064724087715149
HGF,PDGFRB,0,0,0,0,0,0.8450722694396973,0,0,0.996734619140625
AREG,PDGFRB,0,0,1.2007524967193604,0,0,0.9391025304794312,0,0,0
PDGFA,PDGFRB,0,0,0.8688986897468567,0,0,0,0,0,0.9053877592086792
PDGFB,PDGFRB,0,0,0.8719082474708557,0,0,0.8760226368904114,0,0,0
ANGPT2,PDGFRB,0,0,0,0,0,0.8741621375083923,0,0,0.9088929295539856
ANGPT1,PDGFRB,0,0,0,0,0,0,0,0,1.0332512855529785
ANGPT4,PDGFRB,0,0,0,0,0,0,0,0,1.2726109027862549
BDNF,PDGFRB,0,0,0.9041565656661987,0,0,0,0,0,1.0112296342849731
EREG,PDGFRB,0,0,0,0,0,0,0,0,1.0535019636154175
VEGFD,PDGFRB,0,0,0,0,0,0,0,0,1.4570527076721191
FGF5,PDGFRB,0,0,0,0,0,0,0,0,0
FGF23,PDGFRB,0,0,0,0,0,0,0,0,0.8743072152137756
PGF,PDGFRB,0,0,0,0,0,0,0,0,1.0621720552444458
MFGE8,PDGFRB,0,0,0.8714713454246521,0,0,0,0,0,1.2913299798965454
CD80,CD28,0,0,0,0,0,0,0,0,0
IL2,CD28,0,0,0,0,0,0,0,0,0
IL12A,CD28,0,0,0,0,0,0,0,0,0
CD8A,CD28,0,0,0,0,0,0,0,0,0
CD80,CD3G,0,0,0,0,0,0,0,0,0
GZMA,F2R,0,0,0,0,0,0,0,0,0
PRSS2,F2R,0,0,0.204897940158844,0,0,0.2325430065393448,0,0,0
IGF1,KIT,0,0,0,0,0,0,0.882057785987854,0,0
EGF,KIT,0,0,0,0,0,0,0,0,0
NGF,KIT,0.08402025699615479,0,0,0,0,0,0.2661093473434448,0,0
CSF1,KIT,0.016520848497748375,0,0,0.3500679135322571,0,0,0.24176621437072754,0,0
HGF,KIT,0,0,0,0.022114377468824387,0,0,0.1737767457962036,0,0
AREG,KIT,0.37779465317726135,0,0,0.11614468693733215,0,0,0,0,0
PDGFA,KIT,0.0459408238530159,0,0,0,0,0,0.08242987096309662,0,0
PDGFB,KIT,0.048950400203466415,0,0,0.05306477099657059,0,0,0,0,0
ANGPT2,KIT,0,0,0,0.05120427906513214,0,0,0.0859350711107254,0,0
ANGPT1,KIT,0,0,0,0,0,0,0.21029342710971832,0,0
ANGPT4,KIT,0,0,0,0,0,0,0.4496529698371887,0,0
BDNF,KIT,0.08119872212409973,0,0,0,0,0,0.18827173113822937,0,0
EREG,KIT,0,0,0,0,0,0,0.23054412007331848,0,0
VEGFD,KIT,0,0,0,0,0,0,0.634094774723053,0,0
FGF5,KIT,0,0,0,0,0,0,0,0,0
FGF23,KIT,0,0,0,0,0,0,0.05134935304522514,0,0
PGF,KIT,0,0,0,0,0,0,0.2392141968011856,0,0
SAA1,CD36,0,0,0,0,0,0,0,0,0
THBS1,CD36,0,0,0,0,0,0,0,0,0
THBS2,CD36,0,0,0,0,0,0,0,0,0
S100A8,CD36,0,0,0,0,0,0,0,0,0
S100A9,CD36,0,0,0,0,0,0,0,0,0
THBS4,CD36,0,0,0,0,0,0,0,0,0
KIT,CSF2RB,0,0.5393157005310059,0,0,0,0,0,0,0
CSF3,CSF2RB,0,0.5405352711677551,0,0,0.5671788454055786,0,0,0,0
CSF2,CSF2RB,0,0,0,0,0,0,0,0,0
IL5,CSF2RB,0,0,0,0,0,0,0,0,0
KDR,CSF2RB,0,0,0,0,0.5363888740539551,0,0,0,0
TSLP,IL7R,0,0,0,0,0,0,0,0,0
IL7,IL7R,0,0,0,0,0,0,0,0,0
IL6,IL2RB,0,0,0,0,0,0,0,0,0
IL2,IL2RB,0,0,0,0,0,0,0,0,0
IL1RN,IL2RB,0,0,0,0,0,0,0,0,0
CD8A,IL2RB,0,0,0,0,0,0,0,0,0
IGF1,KDR,0,0,0,0,0,0,0,0.8791309595108032,0
IL6,KDR,0,0,0,0,0,0,0,0.5113914012908936,0
EGF,KDR,0,0,0,0,0,0,0,0,0
NGF,KDR,0,0.0810934528708458,0,0,0,0,0,0.26318255066871643,0
CSF1,KDR,0,0.013594048097729683,0,0,0.3471411168575287,0,0,0.23883941769599915,0
HGF,KDR,0,0,0,0,0.019187577068805695,0,0,0.17084994912147522,0
AREG,KDR,0,0.37486785650253296,0,0,0.11321789026260376,0,0,0,0
PDGFA,KDR,0,0.043014027178287506,0,0,0,0,0,0.07950306683778763,0
PDGFB,KDR,0,0.04602359980344772,0,0,0.050137970596551895,0,0,0,0
ANGPT2,KDR,0,0,0,0,0.04827747866511345,0,0,0.08300827443599701,0
ANGPT1,KDR,0,0,0,0,0,0,0,0.20736663043498993,0
ANGPT4,KDR,0,0,0,0,0,0,0,0.4467261731624603,0
FLT4,KDR,0,0,0,0,0.036813702434301376,0,0,0,0
BDNF,KDR,0,0.07827192544937134,0,0,0,0,0,0.18534493446350098,0
EREG,KDR,0,0,0,0,0,0,0,0.2276173233985901,0
VEGFD,KDR,0,0,0,0,0,0,0,0.631168007850647,0
PTHLH,KDR,0,0.031149452552199364,0,0,0,0,0,0.01749817281961441,0
VTN,KDR,0,0,0,0,0,0,0,0.25338074564933777,0
FGF5,KDR,0,0,0,0,0,0,0,0,0
FGF23,KDR,0,0,0,0,0,0,0,0.04842255264520645,0
PGF,KDR,0,0,0,0,0,0,0,0.23628740012645721,0
GREM1,KDR,0,0,0,0,0,0,0,0.0504714697599411,0
NRP1,KDR,0,0,0,0,0,0,0,0.46257397532463074,0
MDK,PTPRZ1,0,0,0,0,0,0,0,0,0
PTN,PTPRZ1,0,0,0,0,0,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0,0,0,0,0,0
TNC,PTPRZ1,0,0,0,0,0,0,0,0,0
HGF,CD44,0,0,0,0.08498244732618332,0.5040858387947083,0.03505497798323631,0.23664481937885284,0.655748188495636,0.18671734631061554
TNF,CD44,0.14870986342430115,0.5678132176399231,0.09878239780664444,0.3667730689048767,0.7858763933181763,0.3168455958366394,0,0,0
HBEGF,CD44,0.13370653986930847,0.5528098940849304,0.08377906680107117,0,0,0,0,0,0
LGALS9,CD44,0,0,0,0.1818218231201172,0.6009252071380615,0.13189435005187988,0.22363924980163574,0.6427426338195801,0.17371177673339844
VCAN,CD44,0,0,0,0,0,0,1.0491251945495605,1.4682285785675049,0.9991977214813232
LAMB1,CD44,0,0,0,0,0,0,0.7626950144767761,1.1817984580993652,0.7127675414085388
LAMA4,CD44,0,0,0,0,0,0,0.8785706162452698,1.2976739406585693,0.8286431431770325
LAMC2,CD44,0.15456709265708923,0.5736704468727112,0.10463961213827133,0,0,0,0,0,0
COL6A3,CD44,0,0,0,0,0,0,1.5736163854599,1.9927196502685547,1.5236889123916626
LAMA3,CD44,0.1290256679058075,0.5481290221214294,0.07909820228815079,0,0,0,0,0,0
LAMC3,CD44,0,0,0,0,0,0,0.2944028079509735,0.7135061621665955,0.2444753348827362
SPP1,CD44,0,0,0,0.41874438524246216,0.8378477692604065,0.36881694197654724,0.14437806606292725,0.5634814500808716,0.09445059299468994
LAMA2,CD44,0,0,0,0,0,0,0.5700877904891968,0.9891911745071411,0.5201603174209595
PRG4,CD44,0,0,0,0,0,0,0.40063250064849854,0.8197358846664429,0.35070502758026123
COL6A5,CD44,0,0,0,0,0,0,0.2805677056312561,0.6996710300445557,0.2306402176618576
COL6A6,CD44,0,0,0,0,0,0,0.15439146757125854,0.5734948515892029,0.10446398705244064
RELN,ITGB6,0,0,0,0,0,0,0,0,0
VTN,ITGB6,0,0,0,0,0,0,0.3219291567802429,0,0
THBS1,ITGB6,0,0,0,0.37782734632492065,0,0,0.29272282123565674,0,0
THBS2,ITGB6,0,0,0,0,0,0,1.1425807476043701,0,0
VWF,ITGB6,0.13177336752414703,0,0,0.12929394841194153,0,0,0,0,0
LAMB1,ITGB6,0,0,0,0,0,0,0.7654485702514648,0,0
LAMA4,ITGB6,0,0,0,0,0,0,0.8813241720199585,0,0
LAMC2,ITGB6,0.15732061862945557,0,0,0,0,0,0,0,0
TNC,ITGB6,0,0,0,0.09406843036413193,0,0,0.8588677644729614,0,0
COL6A3,ITGB6,0,0,0,0,0,0,1.5763698816299438,0,0
LAMA3,ITGB6,0.13177920877933502,0,0,0,0,0,0,0,0
LAMC3,ITGB6,0,0,0,0,0,0,0.29715633392333984,0,0
SPP1,ITGB6,0,0,0,0.4214979410171509,0,0,0.14713160693645477,0,0
LAMA2,ITGB6,0,0,0,0,0,0,0.5728412866592407,0,0
CHAD,ITGB6,0,0,0,0,0,0,0,0,0
COL6A6,ITGB6,0,0,0,0,0,0,0.15714499354362488,0,0
THBS4,ITGB6,0,0,0,0,0,0,0.30295658111572266,0,0
IGF1,EPHB1,0,0,0,0,0,0,0,0,0
EGF,EPHB1,0,0,0,0,0,0,0,0,0
NGF,EPHB1,0,0,0,0,0,0,0,0,0
CSF1,EPHB1,0,0,0,0,0,0,0,0,0
HGF,EPHB1,0,0,0,0,0,0,0,0,0
AREG,EPHB1,0,0,0,0,0,0,0,0,0
PDGFA,EPHB1,0,0,0,0,0,0,0,0,0
PDGFB,EPHB1,0,0,0,0,0,0,0,0,0
EFNB3,EPHB1,0,0,0,0,0,0,0,0,0
ANGPT2,EPHB1,0,0,0,0,0,0,0,0,0
ANGPT1,EPHB1,0,0,0,0,0,0,0,0,0
ANGPT4,EPHB1,0,0,0,0,0,0,0,0,0
BDNF,EPHB1,0,0,0,0,0,0,0,0,0
EREG,EPHB1,0,0,0,0,0,0,0,0,0
VEGFD,EPHB1,0,0,0,0,0,0,0,0,0
FGF5,EPHB1,0,0,0,0,0,0,0,0,0
FGF23,EPHB1,0,0,0,0,0,0,0,0,0
PGF,EPHB1,0,0,0,0,0,0,0,0,0
IGF1,EPHA2,0,0,0,0,0,0,1.0065267086029053,0,0
EGF,EPHA2,0,0,0,0,0,0,0,0,0
NGF,EPHA2,0.20848917961120605,0,0,0,0,0,0.3905782699584961,0,0
CSF1,EPHA2,0.1409897804260254,0,0,0.47453683614730835,0,0,0.3662351369857788,0,0
HGF,EPHA2,0,0,0,0.14658331871032715,0,0,0.2982456684112549,0,0
TNF,EPHA2,0.21031072735786438,0,0,0.42837393283843994,0,0,0,0,0
AREG,EPHA2,0.502263605594635,0,0,0.24061362445354462,0,0,0,0,0
PDGFA,EPHA2,0.17040975391864777,0,0,0,0,0,0.20689880847930908,0,0
PDGFB,EPHA2,0.17341932654380798,0,0,0.17753370106220245,0,0,0,0,0
ANGPT2,EPHA2,0,0,0,0.1756732165813446,0,0,0.21040400862693787,0,0
ANGPT1,EPHA2,0,0,0,0,0,0,0.3347623646259308,0,0
ANGPT4,EPHA2,0,0,0,0,0,0,0.57412189245224,0,0
BDNF,EPHA2,0.2056676596403122,0,0,0,0,0,0.312740683555603,0,0
EREG,EPHA2,0,0,0,0,0,0,0.35501307249069214,0,0
VEGFD,EPHA2,0,0,0,0,0,0,0.7585636973381042,0,0
FGF5,EPHA2,0,0,0,0,0,0,0,0,0
FGF23,EPHA2,0,0,0,0,0,0,0.1758182942867279,0,0
PGF,EPHA2,0,0,0,0,0,0,0.36368313431739807,0,0
TLN1,ITGB5,0,0,0,0,0,0,0,0.18787506222724915,0.5225372314453125
RELN,ITGB5,0,0,0,0,0,0,0,0,0
VTN,ITGB5,0,0,0,0,0,0,0,0.33568036556243896,0.6703425645828247
THBS1,ITGB5,0,0,0,0,0.3915785551071167,0.7262407541275024,0,0.3064740300178528,0.6411362290382385
THBS2,ITGB5,0,0,0,0,0,0,0,1.156332015991211,1.4909942150115967
VWF,ITGB5,0,0.14552459120750427,0.4801867604255676,0,0.14304517209529877,0.4777073562145233,0,0,0
LAMB1,ITGB5,0,0,0,0,0,0,0,0.7791997790336609,1.1138620376586914
LAMA4,ITGB5,0,0,0,0,0,0,0,0.8950753808021545,1.2297375202178955
LAMC2,ITGB5,0,0.171071857213974,0.5057340264320374,0,0,0,0,0,0
TNC,ITGB5,0,0,0,0,0.10781965404748917,0.4424818456172943,0,0.8726189732551575,1.2072811126708984
COL6A3,ITGB5,0,0,0,0,0,0,0,1.5901211500167847,1.9247832298278809
LAMA3,ITGB5,0,0.14553043246269226,0.480192631483078,0,0,0,0,0,0
LAMC3,ITGB5,0,0,0,0,0,0,0,0.3109075725078583,0.6455697417259216
SPP1,ITGB5,0,0,0,0,0.4352491497993469,0.7699113488197327,0,0.160882830619812,0.49554502964019775
CYR61,ITGB5,0,0,0,0,0,0,0,0.16912782192230225,0.503790020942688
LAMA2,ITGB5,0,0,0,0,0,0,0,0.5865925550460815,0.9212547540664673
EDIL3,ITGB5,0,0,0,0,0,0,0,0.1268911361694336,0.46155333518981934
CHAD,ITGB5,0,0,0,0,0,0,0,0,0
COL6A6,ITGB5,0,0,0,0,0,0,0,0.1708962321281433,0.505558431148529
THBS4,ITGB5,0,0,0,0,0,0,0,0.3167077898979187,0.6513699889183044
IGF1,FGFR1,0,0,0,0,0,0,0,0,1.736354947090149
EGF,FGFR1,0,0,0,0,0,0,0,0,0
NGF,FGFR1,0,0,0.9383174180984497,0,0,0,0,0,1.1204065084457397
CSF1,FGFR1,0,0,0.870818018913269,0,0,1.2043650150299072,0,0,1.0960633754730225
HGF,FGFR1,0,0,0,0,0,0.8764115571975708,0,0,1.0280739068984985
AREG,FGFR1,0,0,1.2320917844772339,0,0,0.9704418182373047,0,0,0
PDGFA,FGFR1,0,0,0.9002379775047302,0,0,0,0,0,0.9367270469665527
PDGFB,FGFR1,0,0,0.9032475352287292,0,0,0.9073619246482849,0,0,0
ANGPT2,FGFR1,0,0,0,0,0,0.9055014252662659,0,0,0.9402322173118591
ANGPT1,FGFR1,0,0,0,0,0,0,0,0,1.064590573310852
ANGPT4,FGFR1,0,0,0,0,0,0,0,0,1.3039500713348389
BDNF,FGFR1,0,0,0.9354958534240723,0,0,0,0,0,1.0425689220428467
EREG,FGFR1,0,0,0,0,0,0,0,0,1.084841251373291
VEGFD,FGFR1,0,0,0,0,0,0,0,0,1.4883918762207031
FGF5,FGFR1,0,0,0,0,0,0,0,0,0
FGF23,FGFR1,0,0,0,0,0,0,0,0,0.9056465029716492
PGF,FGFR1,0,0,0,0,0,0,0,0,1.0935113430023193
IGF1,FGFR4,0,0,0,0,0,0,0,0,0.876234233379364
EGF,FGFR4,0,0,0,0,0,0,0,0,0
NGF,FGFR4,0,0,0.07819672673940659,0,0,0,0,0,0.2602858245372772
CSF1,FGFR4,0,0,0.01069731917232275,0,0,0.3442443907260895,0,0,0.23594269156455994
HGF,FGFR4,0,0,0,0,0,0.016290849074721336,0,0,0.167953222990036
AREG,FGFR4,0,0,0.37197113037109375,0,0,0.11032116413116455,0,0,0
PDGFA,FGFR4,0,0,0.040117297321558,0,0,0,0,0,0.07660634070634842
PDGFB,FGFR4,0,0,0.043126869946718216,0,0,0.04724124073982239,0,0,0
ANGPT2,FGFR4,0,0,0,0,0,0.04538074880838394,0,0,0.0801115483045578
ANGPT1,FGFR4,0,0,0,0,0,0,0,0,0.20446990430355072
ANGPT4,FGFR4,0,0,0,0,0,0,0,0,0.4438294470310211
BDNF,FGFR4,0,0,0.07537519931793213,0,0,0,0,0,0.18244820833206177
EREG,FGFR4,0,0,0,0,0,0,0,0,0.22472059726715088
VEGFD,FGFR4,0,0,0,0,0,0,0,0,0.628271222114563
FGF5,FGFR4,0,0,0,0,0,0,0,0,0
FGF23,FGFR4,0,0,0,0,0,0,0,0,0.045525822788476944
PGF,FGFR4,0,0,0,0,0,0,0,0,0.233390673995018
PDGFA,FURIN,0,0.07904639095067978,0,0,0,0,0,0.1155354380607605,0
IGF1,FLT4,0,0,0,0,0,0,0,0.8894694447517395,0
EGF,FLT4,0,0,0,0,0,0,0,0,0
NGF,FLT4,0,0.09143190085887909,0,0,0,0,0,0.2735210061073303,0
CSF1,FLT4,0,0.023932499811053276,0,0,0.3574795722961426,0,0,0.24917787313461304,0
HGF,FLT4,0,0,0,0,0.029526028782129288,0,0,0.1811884045600891,0
TNF,FLT4,0,0.09325344860553741,0,0,0.3113166391849518,0,0,0,0
AREG,FLT4,0,0.38520631194114685,0,0,0.12355634570121765,0,0,0,0
PDGFA,FLT4,0,0.0533524751663208,0,0,0,0,0,0.08984151482582092,0
PDGFB,FLT4,0,0.056362051516771317,0,0,0.06047642230987549,0,0,0,0
ANGPT2,FLT4,0,0,0,0,0.05861593037843704,0,0,0.0933467298746109,0
ANGPT1,FLT4,0,0,0,0,0,0,0,0.21770508587360382,0
ANGPT4,FLT4,0,0,0,0,0,0,0,0.4570646286010742,0
KDR,FLT4,0,0,0,0,0.036813702434301376,0,0,0,0
BDNF,FLT4,0,0.08861038088798523,0,0,0,0,0,0.19568338990211487,0
EREG,FLT4,0,0,0,0,0,0,0,0.23795577883720398,0
VEGFD,FLT4,0,0,0,0,0,0,0,0.6415064334869385,0
VTN,FLT4,0,0,0,0,0,0,0,0.26371920108795166,0
FGF5,FLT4,0,0,0,0,0,0,0,0,0
FGF23,FLT4,0,0,0,0,0,0,0,0.058761004358530045,0
PGF,FLT4,0,0,0,0,0,0,0,0.2466258555650711,0
IL6,NOTCH3,0,0,0,0,0,0,0.5349341630935669,0,0.6996179223060608
DLL4,NOTCH3,0,0,0,0.05419854819774628,0,0.21888232231140137,0,0,0
THBS2,NOTCH3,0,0,0,0,0,0,1.097575068473816,0,1.2622588872909546
DLK1,NOTCH3,0,0,0,0,0,0,0.11218936741352081,0,0.2768731415271759
SCGB3A1,NOTCH3,0.06540617346763611,0,0.23008993268013,0.04140562191605568,0,0.20608939230442047,0,0,0
IGF1,TIE1,0,0,0,0,0,0,0,0.8974249362945557,0
EGF,TIE1,0,0,0,0,0,0,0,0,0
NGF,TIE1,0,0.09938740730285645,0,0,0,0,0,0.2814764976501465,0
CSF1,TIE1,0,0.03188800811767578,0,0,0.36543506383895874,0,0,0.2571333646774292,0
HGF,TIE1,0,0,0,0,0.037481535226106644,0,0,0.18914391100406647,0
AREG,TIE1,0,0.393161803483963,0,0,0.131511852145195,0,0,0,0
PDGFA,TIE1,0,0.06130798161029816,0,0,0,0,0,0.09779702126979828,0
PDGFB,TIE1,0,0.06431755423545837,0,0,0.06843192875385284,0,0,0,0
ANGPT2,TIE1,0,0,0,0,0.0665714368224144,0,0,0.10130223631858826,0
ANGPT1,TIE1,0,0,0,0,0,0,0,0.22566059231758118,0
ANGPT4,TIE1,0,0,0,0,0,0,0,0.4650201201438904,0
BDNF,TIE1,0,0.09656588733196259,0,0,0,0,0,0.20363889634609222,0
EREG,TIE1,0,0,0,0,0,0,0,0.24591128528118134,0
VEGFD,TIE1,0,0,0,0,0,0,0,0.6494619250297546,0
FGF5,TIE1,0,0,0,0,0,0,0,0,0
FGF23,TIE1,0,0,0,0,0,0,0,0.0667165070772171,0
PGF,TIE1,0,0,0,0,0,0,0,0.25458136200904846,0
ANGPTL4,TIE1,0,0,0,0,0,0,0,0.7702608704566956,0
IGF1,AXL,0,0,0,0,0,0,0,0,1.4052506685256958
EGF,AXL,0,0,0,0,0,0,0,0,0
NGF,AXL,0,0,0.6072131395339966,0,0,0,0,0,0.7893022298812866
CSF1,AXL,0,0,0.5397137403488159,0,0,0.8732607960700989,0,0,0.7649590969085693
HGF,AXL,0,0,0,0,0,0.5453072786331177,0,0,0.6969696283340454
AREG,AXL,0,0,0.9009875059127808,0,0,0.6393375396728516,0,0,0
PDGFA,AXL,0,0,0.5691336989402771,0,0,0,0,0,0.6056227684020996
PDGFB,AXL,0,0,0.5721432566642761,0,0,0.5762576460838318,0,0,0
ANGPT2,AXL,0,0,0,0,0,0.5743971467018127,0,0,0.609127938747406
ANGPT1,AXL,0,0,0,0,0,0,0,0,0.7334862947463989
ANGPT4,AXL,0,0,0,0,0,0,0,0,0.9728458523750305
GAS6,AXL,0,0,0,0,0,0,0,0,0.9523853063583374
BDNF,AXL,0,0,0.6043915748596191,0,0,0,0,0,0.7114646434783936
EREG,AXL,0,0,0,0,0,0,0,0,0.7537369728088379
VEGFD,AXL,0,0,0,0,0,0,0,0,1.15728759765625
FGF5,AXL,0,0,0,0,0,0,0,0,0
FGF23,AXL,0,0,0,0,0,0,0,0,0.574542224407196
PGF,AXL,0,0,0,0,0,0,0,0,0.7624070644378662
IGF1,EPHA7,0,0,0,0,0,0,0.871303141117096,0,1.1985082626342773
WNT5A,EPHA7,0,0,0,0,0,0,0.4845048785209656,0,0.811710000038147
EGF,EPHA7,0,0,0,0,0,0,0,0,0
NGF,EPHA7,0.07326561957597733,0,0.4004707336425781,0,0,0,0.25535473227500916,0,0.5825598239898682
CSF1,EPHA7,0.0057662175968289375,0,0.33297133445739746,0.3393132984638214,0,0.6665183901786804,0.23101158440113068,0,0.5582166910171509
HGF,EPHA7,0,0,0,0.011359747499227524,0,0.33856484293937683,0.16302211582660675,0,0.49022722244262695
AREG,EPHA7,0.3670400381088257,0,0.6942451000213623,0.10539005696773529,0,0.4325951635837555,0,0,0
PDGFA,EPHA7,0.03518619388341904,0,0.36239129304885864,0,0,0,0.07167523354291916,0,0.39888033270835876
PDGFB,EPHA7,0.03819577023386955,0,0.36540088057518005,0.042310141026973724,0,0.36951524019241333,0,0,0
