cluster_1,,immune,immune,stroma,stroma
ANGPT4,PDGFRB,0,0,0,1.2993464469909668
BDNF,PDGFRB,0,0,0,1.1317864656448364
EREG,PDGFRB,0,0,0,0
VEGFD,PDGFRB,0,0,0,1.1380327939987183
FGF5,PDGFRB,0,0,0,0
FGF23,PDGFRB,0,0,0,0
PGF,PDGFRB,0,0,0,1.984858751296997
MFGE8,PDGFRB,0,0,0,2.095944881439209
CD80,CD28,0,0,0,0
IL2,CD28,0.3053179681301117,0,0,0
IL12A,CD28,0,0,0,0
CD8A,CD28,0,0,0,0
CD80,CD3G,0,0,0,0
GZMA,F2R,0,0,0,0
PRSS2,F2R,0,0,0,0
IGF1,KIT,0,0,0.5958935618400574,0
EGF,KIT,0,0,0,0
NGF,KIT,0,0,0.22679293155670166,0
CSF1,KIT,0,0,0.11846603453159332,0
HGF,KIT,0,0,0.8434375524520874,0
AREG,KIT,0,0,0,0
PDGFA,KIT,0,0,0,0
PDGFB,KIT,0.14475053548812866,0,0,0
ANGPT2,KIT,0,0,0,0
ANGPT1,KIT,0,0,1.5974844694137573,0
ANGPT4,KIT,0,0,0.22276227176189423,0
BDNF,KIT,0,0,0.05520227551460266,0
EREG,KIT,0,0,0,0
VEGFD,KIT,0,0,0.061448559165000916,0
FGF5,KIT,0,0,0,0
FGF23,KIT,0,0,0,0
PGF,KIT,0,0,0.9082745909690857,0
SAA1,CD36,0,0,0,0
THBS1,CD36,0,0,0,0
THBS2,CD36,0,0,0,0
S100A8,CD36,0,0,0,0
S100A9,CD36,0,0,0,0
THBS4,CD36,0,0,0,0
KIT,CSF2RB,0,0,0,0
CSF3,CSF2RB,0,0,0,0
CSF2,CSF2RB,0,0,0,0
IL5,CSF2RB,0,0,0,0
KDR,CSF2RB,0,0,0,0
TSLP,IL7R,0,0,0,0
IL7,IL7R,0,0,0,0
IL6,IL2RB,0,0,0.8318990468978882,0
IL2,IL2RB,0.1625870019197464,0,0,0
IL1RN,IL2RB,0,0,0,0
CD8A,IL2RB,0,0,0,0
IGF1,KDR,0,0,0,0
IL6,KDR,0,0,0,0
EGF,KDR,0,0,0,0
NGF,KDR,0,0,0,0
CSF1,KDR,0,0,0,0
HGF,KDR,0,0,0,0
AREG,KDR,0,0,0,0
PDGFA,KDR,0,0,0,0
PDGFB,KDR,0,0,0,0
ANGPT2,KDR,0,0,0,0
ANGPT1,KDR,0,0,0,0
ANGPT4,KDR,0,0,0,0
FLT4,KDR,0,0,0,0
BDNF,KDR,0,0,0,0
EREG,KDR,0,0,0,0
VEGFD,KDR,0,0,0,0
PTHLH,KDR,0,0,0,0
VTN,KDR,0,0,0,0
FGF5,KDR,0,0,0,0
FGF23,KDR,0,0,0,0
PGF,KDR,0,0,0,0
GREM1,KDR,0,0,0,0
NRP1,KDR,0,0,0,0
MDK,PTPRZ1,0,0,0,0
PTN,PTPRZ1,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0
TNC,PTPRZ1,0,0,0,0
HGF,CD44,0,0,0,0
TNF,CD44,0,0,0,0
HBEGF,CD44,0,0,0,0
LGALS9,CD44,0,0,0,0
VCAN,CD44,0,0,0,0
LAMB1,CD44,0,0,0,0
LAMA4,CD44,0,0,0,0
LAMC2,CD44,0,0,0,0
COL6A3,CD44,0,0,0,0
LAMA3,CD44,0,0,0,0
LAMC3,CD44,0,0,0,0
SPP1,CD44,0,0,0,0
LAMA2,CD44,0,0,0,0
PRG4,CD44,0,0,0,0
COL6A5,CD44,0,0,0,0
COL6A6,CD44,0,0,0,0
RELN,ITGB6,0,0,0,0
VTN,ITGB6,0,0,0,0
THBS1,ITGB6,0,0,0,0
THBS2,ITGB6,0,0,0,0
VWF,ITGB6,0,0,0,0
LAMB1,ITGB6,0,0,0,0
LAMA4,ITGB6,0,0,0,0
LAMC2,ITGB6,0,0,0,0
TNC,ITGB6,0,0,0,0
COL6A3,ITGB6,0,0,0,0
LAMA3,ITGB6,0,0,0,0
LAMC3,ITGB6,0,0,0,0
SPP1,ITGB6,0,0,0,0
LAMA2,ITGB6,0,0,0,0
CHAD,ITGB6,0,0,0,0
COL6A6,ITGB6,0,0,0,0
THBS4,ITGB6,0,0,0,0
IGF1,EPHB1,0,0,0,0
EGF,EPHB1,0,0,0,0
NGF,EPHB1,0,0,0,0
CSF1,EPHB1,0,0,0,0
HGF,EPHB1,0,0,0,0
AREG,EPHB1,0,0,0,0
PDGFA,EPHB1,0,0,0,0
PDGFB,EPHB1,0,0,0,0
EFNB3,EPHB1,0,0,0,0
ANGPT2,EPHB1,0,0,0,0
ANGPT1,EPHB1,0,0,0,0
ANGPT4,EPHB1,0,0,0,0
BDNF,EPHB1,0,0,0,0
EREG,EPHB1,0,0,0,0
VEGFD,EPHB1,0,0,0,0
FGF5,EPHB1,0,0,0,0
FGF23,EPHB1,0,0,0,0
PGF,EPHB1,0,0,0,0
IGF1,EPHA2,0,0,0,0
EGF,EPHA2,0,0,0,0
NGF,EPHA2,0,0,0,0
CSF1,EPHA2,0,0,0,0
HGF,EPHA2,0,0,0,0
TNF,EPHA2,0,0,0,0
AREG,EPHA2,0,0,0,0
PDGFA,EPHA2,0,0,0,0
PDGFB,EPHA2,0,0,0,0
ANGPT2,EPHA2,0,0,0,0
ANGPT1,EPHA2,0,0,0,0
ANGPT4,EPHA2,0,0,0,0
BDNF,EPHA2,0,0,0,0
EREG,EPHA2,0,0,0,0
VEGFD,EPHA2,0,0,0,0
FGF5,EPHA2,0,0,0,0
FGF23,EPHA2,0,0,0,0
PGF,EPHA2,0,0,0,0
TLN1,ITGB5,0,0.05420537665486336,0,0
RELN,ITGB5,0,0,0,0
VTN,ITGB5,0,0,0,0.9858776926994324
THBS1,ITGB5,0,0,0,0
THBS2,ITGB5,0,0,0,0
VWF,ITGB5,0,0,0,0
LAMB1,ITGB5,0,0,0,0.8823270201683044
LAMA4,ITGB5,0,0,0,0.2052019238471985
LAMC2,ITGB5,0,0,0,0
TNC,ITGB5,0,0,0,0
COL6A3,ITGB5,0,0,0,0.15987062454223633
LAMA3,ITGB5,0,0,0,0
LAMC3,ITGB5,0,0,0,1.3692731857299805
SPP1,ITGB5,0,0,0,0
CYR61,ITGB5,0,0,0,0.07868070155382156
LAMA2,ITGB5,0,0,0,1.4102104902267456
EDIL3,ITGB5,0,0,0,0
CHAD,ITGB5,0,0,0,0
COL6A6,ITGB5,0,0,0,0.1969628632068634
THBS4,ITGB5,0,0,0,0
IGF1,FGFR1,0,0,0,1.1565364599227905
EGF,FGFR1,0,0,0,0
NGF,FGFR1,0,0,0,0.7874358296394348
CSF1,FGFR1,0,0,0,0.6791089177131653
HGF,FGFR1,0,0,0,1.4040803909301758
AREG,FGFR1,0,0,0,0
PDGFA,FGFR1,0,0,0,0
PDGFB,FGFR1,0,0.7053934335708618,0,0
ANGPT2,FGFR1,0,0,0,0
ANGPT1,FGFR1,0,0,0,2.1581273078918457
ANGPT4,FGFR1,0,0,0,0.7834051847457886
BDNF,FGFR1,0,0,0,0.6158451437950134
EREG,FGFR1,0,0,0,0
VEGFD,FGFR1,0,0,0,0.6220914125442505
FGF5,FGFR1,0,0,0,0
FGF23,FGFR1,0,0,0,0
PGF,FGFR1,0,0,0,1.4689174890518188
IGF1,FGFR4,0,0,0,0.932730495929718
EGF,FGFR4,0,0,0,0
NGF,FGFR4,0,0,0,0.5636298656463623
CSF1,FGFR4,0,0,0,0.4553029537200928
HGF,FGFR4,0,0,0,1.180274486541748
AREG,FGFR4,0,0,0,0
PDGFA,FGFR4,0,0,0,0
PDGFB,FGFR4,0,0.4815874695777893,0,0
ANGPT2,FGFR4,0,0,0,0
ANGPT1,FGFR4,0,0,0,1.934321403503418
ANGPT4,FGFR4,0,0,0,0.5595991611480713
BDNF,FGFR4,0,0,0,0.3920391798019409
EREG,FGFR4,0,0,0,0
VEGFD,FGFR4,0,0,0,0.39828547835350037
FGF5,FGFR4,0,0,0,0
FGF23,FGFR4,0,0,0,0
PGF,FGFR4,0,0,0,1.2451114654541016
PDGFA,FURIN,0,0,0,0
IGF1,FLT4,0,0,0,0
EGF,FLT4,0,0,0,0
NGF,FLT4,0,0,0,0
CSF1,FLT4,0,0,0,0
HGF,FLT4,0,0,0,0
TNF,FLT4,0,0,0,0
AREG,FLT4,0,0,0,0
PDGFA,FLT4,0,0,0,0
PDGFB,FLT4,0,0,0,0
ANGPT2,FLT4,0,0,0,0
ANGPT1,FLT4,0,0,0,0
ANGPT4,FLT4,0,0,0,0
KDR,FLT4,0,0,0,0
BDNF,FLT4,0,0,0,0
EREG,FLT4,0,0,0,0
VEGFD,FLT4,0,0,0,0
VTN,FLT4,0,0,0,0
FGF5,FLT4,0,0,0,0
FGF23,FLT4,0,0,0,0
PGF,FLT4,0,0,0,0
IL6,NOTCH3,0,0,0,0.9523569941520691
DLL4,NOTCH3,0,0,0,0
THBS2,NOTCH3,0,0,0,0
DLK1,NOTCH3,0,0,0,0
SCGB3A1,NOTCH3,0,0,0,0
IGF1,TIE1,0,0,0,0
EGF,TIE1,0,0,0,0
NGF,TIE1,0,0,0,0
CSF1,TIE1,0,0,0,0
HGF,TIE1,0,0,0,0
AREG,TIE1,0,0,0,0
PDGFA,TIE1,0,0,0,0
PDGFB,TIE1,0,0,0,0
ANGPT2,TIE1,0,0,0,0
ANGPT1,TIE1,0,0,0,0
ANGPT4,TIE1,0,0,0,0
BDNF,TIE1,0,0,0,0
EREG,TIE1,0,0,0,0
VEGFD,TIE1,0,0,0,0
FGF5,TIE1,0,0,0,0
FGF23,TIE1,0,0,0,0
PGF,TIE1,0,0,0,0
ANGPTL4,TIE1,0,0,0,0
IGF1,AXL,0,0,0,0.9083760976791382
EGF,AXL,0,0,0,0
NGF,AXL,0,0,0,0.5392754673957825
CSF1,AXL,0,0,0,0.43094855546951294
HGF,AXL,0,0,0,1.1559200286865234
AREG,AXL,0,0,0,0
PDGFA,AXL,0,0,0,0
PDGFB,AXL,0,0.4572330713272095,0,0
ANGPT2,AXL,0,0,0,0
ANGPT1,AXL,0,0,0,1.9099669456481934
ANGPT4,AXL,0,0,0,0.5352448225021362
GAS6,AXL,0,0,0,0.8820421695709229
BDNF,AXL,0,0,0,0.3676847815513611
EREG,AXL,0,0,0,0
VEGFD,AXL,0,0,0,0.37393108010292053
FGF5,AXL,0,0,0,0
FGF23,AXL,0,0,0,0
PGF,AXL,0,0,0,1.2207571268081665
IGF1,EPHA7,0,0,0,0.6389145851135254
WNT5A,EPHA7,0,0,0,1.0542683601379395
EGF,EPHA7,0,0,0,0
NGF,EPHA7,0,0,0,0.2698139548301697
CSF1,EPHA7,0,0,0,0.16148704290390015
HGF,EPHA7,0,0,0,0.8864585757255554
AREG,EPHA7,0,0,0,0
PDGFA,EPHA7,0,0,0,0
PDGFB,EPHA7,0,0.18777154386043549,0,0
ANGPT2,EPHA7,0,0,0,0
ANGPT1,EPHA7,0,0,0,1.6405055522918701
ANGPT4,EPHA7,0,0,0,0.26578328013420105
BDNF,EPHA7,0,0,0,0.09822328388690948
AFDN,EPHA7,0,0,0,0
EREG,EPHA7,0,0,0,0
VEGFD,EPHA7,0,0,0,0.10446956753730774
FGF5,EPHA7,0,0,0,0
FGF23,EPHA7,0,0,0,0
PGF,EPHA7,0,0,0,0.9512956142425537
IGF1,EPHA5,0,0,0,0.7239011526107788
EGF,EPHA5,0,0,0,0
NGF,EPHA5,0,0,0,0.3548005223274231
CSF1,EPHA5,0,0,0,0.24647362530231476
HGF,EPHA5,0,0,0,0.9714451432228088
AREG,EPHA5,0,0,0,0
PDGFA,EPHA5,0,0,0,0
PDGFB,EPHA5,0,0.2727581262588501,0,0
ANGPT2,EPHA5,0,0,0,0
ANGPT1,EPHA5,0,0,0,1.7254921197891235
ANGPT4,EPHA5,0,0,0,0.35076987743377686
BDNF,EPHA5,0,0,0,0.1832098662853241
EREG,EPHA5,0,0,0,0
VEGFD,EPHA5,0,0,0,0.18945614993572235
FGF5,EPHA5,0,0,0,0
FGF23,EPHA5,0,0,0,0
PGF,EPHA5,0,0,0,1.0362821817398071
IGF1,INSRR,0,0,0,0.6463391184806824
EGF,INSRR,0,0,0,0
NGF,INSRR,0,0,0,0.27723848819732666
CSF1,INSRR,0,0,0,0.16891157627105713
HGF,INSRR,0,0,0,0.8938831090927124
AREG,INSRR,0,0,0,0
PDGFA,INSRR,0,0,0,0
PDGFB,INSRR,0,0.19519609212875366,0,0
ANGPT2,INSRR,0,0,0,0
ANGPT1,INSRR,0,0,0,1.6479300260543823
ANGPT4,INSRR,0,0,0,0.27320781350135803
BDNF,INSRR,0,0,0,0.10564782470464706
EREG,INSRR,0,0,0,0
VEGFD,INSRR,0,0,0,0.11189410835504532
FGF5,INSRR,0,0,0,0
FGF23,INSRR,0,0,0,0
PGF,INSRR,0,0,0,0.9587201476097107
IGF1,PDGFRA,0,0,0,1.7874505519866943
EGF,PDGFRA,0,0,0,0
NGF,PDGFRA,0,0,0,1.4183498620986938
CSF1,PDGFRA,0,0,0,1.3100229501724243
HGF,PDGFRA,0,0,0,2.034994602203369
AREG,PDGFRA,0,0,0,0
PDGFA,PDGFRA,0,0,0,0
PDGFB,PDGFRA,0,1.336307406425476,0,0
ANGPT2,PDGFRA,0,0,0,0
ANGPT1,PDGFRA,0,0,0,2.789041519165039
ANGPT4,PDGFRA,0,0,0,1.4143191576004028
BDNF,PDGFRA,0,0,0,1.2467591762542725
EREG,PDGFRA,0,0,0,0
VEGFD,PDGFRA,0,0,0,1.2530055046081543
FGF5,PDGFRA,0,0,0,0
FGF23,PDGFRA,0,0,0,0
PGF,PDGFRA,0,0,0,2.0998315811157227
IGF1,CSF1R,0,0,0.7161573767662048,0
EGF,CSF1R,0,0,0,0
NGF,CSF1R,0,0,0.3470567464828491,0
CSF1,CSF1R,0,0,0.23872984945774078,0
CSF3,CSF1R,0,0,0,0
CSF2,CSF1R,0.18389029800891876,0,0,0
HGF,CSF1R,0,0,0.9637013673782349,0
AREG,CSF1R,0,0,0,0
PDGFA,CSF1R,0,0,0,0
PDGFB,CSF1R,0.2650143504142761,0,0,0
ANGPT2,CSF1R,0,0,0,0
ANGPT1,CSF1R,0,0,1.7177482843399048,0
ANGPT4,CSF1R,0,0,0.3430261015892029,0
BDNF,CSF1R,0,0,0.17546609044075012,0
EREG,CSF1R,0,0,0,0
VEGFD,CSF1R,0,0,0.18171237409114838,0
FGF5,CSF1R,0,0,0,0
FGF23,CSF1R,0,0,0,0
PGF,CSF1R,0,0,1.028538465499878,0
IGF1,DDR2,0,0,0,1.1953136920928955
EGF,DDR2,0,0,0,0
NGF,DDR2,0,0,0,0.8262130618095398
CSF1,DDR2,0,0,0,0.7178861498832703
HGF,DDR2,0,0,0,1.4428577423095703
AREG,DDR2,0,0,0,0
PDGFA,DDR2,0,0,0,0
PDGFB,DDR2,0,0.7441706657409668,0,0
ANGPT2,DDR2,0,0,0,0
ANGPT1,DDR2,0,0,0,2.1969046592712402
ANGPT4,DDR2,0,0,0,0.8221824169158936
BDNF,DDR2,0,0,0,0.6546223759651184
EREG,DDR2,0,0,0,0
VEGFD,DDR2,0,0,0,0.6608686447143555
FGF5,DDR2,0,0,0,0
FGF23,DDR2,0,0,0,0
PGF,DDR2,0,0,0,1.5076947212219238
IGF1,RET,0,0,0.5907783508300781,0
EGF,RET,0,0,0,0
NGF,RET,0,0,0.2216777205467224,0
CSF1,RET,0,0,0.11335082352161407,0
HGF,RET,0,0,0.8383223414421082,0
AREG,RET,0,0,0,0
PDGFA,RET,0,0,0,0
PDGFB,RET,0.13963532447814941,0,0,0
ANGPT2,RET,0,0,0,0
ANGPT1,RET,0,0,1.5923693180084229,0
ANGPT4,RET,0,0,0.21764706075191498,0
GDNF,RET,0,0,0.09943410754203796,0
BDNF,RET,0,0,0.050087060779333115,0
AGT,RET,0,0,0.27869361639022827,0
EREG,RET,0,0,0,0
VEGFD,RET,0,0,0.05633334442973137,0
GDF15,RET,0,0,0.4847356081008911,0
FGFR4,RET,0,0,0.377879798412323,0
FGF5,RET,0,0,0,0
FGF23,RET,0,0,0,0
PGF,RET,0,0,0.9031593799591064,0
LGALS1,RET,0,0,0.7109250426292419,0
IGF1,FLT1,0,0,0,0
EGF,FLT1,0,0,0,0
NGF,FLT1,0,0,0,0
CSF1,FLT1,0,0,0,0
CSF2,FLT1,0,0,0,0
HGF,FLT1,0,0,0,0
AREG,FLT1,0,0,0,0
PDGFA,FLT1,0,0,0,0
PDGFB,FLT1,0,0,0,0
ANGPT2,FLT1,0,0,0,0
ANGPT1,FLT1,0,0,0,0
ANGPT4,FLT1,0,0,0,0
KDR,FLT1,0,0,0,0
FLT4,FLT1,0,0,0,0
BDNF,FLT1,0,0,0,0
EREG,FLT1,0,0,0,0
VEGFD,FLT1,0,0,0,0
FGF5,FLT1,0,0,0,0
FGF23,FLT1,0,0,0,0
PGF,FLT1,0,0,0,0
TNF,TRPM2,0,0,0,0
EGF,HSP90AB1,0,0,0,0
IL4,LGALS3,0.023332662880420685,0,0,0
MUC1,LGALS3,0.10457247495651245,0,0,0
CSF2,LGALS3,0.06002715602517128,0,0,0
TNF,NR3C1,0.14440998435020447,0,0,0
RLN1,NR3C1,0,0,0,0
GC,NR3C1,0,0,0,0
HGF,THBS1,0,0,0,0
IL18,THBS1,0,0,0,0
VWF,THBS1,0,0,0,0
IGF1,ITGAV,0,0,0.5985747575759888,0.6166453957557678
NRG1,ITGAV,0,0,0.07221701741218567,0.09028768539428711
PTN,ITGAV,0,0,1.4789210557937622,1.496991753578186
L1CAM,ITGAV,0.051809102296829224,0.06987977027893066,0,0
VTN,ITGAV,0,0,0.9888718128204346,1.0069425106048584
THBS1,ITGAV,0,0,0,0
THBS2,ITGAV,0,0,0,0
CTGF,ITGAV,0,0,0.12904754281044006,0.1471182107925415
VWF,ITGAV,0,0,0,0
PECAM1,ITGAV,0,0,0,0
TNC,ITGAV,0,0,0,0
MFGE8,ITGAV,0,0,1.02204167842865,1.0401123762130737
ANGPTL4,ITGAV,0,0,0.6063618063926697,0.6244324445724487
DMP1,ITGAV,0,0,0,0
ICAM4,ITGAV,0,0,0,0
SPP1,ITGAV,0,0,0,0
CYR61,ITGAV,0,0,0.08167480677366257,0.09974547475576401
EDIL3,ITGAV,0,0,0,0
POSTN,ITGAV,0,0,0,0
THBS4,ITGAV,0,0,0,0
CCL2,CCR2,0,0,0.41095423698425293,0
CXCL9,CCR2,0,0,0.12805941700935364,0
CCL5,CCR2,0.20093539357185364,0,0,0
CCL8,CCR2,0,0,0,0
CCL4,CCR2,0,0,0,0
CD40LG,CCR2,0.22206686437129974,0,0,0
CXCL10,CCR2,0,0,0.6517362594604492,0
CXCL12,CCR2,0,0,0.5337949395179749,0
CCL3,CCR2,0,0,0,0
CCL7,CCR2,0,0,0.42283397912979126,0
CCL11,CCR2,0,0,0.18469089269638062,0
CCL24,CCR2,0,0,0,0
CCL17,CCR2,0,0,0,0
CCL22,CCR2,0,0,0,0
CCL20,CCR2,0,0,0,0
CCL1,CCR2,0.08889146894216537,0,0,0
CXCL1,CCR2,0,0,0.3249995708465576,0
CXCL2,CCR2,0,0,0,0
CXCL3,CCR2,0,0,0,0
CXCL5,CCR2,0,0,0,0
PPBP,CCR2,0,0,0,0
CXCL13,CCR2,0,0,0.1265757828950882,0
XCL1,CCR2,0.23229341208934784,0,0,0
PF4,CCR2,0.16777358949184418,0,0,0
CXCL14,CCR2,0,0,0.8098191022872925,0
CYTL1,CCR2,0,0,0,0
MSMP,CCR2,0,0,0,0
CCL2,CCR3,0,0,0.3349693715572357,0
CXCL9,CCR3,0,0,0.052074577659368515,0
CCL5,CCR3,0.12495053559541702,0,0,0
CCL8,CCR3,0,0,0,0
CCL4,CCR3,0,0,0,0
IL4,CCR3,0.006536427885293961,0,0,0
CXCL10,CCR3,0,0,0.5757514238357544,0
IL2,CCR3,0.014496524818241596,0,0,0
CXCL12,CCR3,0,0,0.45781010389328003,0
CCL3,CCR3,0,0,0,0
CCL7,CCR3,0,0,0.34684911370277405,0
CCL11,CCR3,0,0,0.1087060496211052,0
CCL24,CCR3,0,0,0,0
CCL17,CCR3,0,0,0,0
CCL22,CCR3,0,0,0,0
CCL20,CCR3,0,0,0,0
CCL1,CCR3,0.01290662121027708,0,0,0
CXCL1,CCR3,0,0,0.2490147352218628,0
CXCL2,CCR3,0,0,0,0
CXCL3,CCR3,0,0,0,0
CXCL5,CCR3,0,0,0,0
PPBP,CCR3,0,0,0,0
CXCL13,CCR3,0,0,0.05059093236923218,0
XCL1,CCR3,0.15630856156349182,0,0,0
PF4,CCR3,0.09178873896598816,0,0,0
CXCL14,CCR3,0,0,0.7338342666625977,0
CCL2,CCR5,0,0,0.39258643984794617,0
CXCL9,CCR5,0,0,0.10969164967536926,0
CCL5,CCR5,0.18256761133670807,0,0,0
CCL8,CCR5,0,0,0,0
CCL4,CCR5,0,0,0,0
CXCL10,CCR5,0,0,0.6333684921264648,0
IL2,CCR5,0.07211359590291977,0,0,0
IL12A,CCR5,0,0,0,0
CXCL12,CCR5,0,0,0.5154271721839905,0
CCL3,CCR5,0,0,0,0
CCL7,CCR5,0,0,0.4044661819934845,0
CCL11,CCR5,0,0,0.16632312536239624,0
CCL24,CCR5,0,0,0,0
CCL17,CCR5,0,0,0,0
CCL22,CCR5,0,0,0,0
CCL20,CCR5,0,0,0,0
CCL1,CCR5,0.0705236941576004,0,0,0
CXCL1,CCR5,0,0,0.30663180351257324,0
CXCL2,CCR5,0,0,0,0
CXCL3,CCR5,0,0,0,0
CXCL5,CCR5,0,0,0,0
PPBP,CCR5,0,0,0,0
CXCL13,CCR5,0,0,0.10820800065994263,0
IL12B,CCR5,0,0,0,0
IL18,CCR5,0,0,0.22000615298748016,0
XCL1,CCR5,0.21392562985420227,0,0,0
ORM1,CCR5,0,0,0,0
PF4,CCR5,0.1494058072566986,0,0,0
CXCL14,CCR5,0,0,0.7914513349533081,0
S100A4,CCR5,0.22435078024864197,0,0,0
CCL2,CCR1,0,0,0,0
IL10,CCR1,0,0,0,0
CXCL9,CCR1,0,0,0,0
CCL5,CCR1,0,0,0,0
CCL8,CCR1,0,0,0,0
CCL4,CCR1,0,0,0,0
CXCL10,CCR1,0,0,0,0
CSF2,CCR1,0,0,0,0
CXCL12,CCR1,0,0,0,0
CCL3,CCR1,0,0,0,0
CCL7,CCR1,0,0,0,0
CCL11,CCR1,0,0,0,0
CCL24,CCR1,0,0,0,0
CCL17,CCR1,0,0,0,0
CCL22,CCR1,0,0,0,0
CCL20,CCR1,0,0,0,0
CCL1,CCR1,0,0,0,0
CXCL1,CCR1,0,0,0,0
CXCL2,CCR1,0,0,0,0
CXCL3,CCR1,0,0,0,0
CXCL5,CCR1,0,0,0,0
PPBP,CCR1,0,0,0,0
CXCL13,CCR1,0,0,0,0
XCL1,CCR1,0,0,0,0
PF4,CCR1,0,0,0,0
CXCL14,CCR1,0,0,0,0
CCL2,ACKR1,0,0,0,0
CXCL9,ACKR1,0,0,0,0
CCL5,ACKR1,0,0,0,0
CCL8,ACKR1,0,0,0,0
CXCL10,ACKR1,0,0,0,0
CCL7,ACKR1,0,0,0,0
CCL11,ACKR1,0,0,0,0
CCL17,ACKR1,0,0,0,0
CCL22,ACKR1,0,0,0,0
