cluster_1,,immune,immune,stroma,stroma
ANGPT2,PDGFRB,0,0,0,0.8133760094642639
ANGPT1,PDGFRB,0,0,0,1.1549654006958008
ANGPT4,PDGFRB,0,0,0,1.23035728931427
BDNF,PDGFRB,0,0,0,0.842458963394165
EREG,PDGFRB,0,0,0,0
VEGFD,PDGFRB,0,0,0,1.6183197498321533
FGF5,PDGFRB,0,0,0,0
FGF23,PDGFRB,0,0,0,0
PGF,PDGFRB,0,0,0,1.1597036123275757
MFGE8,PDGFRB,0,0,0,0.9850649833679199
CD80,CD28,0,0,0,0
IL2,CD28,0.1809721440076828,0,0,0
IL12A,CD28,0,0,0.13350048661231995,0
CD8A,CD28,0,0,0,0
CD80,CD3G,0,0,0,0
GZMA,F2R,0.5699464082717896,0,0,0
PRSS2,F2R,0,0,0,0
IGF1,KIT,0,0,0,0
EGF,KIT,0,0,0,0
NGF,KIT,0,0,0,0
CSF1,KIT,0,0,0,0
HGF,KIT,0,0,0,0
AREG,KIT,0,0,0,0
PDGFA,KIT,0,0,0,0
PDGFB,KIT,0,0,0,0
ANGPT2,KIT,0,0,0,0
ANGPT1,KIT,0,0,0,0
ANGPT4,KIT,0,0,0,0
BDNF,KIT,0,0,0,0
EREG,KIT,0,0,0,0
VEGFD,KIT,0,0,0,0
FGF5,KIT,0,0,0,0
FGF23,KIT,0,0,0,0
PGF,KIT,0,0,0,0
SAA1,CD36,0,0,0,0
THBS1,CD36,0,0,0.5142383575439453,0
THBS2,CD36,0,0,0.5936806201934814,0
S100A8,CD36,0,0,0,0
S100A9,CD36,0,0,0,0
THBS4,CD36,0,0,0,0
KIT,CSF2RB,0,0,0,0
CSF3,CSF2RB,0,0,0,0
CSF2,CSF2RB,0,0,0,0
IL5,CSF2RB,0,0,0,0
KDR,CSF2RB,0,0,0,0
TSLP,IL7R,0.367206871509552,0,0.5213472843170166,0
IL7,IL7R,0,0,0.27265581488609314,0
IL6,IL2RB,0.3512480556964874,0,1.7019398212432861,0
IL2,IL2RB,0.38804543018341064,0,0,0
IL1RN,IL2RB,0,0,0,0
CD8A,IL2RB,0,0,0,0
IGF1,KDR,0,0,0,0
IL6,KDR,0,0,0,0
EGF,KDR,0,0,0,0
NGF,KDR,0,0,0,0
CSF1,KDR,0,0,0,0
HGF,KDR,0,0,0,0
AREG,KDR,0,0,0,0
PDGFA,KDR,0,0,0,0
PDGFB,KDR,0,0,0,0
ANGPT2,KDR,0,0,0,0
ANGPT1,KDR,0,0,0,0
ANGPT4,KDR,0,0,0,0
FLT4,KDR,0,0,0,0
BDNF,KDR,0,0,0,0
EREG,KDR,0,0,0,0
VEGFD,KDR,0,0,0,0
PTHLH,KDR,0,0,0,0
VTN,KDR,0,0,0,0
FGF5,KDR,0,0,0,0
FGF23,KDR,0,0,0,0
PGF,KDR,0,0,0,0
GREM1,KDR,0,0,0,0
NRP1,KDR,0,0,0,0
MDK,PTPRZ1,0,0,0,0
PTN,PTPRZ1,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0
TNC,PTPRZ1,0,0,0,0
HGF,CD44,0,0,0,0.4389335513114929
TNF,CD44,0,0.3086186647415161,0,0
HBEGF,CD44,0,0,0,0
LGALS9,CD44,0,0.09587438404560089,0,0.11174342781305313
VCAN,CD44,0,0,0,1.070594310760498
LAMB1,CD44,0,0,0,0.7699189186096191
LAMA4,CD44,0,0,0,0.9275064468383789
LAMC2,CD44,0,0,0,0
COL6A3,CD44,0,0,0,0.3529958724975586
LAMA3,CD44,0,0,0,0
LAMC3,CD44,0,0,0,0.3560900092124939
SPP1,CD44,0,0,0,0
LAMA2,CD44,0,0,0,1.0228943824768066
PRG4,CD44,0,0,0,0.14691142737865448
COL6A5,CD44,0,0,0,0.9464132189750671
COL6A6,CD44,0,0,0,0.6438014507293701
RELN,ITGB6,0,0,0,0
VTN,ITGB6,0,0,0,0
THBS1,ITGB6,0,0,0,0
THBS2,ITGB6,0,0,0,0
VWF,ITGB6,0,0,0,0
LAMB1,ITGB6,0,0,0,0
LAMA4,ITGB6,0,0,0,0
LAMC2,ITGB6,0,0,0,0
TNC,ITGB6,0,0,0,0
COL6A3,ITGB6,0,0,0,0
LAMA3,ITGB6,0,0,0,0
LAMC3,ITGB6,0,0,0,0
SPP1,ITGB6,0,0,0,0
LAMA2,ITGB6,0,0,0,0
CHAD,ITGB6,0,0,0,0
COL6A6,ITGB6,0,0,0,0
THBS4,ITGB6,0,0,0,0
IGF1,EPHB1,0,0,0,0
EGF,EPHB1,0,0,0,0
NGF,EPHB1,0,0,0,0
CSF1,EPHB1,0,0,0,0
HGF,EPHB1,0,0,0,0
AREG,EPHB1,0,0,0,0
PDGFA,EPHB1,0,0,0,0
PDGFB,EPHB1,0,0,0,0
EFNB3,EPHB1,0,0,0,0
ANGPT2,EPHB1,0,0,0,0
ANGPT1,EPHB1,0,0,0,0
ANGPT4,EPHB1,0,0,0,0
BDNF,EPHB1,0,0,0,0
EREG,EPHB1,0,0,0,0
VEGFD,EPHB1,0,0,0,0
FGF5,EPHB1,0,0,0,0
FGF23,EPHB1,0,0,0,0
PGF,EPHB1,0,0,0,0
IGF1,EPHA2,0,0,0,0
EGF,EPHA2,0,0,0,0
NGF,EPHA2,0,0,0,0
CSF1,EPHA2,0,0,0,0
HGF,EPHA2,0,0,0,0
TNF,EPHA2,0,0,0,0
AREG,EPHA2,0,0,0,0
PDGFA,EPHA2,0,0,0,0
PDGFB,EPHA2,0,0,0,0
ANGPT2,EPHA2,0,0,0,0
ANGPT1,EPHA2,0,0,0,0
ANGPT4,EPHA2,0,0,0,0
BDNF,EPHA2,0,0,0,0
EREG,EPHA2,0,0,0,0
VEGFD,EPHA2,0,0,0,0
FGF5,EPHA2,0,0,0,0
FGF23,EPHA2,0,0,0,0
PGF,EPHA2,0,0,0,0
TLN1,ITGB5,0,0.46311163902282715,0,0
RELN,ITGB5,0,0,0,0
VTN,ITGB5,0,0,0,0.5275936126708984
THBS1,ITGB5,0,0,0,0.17626941204071045
THBS2,ITGB5,0,0,0,0.2557116448879242
VWF,ITGB5,0,0,0,0
LAMB1,ITGB5,0,0,0,0.8300342559814453
LAMA4,ITGB5,0,0,0,0.9876217842102051
LAMC2,ITGB5,0,0,0,0
TNC,ITGB5,0,0,0,0
COL6A3,ITGB5,0,0,0,0.41311120986938477
LAMA3,ITGB5,0,0,0,0
LAMC3,ITGB5,0,0,0,0.41620534658432007
SPP1,ITGB5,0,0,0,0
CYR61,ITGB5,0,0,0,0.2369210422039032
LAMA2,ITGB5,0,0,0,1.0830097198486328
EDIL3,ITGB5,0,0,0,0
CHAD,ITGB5,0,0.2377404272556305,0,0
COL6A6,ITGB5,0,0,0,0.7039167881011963
THBS4,ITGB5,0,0,0,0
IGF1,FGFR1,0,0,0,2.2920005321502686
EGF,FGFR1,0,0,0,0
NGF,FGFR1,0,0,0,1.5974910259246826
CSF1,FGFR1,0,0,0,2.1957895755767822
HGF,FGFR1,0,0,0,1.5056698322296143
AREG,FGFR1,0,0,0,0
PDGFA,FGFR1,0,0,0,0
PDGFB,FGFR1,0,1.194306492805481,0,0
ANGPT2,FGFR1,0,0,0,1.208483099937439
ANGPT1,FGFR1,0,0,0,1.550072431564331
ANGPT4,FGFR1,0,0,0,1.6254643201828003
BDNF,FGFR1,0,0,0,1.2375659942626953
EREG,FGFR1,0,0,0,0
VEGFD,FGFR1,0,0,0,2.0134267807006836
FGF5,FGFR1,0,0,0,0
FGF23,FGFR1,0,0,0,0
PGF,FGFR1,0,0,0,1.5548107624053955
IGF1,FGFR4,0,0,0,1.2169272899627686
EGF,FGFR4,0,0,0,0
NGF,FGFR4,0,0,0,0.5224177837371826
CSF1,FGFR4,0,0,0,1.1207163333892822
HGF,FGFR4,0,0,0,0.43059661984443665
AREG,FGFR4,0,0,0,0
PDGFA,FGFR4,0,0,0,0
PDGFB,FGFR4,0,0.11923323571681976,0,0
ANGPT2,FGFR4,0,0,0,0.13340982794761658
ANGPT1,FGFR4,0,0,0,0.47499921917915344
ANGPT4,FGFR4,0,0,0,0.5503910779953003
BDNF,FGFR4,0,0,0,0.1624927520751953
EREG,FGFR4,0,0,0,0
VEGFD,FGFR4,0,0,0,0.9383535385131836
FGF5,FGFR4,0,0,0,0
FGF23,FGFR4,0,0,0,0
PGF,FGFR4,0,0,0,0.47973746061325073
PDGFA,FURIN,0,0,0,0
IGF1,FLT4,0,0,0,0
EGF,FLT4,0,0,0,0
NGF,FLT4,0,0,0,0
CSF1,FLT4,0,0,0,0
HGF,FLT4,0,0,0,0
TNF,FLT4,0,0,0,0
AREG,FLT4,0,0,0,0
PDGFA,FLT4,0,0,0,0
PDGFB,FLT4,0,0,0,0
ANGPT2,FLT4,0,0,0,0
ANGPT1,FLT4,0,0,0,0
ANGPT4,FLT4,0,0,0,0
KDR,FLT4,0,0,0,0
BDNF,FLT4,0,0,0,0
EREG,FLT4,0,0,0,0
VEGFD,FLT4,0,0,0,0
VTN,FLT4,0,0,0,0
FGF5,FLT4,0,0,0,0
FGF23,FLT4,0,0,0,0
PGF,FLT4,0,0,0,0
IL6,NOTCH3,0,0.2516849637031555,0,1.6023766994476318
DLL4,NOTCH3,0,0,0,0
THBS2,NOTCH3,0,0,0,0.3442504405975342
DLK1,NOTCH3,0,0,0,0.2405727654695511
SCGB3A1,NOTCH3,0,0,0,0
IGF1,TIE1,0,0,0,0
EGF,TIE1,0,0,0,0
NGF,TIE1,0,0,0,0
CSF1,TIE1,0,0,0,0
HGF,TIE1,0,0,0,0
AREG,TIE1,0,0,0,0
PDGFA,TIE1,0,0,0,0
PDGFB,TIE1,0,0,0,0
ANGPT2,TIE1,0,0,0,0
ANGPT1,TIE1,0,0,0,0
ANGPT4,TIE1,0,0,0,0
BDNF,TIE1,0,0,0,0
EREG,TIE1,0,0,0,0
VEGFD,TIE1,0,0,0,0
FGF5,TIE1,0,0,0,0
FGF23,TIE1,0,0,0,0
PGF,TIE1,0,0,0,0
ANGPTL4,TIE1,0,0,0,0
IGF1,AXL,0,0,0,2.130929946899414
EGF,AXL,0,0,0,0
NGF,AXL,0,0,0,1.4364203214645386
CSF1,AXL,0,0,0,2.0347189903259277
HGF,AXL,0,0,0,1.3445992469787598
AREG,AXL,0,0,0,0
PDGFA,AXL,0,0,0,0
PDGFB,AXL,0,1.033235788345337,0,0
ANGPT2,AXL,0,0,0,1.047412395477295
ANGPT1,AXL,0,0,0,1.3890018463134766
ANGPT4,AXL,0,0,0,1.4643936157226562
GAS6,AXL,0,0,0,1.1317297220230103
BDNF,AXL,0,0,0,1.0764952898025513
EREG,AXL,0,0,0,0
VEGFD,AXL,0,0,0,1.8523560762405396
FGF5,AXL,0,0,0,0
FGF23,AXL,0,0,0,0
PGF,AXL,0,0,0,1.3937400579452515
IGF1,EPHA7,0,0,0,1.153937578201294
WNT5A,EPHA7,0,0,0,0.34187066555023193
EGF,EPHA7,0,0,0,0
NGF,EPHA7,0,0,0,0.459428071975708
CSF1,EPHA7,0,0,0,1.0577266216278076
HGF,EPHA7,0,0,0,0.3676069378852844
AREG,EPHA7,0,0,0,0
PDGFA,EPHA7,0,0,0,0
PDGFB,EPHA7,0,0.056243542581796646,0,0
ANGPT2,EPHA7,0,0,0,0.07042013108730316
ANGPT1,EPHA7,0,0,0,0.4120095372200012
ANGPT4,EPHA7,0,0,0,0.4874013662338257
BDNF,EPHA7,0,0,0,0.0995030626654625
AFDN,EPHA7,0,0,0,0
EREG,EPHA7,0,0,0,0
VEGFD,EPHA7,0,0,0,0.875363826751709
FGF5,EPHA7,0,0,0,0
FGF23,EPHA7,0,0,0,0
PGF,EPHA7,0,0,0,0.4167477488517761
IGF1,EPHA5,0,0,0,1.1493276357650757
EGF,EPHA5,0,0,0,0
NGF,EPHA5,0,0,0,0.45481812953948975
CSF1,EPHA5,0,0,0,1.0531166791915894
HGF,EPHA5,0,0,0,0.36299699544906616
AREG,EPHA5,0,0,0,0
PDGFA,EPHA5,0,0,0,0
PDGFB,EPHA5,0,0.05163362994790077,0,0
ANGPT2,EPHA5,0,0,0,0.06581021100282669
ANGPT1,EPHA5,0,0,0,0.40739959478378296
ANGPT4,EPHA5,0,0,0,0.4827914535999298
BDNF,EPHA5,0,0,0,0.09489315003156662
EREG,EPHA5,0,0,0,0
VEGFD,EPHA5,0,0,0,0.8707538843154907
FGF5,EPHA5,0,0,0,0
FGF23,EPHA5,0,0,0,0
PGF,EPHA5,0,0,0,0.41213783621788025
IGF1,INSRR,0,0,0,1.1522715091705322
EGF,INSRR,0,0,0,0
NGF,INSRR,0,0,0,0.45776206254959106
CSF1,INSRR,0,0,0,1.056060552597046
HGF,INSRR,0,0,0,0.3659409284591675
AREG,INSRR,0,0,0,0
PDGFA,INSRR,0,0,0,0
PDGFB,INSRR,0,0.05457753688097,0,0
ANGPT2,INSRR,0,0,0,0.06875412166118622
ANGPT1,INSRR,0,0,0,0.4103435277938843
ANGPT4,INSRR,0,0,0,0.48573538661003113
BDNF,INSRR,0,0,0,0.09783705323934555
EREG,INSRR,0,0,0,0
VEGFD,INSRR,0,0,0,0.873697817325592
FGF5,INSRR,0,0,0,0
FGF23,INSRR,0,0,0,0
PGF,INSRR,0,0,0,0.41508176922798157
IGF1,PDGFRA,0,0,0,2.3595950603485107
EGF,PDGFRA,0,0,0,0
NGF,PDGFRA,0,0,0,1.6650855541229248
CSF1,PDGFRA,0,0,0,2.2633841037750244
HGF,PDGFRA,0,0,0,1.5732643604278564
AREG,PDGFRA,0,0,0,0
PDGFA,PDGFRA,0,0,0,0
PDGFB,PDGFRA,0,1.2619010210037231,0,0
ANGPT2,PDGFRA,0,0,0,1.2760776281356812
ANGPT1,PDGFRA,0,0,0,1.6176669597625732
ANGPT4,PDGFRA,0,0,0,1.6930588483810425
BDNF,PDGFRA,0,0,0,1.3051605224609375
EREG,PDGFRA,0,0,0,0
VEGFD,PDGFRA,0,0,0,2.081021308898926
FGF5,PDGFRA,0,0,0,0
FGF23,PDGFRA,0,0,0,0
PGF,PDGFRA,0,0,0,1.6224052906036377
IGF1,CSF1R,0,0,1.4106669425964355,0
EGF,CSF1R,0,0,0,0
NGF,CSF1R,0,0,0.7161574363708496,0
CSF1,CSF1R,0,0,1.3144559860229492,0
CSF3,CSF1R,0,0,0,0
CSF2,CSF1R,0.365360826253891,0,0.2849373519420624,0
HGF,CSF1R,0,0,0.6243362426757812,0
AREG,CSF1R,0,0,0,0
PDGFA,CSF1R,0,0,0,0
PDGFB,CSF1R,0.31297290325164795,0,0,0
ANGPT2,CSF1R,0,0,0.32714948058128357,0
ANGPT1,CSF1R,0,0,0.668738842010498,0
ANGPT4,CSF1R,0,0,0.7441307306289673,0
BDNF,CSF1R,0,0,0.3562324047088623,0
EREG,CSF1R,0,0,0,0
VEGFD,CSF1R,0,0,1.1320931911468506,0
FGF5,CSF1R,0,0,0,0
FGF23,CSF1R,0,0,0,0
PGF,CSF1R,0,0,0.6734771132469177,0
IGF1,DDR2,0,0,0,3.054744243621826
EGF,DDR2,0,0,0,0
NGF,DDR2,0,0,0,2.3602347373962402
CSF1,DDR2,0,0,0,2.95853328704834
HGF,DDR2,0,0,0,2.268413782119751
AREG,DDR2,0,0,0,0
PDGFA,DDR2,0,0,0,0
PDGFB,DDR2,0,1.9570503234863281,0,0
ANGPT2,DDR2,0,0,0,1.9712269306182861
ANGPT1,DDR2,0,0,0,2.3128163814544678
ANGPT4,DDR2,0,0,0,2.3882081508636475
BDNF,DDR2,0,0,0,2.000309944152832
EREG,DDR2,0,0,0,0
VEGFD,DDR2,0,0,0,2.7761707305908203
FGF5,DDR2,0,0,0,0
FGF23,DDR2,0,0,0,0
PGF,DDR2,0,0,0,2.317554473876953
IGF1,RET,0,0,1.2692980766296387,0
EGF,RET,0,0,0,0
NGF,RET,0,0,0.5747885704040527,0
CSF1,RET,0,0,1.1730871200561523,0
HGF,RET,0,0,0.48296743631362915,0
AREG,RET,0,0,0,0
PDGFA,RET,0,0,0,0
PDGFB,RET,0.17160406708717346,0,0,0
ANGPT2,RET,0,0,0.18578065931797028,0
ANGPT1,RET,0,0,0.527370035648346,0
ANGPT4,RET,0,0,0.6027619242668152,0
GDNF,RET,0,0,0.14340181648731232,0
BDNF,RET,0,0,0.2148635983467102,0
AGT,RET,0,0,0.5849044919013977,0
EREG,RET,0,0,0,0
VEGFD,RET,0,0,0.9907243251800537,0
GDF15,RET,0.1714463233947754,0,0.18727107346057892,0
FGFR4,RET,0,0,0.2125069946050644,0
FGF5,RET,0,0,0,0
FGF23,RET,0,0,0,0
PGF,RET,0,0,0.5321083068847656,0
LGALS1,RET,0,0,0.5178671479225159,0
IGF1,FLT1,0,0,0,0
EGF,FLT1,0,0,0,0
NGF,FLT1,0,0,0,0
CSF1,FLT1,0,0,0,0
CSF2,FLT1,0,0,0,0
HGF,FLT1,0,0,0,0
AREG,FLT1,0,0,0,0
PDGFA,FLT1,0,0,0,0
PDGFB,FLT1,0,0,0,0
ANGPT2,FLT1,0,0,0,0
ANGPT1,FLT1,0,0,0,0
ANGPT4,FLT1,0,0,0,0
KDR,FLT1,0,0,0,0
FLT4,FLT1,0,0,0,0
BDNF,FLT1,0,0,0,0
EREG,FLT1,0,0,0,0
VEGFD,FLT1,0,0,0,0
FGF5,FLT1,0,0,0,0
FGF23,FLT1,0,0,0,0
PGF,FLT1,0,0,0,0
TNF,TRPM2,0,0,0,0
EGF,HSP90AB1,0,0,0,0
IL4,LGALS3,0.050562746822834015,0,0,0
MUC1,LGALS3,0.11405924707651138,0,0,0
CSF2,LGALS3,0.13583391904830933,0,0.055410437285900116,0
TNF,NR3C1,0.5575884580612183,0,0,0
RLN1,NR3C1,0,0,0,0
GC,NR3C1,0,0,0,0
HGF,THBS1,0,0,0,0.37827759981155396
IL18,THBS1,0,0.03153645992279053,0,0.12395911663770676
VWF,THBS1,0,0,0,0
IGF1,ITGAV,0,0,1.1428368091583252,1.149122714996338
NRG1,ITGAV,0,0,0,0
PTN,ITGAV,0,0,0.12779448926448822,0.1340804547071457
L1CAM,ITGAV,0.05871051549911499,0.06499647349119186,0,0
VTN,ITGAV,0,0,0.38505086302757263,0.3913368284702301
THBS1,ITGAV,0,0,0.033726662397384644,0.040012624114751816
THBS2,ITGAV,0,0,0.11316890269517899,0.11945486068725586
CTGF,ITGAV,0,0,0.17709976434707642,0.1833857297897339
VWF,ITGAV,0,0,0,0
PECAM1,ITGAV,0,0,0,0
TNC,ITGAV,0,0,0,0
MFGE8,ITGAV,0,0,0.2310083508491516,0.23729431629180908
ANGPTL4,ITGAV,0,0,0.30990535020828247,0.31619131565093994
DMP1,ITGAV,0,0,0.023257635533809662,0.029543593525886536
ICAM4,ITGAV,0,0,0,0
SPP1,ITGAV,0,0,0,0
CYR61,ITGAV,0,0,0.09437829256057739,0.10066425055265427
EDIL3,ITGAV,0,0,0,0
POSTN,ITGAV,0,0,0.3930073380470276,0.39929330348968506
THBS4,ITGAV,0,0,0,0
CCL2,CCR2,0.43679526448249817,0,1.5211458206176758,0
CXCL9,CCR2,0,0,0.29419228434562683,0
CCL5,CCR2,0.4849693775177002,0,0,0
CCL8,CCR2,0.4595947265625,0,0.36535635590553284,0
CCL4,CCR2,0.6306024789810181,0,0,0
CD40LG,CCR2,0.4533640146255493,0,0,0
CXCL10,CCR2,0,0,0.38913658261299133,0
CXCL12,CCR2,0,0,1.0739421844482422,0
CCL3,CCR2,0.42307427525520325,0,0,0
CCL7,CCR2,0.4757081866264343,0,1.3559643030166626,0
CCL11,CCR2,0,0,1.9776933193206787,0
CCL24,CCR2,0.7008246183395386,0,0,0
CCL17,CCR2,0,0,0,0
CCL22,CCR2,0,0,0,0
CCL20,CCR2,0,0,0,0
CCL1,CCR2,0.2985984981060028,0,0,0
CXCL1,CCR2,0.36736321449279785,0,1.2596200704574585,0
CXCL2,CCR2,0,0,0,0
CXCL3,CCR2,0,0,0,0
CXCL5,CCR2,0,0,0,0
PPBP,CCR2,0,0,0,0
CXCL13,CCR2,0,0,0.7726479768753052,0
XCL1,CCR2,0.6953693628311157,0,0,0
PF4,CCR2,0.6826358437538147,0,0,0
CXCL14,CCR2,0,0,0.3306153118610382,0
CYTL1,CCR2,0,0,0,0
MSMP,CCR2,0,0,0,0
CCL2,CCR3,0,0,0,0
CXCL9,CCR3,0,0,0,0
CCL5,CCR3,0,0,0,0
CCL8,CCR3,0,0,0,0
CCL4,CCR3,0,0,0,0
IL4,CCR3,0,0,0,0
CXCL10,CCR3,0,0,0,0
IL2,CCR3,0,0,0,0
CXCL12,CCR3,0,0,0,0
CCL3,CCR3,0,0,0,0
CCL7,CCR3,0,0,0,0
CCL11,CCR3,0,0,0,0
CCL24,CCR3,0,0,0,0
CCL17,CCR3,0,0,0,0
CCL22,CCR3,0,0,0,0
CCL20,CCR3,0,0,0,0
CCL1,CCR3,0,0,0,0
CXCL1,CCR3,0,0,0,0
CXCL2,CCR3,0,0,0,0
CXCL3,CCR3,0,0,0,0
CXCL5,CCR3,0,0,0,0
PPBP,CCR3,0,0,0,0
CXCL13,CCR3,0,0,0,0
XCL1,CCR3,0,0,0,0
PF4,CCR3,0,0,0,0
CXCL14,CCR3,0,0,0,0
CCL2,CCR5,0.31588107347488403,0,1.4002315998077393,0
CXCL9,CCR5,0,0,0.1732780933380127,0
CCL5,CCR5,0.36405515670776367,0,0,0
CCL8,CCR5,0.3386805057525635,0,0.2444421350955963,0
CCL4,CCR5,0.5096882581710815,0,0,0
CXCL10,CCR5,0,0,0.2682223916053772,0
IL2,CCR5,0.223901629447937,0,0,0
IL12A,CCR5,0,0,0.17642997205257416,0
CXCL12,CCR5,0,0,0.9530279636383057,0
CCL3,CCR5,0.3021600842475891,0,0,0
CCL7,CCR5,0.3547939658164978,0,1.235050082206726,0
CCL11,CCR5,0,0,1.8567790985107422,0
CCL24,CCR5,0.579910397529602,0,0,0
CCL17,CCR5,0,0,0,0
CCL22,CCR5,0,0,0,0
CCL20,CCR5,0,0,0,0
CCL1,CCR5,0.17768429219722748,0,0,0
CXCL1,CCR5,0.24644900858402252,0,1.138705849647522,0
CXCL2,CCR5,0,0,0,0
CXCL3,CCR5,0,0,0,0
CXCL5,CCR5,0,0,0,0
PPBP,CCR5,0,0,0,0
CXCL13,CCR5,0,0,0.6517338156700134,0
IL12B,CCR5,0,0,0,0
IL18,CCR5,0.17626585066318512,0,0.26868849992752075,0
XCL1,CCR5,0.5744551420211792,0,0,0
ORM1,CCR5,0,0,0,0
PF4,CCR5,0.5617216229438782,0,0,0
CXCL14,CCR5,0,0,0.20970110595226288,0
S100A4,CCR5,0.3397442698478699,0,0,0
CCL2,CCR1,0,0,0,0
IL10,CCR1,0,0,0,0
CXCL9,CCR1,0,0,0,0
CCL5,CCR1,0,0,0,0
CCL8,CCR1,0,0,0,0
CCL4,CCR1,0,0,0,0
CXCL10,CCR1,0,0,0,0
CSF2,CCR1,0,0,0,0
CXCL12,CCR1,0,0,0,0
CCL3,CCR1,0,0,0,0
CCL7,CCR1,0,0,0,0
CCL11,CCR1,0,0,0,0
CCL24,CCR1,0,0,0,0
CCL17,CCR1,0,0,0,0
CCL22,CCR1,0,0,0,0
CCL20,CCR1,0,0,0,0
CCL1,CCR1,0,0,0,0
