cluster_1,,immune,immune,stroma,stroma
EREG,PDGFRB,0,1.139784812927246,0,1.3689815998077393
VEGFD,PDGFRB,0,0,0,1.2976462841033936
FGF5,PDGFRB,0,0,0,0
FGF23,PDGFRB,0,0,0,0
PGF,PDGFRB,0,0,0,1.4220588207244873
MFGE8,PDGFRB,0,1.2194551229476929,0,1.7359592914581299
CD80,CD28,0,0,0,0
IL2,CD28,0.21185675263404846,0,0,0
IL12A,CD28,0,0,0,0
CD8A,CD28,0.6497690677642822,0,0,0
CD80,CD3G,0,0,0,0
GZMA,F2R,0.34961849451065063,0.6079509258270264,0,0
PRSS2,F2R,0,0,0,0
IGF1,KIT,0,0,0.4424281418323517,0
EGF,KIT,0,0,0,0
NGF,KIT,0.10640814155340195,0,0,0
CSF1,KIT,0,0,0.459812194108963,0
HGF,KIT,0,0,0.4571559727191925,0
AREG,KIT,0.0745425820350647,0,0,0
PDGFA,KIT,0,0,0.19692909717559814,0
PDGFB,KIT,0,0,0,0
ANGPT2,KIT,0,0,0.057834893465042114,0
ANGPT1,KIT,0,0,0.38779741525650024,0
ANGPT4,KIT,0,0,0.1485658586025238,0
BDNF,KIT,0,0,0.2912234663963318,0
EREG,KIT,0.06816703081130981,0,0.29736390709877014,0
VEGFD,KIT,0,0,0.22602850198745728,0
FGF5,KIT,0,0,0,0
FGF23,KIT,0,0,0,0
PGF,KIT,0,0,0.35044100880622864,0
SAA1,CD36,0,0,0,0
THBS1,CD36,0,0,0,0
THBS2,CD36,0,0,0,0
S100A8,CD36,0,0,0,0
S100A9,CD36,0,0,0,0
THBS4,CD36,0,0,0,0
KIT,CSF2RB,0,0,0,0
CSF3,CSF2RB,0,0,0,0
CSF2,CSF2RB,0,0,0,0
IL5,CSF2RB,0,0,0,0
KDR,CSF2RB,0,0,0,0
TSLP,IL7R,0,0,0,0
IL7,IL7R,0,0,0,0
IL6,IL2RB,0,0,1.4926396608352661,0
IL2,IL2RB,0.3081846237182617,0,0,0
IL1RN,IL2RB,0,0,0,0
CD8A,IL2RB,0.7460969090461731,0,0,0
IGF1,KDR,0,0,0,0
IL6,KDR,0,0,0,0
EGF,KDR,0,0,0,0
NGF,KDR,0,0,0,0
CSF1,KDR,0,0,0,0
HGF,KDR,0,0,0,0
AREG,KDR,0,0,0,0
PDGFA,KDR,0,0,0,0
PDGFB,KDR,0,0,0,0
ANGPT2,KDR,0,0,0,0
ANGPT1,KDR,0,0,0,0
ANGPT4,KDR,0,0,0,0
FLT4,KDR,0,0,0,0
BDNF,KDR,0,0,0,0
EREG,KDR,0,0,0,0
VEGFD,KDR,0,0,0,0
PTHLH,KDR,0,0,0,0
VTN,KDR,0,0,0,0
FGF5,KDR,0,0,0,0
FGF23,KDR,0,0,0,0
PGF,KDR,0,0,0,0
GREM1,KDR,0,0,0,0
NRP1,KDR,0,0,0,0
MDK,PTPRZ1,0,0,0,0
PTN,PTPRZ1,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0
TNC,PTPRZ1,0,0,0,0
HGF,CD44,0,0,0,0
TNF,CD44,0,0,0,0
HBEGF,CD44,0,0,0,0
LGALS9,CD44,0,0,0,0
VCAN,CD44,0,0,0,0
LAMB1,CD44,0,0,0,0
LAMA4,CD44,0,0,0,0
LAMC2,CD44,0,0,0,0
COL6A3,CD44,0,0,0,0
LAMA3,CD44,0,0,0,0
LAMC3,CD44,0,0,0,0
SPP1,CD44,0,0,0,0
LAMA2,CD44,0,0,0,0
PRG4,CD44,0,0,0,0
COL6A5,CD44,0,0,0,0
COL6A6,CD44,0,0,0,0
RELN,ITGB6,0,0,0,0
VTN,ITGB6,0,0,0,0
THBS1,ITGB6,0,0,0,0
THBS2,ITGB6,0,0,0,0
VWF,ITGB6,0,0,0,0
LAMB1,ITGB6,0,0,0,0
LAMA4,ITGB6,0,0,0,0
LAMC2,ITGB6,0,0,0,0
TNC,ITGB6,0,0,0,0
COL6A3,ITGB6,0,0,0,0
LAMA3,ITGB6,0,0,0,0
LAMC3,ITGB6,0,0,0,0
SPP1,ITGB6,0,0,0,0
LAMA2,ITGB6,0,0,0,0
CHAD,ITGB6,0,0,0,0
COL6A6,ITGB6,0,0,0,0
THBS4,ITGB6,0,0,0,0
IGF1,EPHB1,0,0,0,0
EGF,EPHB1,0,0,0,0
NGF,EPHB1,0,0,0,0
CSF1,EPHB1,0,0,0,0
HGF,EPHB1,0,0,0,0
AREG,EPHB1,0,0,0,0
PDGFA,EPHB1,0,0,0,0
PDGFB,EPHB1,0,0,0,0
EFNB3,EPHB1,0,0,0,0
ANGPT2,EPHB1,0,0,0,0
ANGPT1,EPHB1,0,0,0,0
ANGPT4,EPHB1,0,0,0,0
BDNF,EPHB1,0,0,0,0
EREG,EPHB1,0,0,0,0
VEGFD,EPHB1,0,0,0,0
FGF5,EPHB1,0,0,0,0
FGF23,EPHB1,0,0,0,0
PGF,EPHB1,0,0,0,0
IGF1,EPHA2,0,0,0.45021623373031616,0
EGF,EPHA2,0,0,0,0
NGF,EPHA2,0.11419622600078583,0,0,0
CSF1,EPHA2,0,0,0.4676002860069275,0
HGF,EPHA2,0,0,0.464944064617157,0
TNF,EPHA2,0,0,0,0
AREG,EPHA2,0.08233066648244858,0,0,0
PDGFA,EPHA2,0,0,0.20471718907356262,0
PDGFB,EPHA2,0,0,0,0
ANGPT2,EPHA2,0,0,0.06562298536300659,0
ANGPT1,EPHA2,0,0,0.3955855071544647,0
ANGPT4,EPHA2,0,0,0.1563539355993271,0
BDNF,EPHA2,0,0,0.29901155829429626,0
EREG,EPHA2,0.0759551152586937,0,0.3051519989967346,0
VEGFD,EPHA2,0,0,0.23381659388542175,0
FGF5,EPHA2,0,0,0,0
FGF23,EPHA2,0,0,0,0
PGF,EPHA2,0,0,0.3582291007041931,0
TLN1,ITGB5,0,0,0,0.23844704031944275
RELN,ITGB5,0,0,0,0.20279639959335327
VTN,ITGB5,0,0,0,0.734835684299469
THBS1,ITGB5,0,0.20986993610858917,0,0.4967498779296875
THBS2,ITGB5,0,0,0,0.5372612476348877
VWF,ITGB5,0,0,0,0
LAMB1,ITGB5,0,0,0,0.8892049193382263
LAMA4,ITGB5,0,0,0,0.7231425046920776
LAMC2,ITGB5,0,0.20312906801700592,0,0
TNC,ITGB5,0,0,0,0.3991645574569702
COL6A3,ITGB5,0,0,0,0.5170257091522217
LAMA3,ITGB5,0,0.20247489213943481,0,0
LAMC3,ITGB5,0,0,0,0.7990456819534302
SPP1,ITGB5,0,0.352505087852478,0,0
CYR61,ITGB5,0,0.3126645088195801,0,0.25768187642097473
LAMA2,ITGB5,0,0,0,1.4335691928863525
EDIL3,ITGB5,0,0,0,0
CHAD,ITGB5,0,0,0,0
COL6A6,ITGB5,0,0,0,0.44241365790367126
THBS4,ITGB5,0,0,0,0
IGF1,FGFR1,0,0,0,1.661952257156372
EGF,FGFR1,0,0,0,0
NGF,FGFR1,0,1.325932264328003,0,0
CSF1,FGFR1,0,0,0,1.6793363094329834
HGF,FGFR1,0,0,0,1.676680088043213
AREG,FGFR1,0,1.2940667867660522,0,0
PDGFA,FGFR1,0,0,0,1.416453242301941
PDGFB,FGFR1,0,0,0,0
ANGPT2,FGFR1,0,0,0,1.2773590087890625
ANGPT1,FGFR1,0,0,0,1.6073216199874878
ANGPT4,FGFR1,0,0,0,1.368090033531189
BDNF,FGFR1,0,0,0,1.5107476711273193
EREG,FGFR1,0,1.2876912355422974,0,1.51688814163208
VEGFD,FGFR1,0,0,0,1.4455527067184448
FGF5,FGFR1,0,0,0,0
FGF23,FGFR1,0,0,0,0
PGF,FGFR1,0,0,0,1.569965124130249
IGF1,FGFR4,0,0,0,0.4366077780723572
EGF,FGFR4,0,0,0,0
NGF,FGFR4,0,0.10058777779340744,0,0
CSF1,FGFR4,0,0,0,0.4539918303489685
HGF,FGFR4,0,0,0,0.451335608959198
AREG,FGFR4,0,0.06872221827507019,0,0
PDGFA,FGFR4,0,0,0,0.19110873341560364
PDGFB,FGFR4,0,0,0,0
ANGPT2,FGFR4,0,0,0,0.05201452970504761
ANGPT1,FGFR4,0,0,0,0.38197705149650574
ANGPT4,FGFR4,0,0,0,0.1427454948425293
BDNF,FGFR4,0,0,0,0.2854031026363373
EREG,FGFR4,0,0.06234666332602501,0,0.29154354333877563
VEGFD,FGFR4,0,0,0,0.22020813822746277
FGF5,FGFR4,0,0,0,0
FGF23,FGFR4,0,0,0,0
PGF,FGFR4,0,0,0,0.34462064504623413
PDGFA,FURIN,0,0,0,0
IGF1,FLT4,0,0,0,0
EGF,FLT4,0,0,0,0
NGF,FLT4,0,0,0,0
CSF1,FLT4,0,0,0,0
HGF,FLT4,0,0,0,0
TNF,FLT4,0,0,0,0
AREG,FLT4,0,0,0,0
PDGFA,FLT4,0,0,0,0
PDGFB,FLT4,0,0,0,0
ANGPT2,FLT4,0,0,0,0
ANGPT1,FLT4,0,0,0,0
ANGPT4,FLT4,0,0,0,0
KDR,FLT4,0,0,0,0
BDNF,FLT4,0,0,0,0
EREG,FLT4,0,0,0,0
VEGFD,FLT4,0,0,0,0
VTN,FLT4,0,0,0,0
FGF5,FLT4,0,0,0,0
FGF23,FLT4,0,0,0,0
PGF,FLT4,0,0,0,0
IL6,NOTCH3,0,0,0,1.9722002744674683
DLL4,NOTCH3,0,0,0,0
THBS2,NOTCH3,0,0,0,1.1322834491729736
DLK1,NOTCH3,0,0,0,0
SCGB3A1,NOTCH3,0,0,0,0
IGF1,TIE1,0,0,0,0
EGF,TIE1,0,0,0,0
NGF,TIE1,0,0,0,0
CSF1,TIE1,0,0,0,0
HGF,TIE1,0,0,0,0
AREG,TIE1,0,0,0,0
PDGFA,TIE1,0,0,0,0
PDGFB,TIE1,0,0,0,0
ANGPT2,TIE1,0,0,0,0
ANGPT1,TIE1,0,0,0,0
ANGPT4,TIE1,0,0,0,0
BDNF,TIE1,0,0,0,0
EREG,TIE1,0,0,0,0
VEGFD,TIE1,0,0,0,0
FGF5,TIE1,0,0,0,0
FGF23,TIE1,0,0,0,0
PGF,TIE1,0,0,0,0
ANGPTL4,TIE1,0,0,0,0
IGF1,AXL,0,0,0,0.9130849242210388
EGF,AXL,0,0,0,0
NGF,AXL,0,0.5770649313926697,0,0
CSF1,AXL,0,0,0,0.9304689764976501
HGF,AXL,0,0,0,0.9278127551078796
AREG,AXL,0,0.5451993346214294,0,0
PDGFA,AXL,0,0,0,0.6675858497619629
PDGFB,AXL,0,0,0,0
ANGPT2,AXL,0,0,0,0.5284916758537292
ANGPT1,AXL,0,0,0,0.8584542274475098
ANGPT4,AXL,0,0,0,0.6192226409912109
GAS6,AXL,0,0,0,1.153039813041687
BDNF,AXL,0,0,0,0.7618802785873413
EREG,AXL,0,0.5388237833976746,0,0.7680206894874573
VEGFD,AXL,0,0,0,0.6966853141784668
FGF5,AXL,0,0,0,0
FGF23,AXL,0,0,0,0
PGF,AXL,0,0,0,0.8210977911949158
IGF1,EPHA7,0,0,0,0.5733749866485596
WNT5A,EPHA7,0,0,0,0.7424169182777405
EGF,EPHA7,0,0,0,0
NGF,EPHA7,0,0.23735499382019043,0,0
CSF1,EPHA7,0,0,0,0.5907590389251709
HGF,EPHA7,0,0,0,0.5881028175354004
AREG,EPHA7,0,0.20548942685127258,0,0
PDGFA,EPHA7,0,0,0,0.32787594199180603
PDGFB,EPHA7,0,0,0,0
ANGPT2,EPHA7,0,0,0,0.18878173828125
ANGPT1,EPHA7,0,0,0,0.5187442302703857
ANGPT4,EPHA7,0,0,0,0.2795127034187317
BDNF,EPHA7,0,0,0,0.4221703112125397
AFDN,EPHA7,0,0,0,0
EREG,EPHA7,0,0.1991138756275177,0,0.428310751914978
VEGFD,EPHA7,0,0,0,0.35697534680366516
FGF5,EPHA7,0,0,0,0
FGF23,EPHA7,0,0,0,0
PGF,EPHA7,0,0,0,0.4813878536224365
IGF1,EPHA5,0,0,0,0.5700737833976746
EGF,EPHA5,0,0,0,0
NGF,EPHA5,0,0.23405379056930542,0,0
CSF1,EPHA5,0,0,0,0.5874578356742859
HGF,EPHA5,0,0,0,0.5848016142845154
AREG,EPHA5,0,0.20218823850154877,0,0
PDGFA,EPHA5,0,0,0,0.3245747685432434
PDGFB,EPHA5,0,0,0,0
ANGPT2,EPHA5,0,0,0,0.18548054993152618
ANGPT1,EPHA5,0,0,0,0.5154430866241455
ANGPT4,EPHA5,0,0,0,0.2762115001678467
BDNF,EPHA5,0,0,0,0.41886913776397705
EREG,EPHA5,0,0.19581268727779388,0,0.425009548664093
VEGFD,EPHA5,0,0,0,0.35367417335510254
FGF5,EPHA5,0,0,0,0
FGF23,EPHA5,0,0,0,0
PGF,EPHA5,0,0,0,0.4780866503715515
IGF1,INSRR,0,0,0,0.44465944170951843
EGF,INSRR,0,0,0,0
NGF,INSRR,0,0.10863944888114929,0,0
CSF1,INSRR,0,0,0,0.46204349398612976
HGF,INSRR,0,0,0,0.45938727259635925
AREG,INSRR,0,0.07677388936281204,0,0
PDGFA,INSRR,0,0,0,0.1991604119539261
PDGFB,INSRR,0,0,0,0
ANGPT2,INSRR,0,0,0,0.06006620451807976
ANGPT1,INSRR,0,0,0,0.390028715133667
ANGPT4,INSRR,0,0,0,0.15079715847969055
BDNF,INSRR,0,0,0,0.29345476627349854
EREG,INSRR,0,0.07039833813905716,0,0.2995952069759369
VEGFD,INSRR,0,0,0,0.22825981676578522
FGF5,INSRR,0,0,0,0
FGF23,INSRR,0,0,0,0
PGF,INSRR,0,0,0,0.3526723086833954
IGF1,PDGFRA,0,0,0,1.589357852935791
EGF,PDGFRA,0,0,0,0
NGF,PDGFRA,0,1.2533377408981323,0,0
CSF1,PDGFRA,0,0,0,1.6067419052124023
HGF,PDGFRA,0,0,0,1.6040856838226318
AREG,PDGFRA,0,1.2214722633361816,0,0
PDGFA,PDGFRA,0,0,0,1.3438587188720703
PDGFB,PDGFRA,0,0,0,0
ANGPT2,PDGFRA,0,0,0,1.2047646045684814
ANGPT1,PDGFRA,0,0,0,1.5347270965576172
ANGPT4,PDGFRA,0,0,0,1.2954955101013184
BDNF,PDGFRA,0,0,0,1.4381531476974487
EREG,PDGFRA,0,1.2150967121124268,0,1.44429349899292
VEGFD,PDGFRA,0,0,0,1.3729581832885742
FGF5,PDGFRA,0,0,0,0
FGF23,PDGFRA,0,0,0,0
PGF,PDGFRA,0,0,0,1.497370719909668
IGF1,CSF1R,0,0,0,0
EGF,CSF1R,0,0,0,0
NGF,CSF1R,0,0,0,0
CSF1,CSF1R,0,0,0,0
CSF3,CSF1R,0,0,0,0
CSF2,CSF1R,0,0,0,0
HGF,CSF1R,0,0,0,0
AREG,CSF1R,0,0,0,0
PDGFA,CSF1R,0,0,0,0
PDGFB,CSF1R,0,0,0,0
ANGPT2,CSF1R,0,0,0,0
ANGPT1,CSF1R,0,0,0,0
ANGPT4,CSF1R,0,0,0,0
BDNF,CSF1R,0,0,0,0
EREG,CSF1R,0,0,0,0
VEGFD,CSF1R,0,0,0,0
FGF5,CSF1R,0,0,0,0
FGF23,CSF1R,0,0,0,0
PGF,CSF1R,0,0,0,0
IGF1,DDR2,0,0,0,1.8060827255249023
EGF,DDR2,0,0,0,0
NGF,DDR2,0,1.4700627326965332,0,0
CSF1,DDR2,0,0,0,1.8234667778015137
HGF,DDR2,0,0,0,1.8208105564117432
AREG,DDR2,0,1.4381972551345825,0,0
PDGFA,DDR2,0,0,0,1.5605837106704712
PDGFB,DDR2,0,0,0,0
ANGPT2,DDR2,0,0,0,1.4214894771575928
ANGPT1,DDR2,0,0,0,1.751452088356018
ANGPT4,DDR2,0,0,0,1.5122205018997192
BDNF,DDR2,0,0,0,1.6548781394958496
EREG,DDR2,0,1.4318217039108276,0,1.6610186100006104
VEGFD,DDR2,0,0,0,1.589683175086975
FGF5,DDR2,0,0,0,0
FGF23,DDR2,0,0,0,0
PGF,DDR2,0,0,0,1.7140955924987793
IGF1,RET,0,0,0,0
EGF,RET,0,0,0,0
NGF,RET,0,0,0,0
CSF1,RET,0,0,0,0
HGF,RET,0,0,0,0
AREG,RET,0,0,0,0
PDGFA,RET,0,0,0,0
PDGFB,RET,0,0,0,0
ANGPT2,RET,0,0,0,0
ANGPT1,RET,0,0,0,0
ANGPT4,RET,0,0,0,0
GDNF,RET,0,0,0,0
BDNF,RET,0,0,0,0
AGT,RET,0,0,0,0
EREG,RET,0,0,0,0
VEGFD,RET,0,0,0,0
GDF15,RET,0,0,0,0
FGFR4,RET,0,0,0,0
FGF5,RET,0,0,0,0
FGF23,RET,0,0,0,0
PGF,RET,0,0,0,0
LGALS1,RET,0,0,0,0
IGF1,FLT1,0,0,0,0
EGF,FLT1,0,0,0,0
NGF,FLT1,0,0,0,0
CSF1,FLT1,0,0,0,0
CSF2,FLT1,0,0,0,0
HGF,FLT1,0,0,0,0
AREG,FLT1,0,0,0,0
PDGFA,FLT1,0,0,0,0
PDGFB,FLT1,0,0,0,0
ANGPT2,FLT1,0,0,0,0
ANGPT1,FLT1,0,0,0,0
ANGPT4,FLT1,0,0,0,0
KDR,FLT1,0,0,0,0
FLT4,FLT1,0,0,0,0
BDNF,FLT1,0,0,0,0
EREG,FLT1,0,0,0,0
VEGFD,FLT1,0,0,0,0
FGF5,FLT1,0,0,0,0
FGF23,FLT1,0,0,0,0
PGF,FLT1,0,0,0,0
TNF,TRPM2,0,0,0,0
EGF,HSP90AB1,0,0,0,0
IL4,LGALS3,0.34559911489486694,0,0,0
MUC1,LGALS3,0.36089423298835754,0,0,0
CSF2,LGALS3,0,0,0,0
TNF,NR3C1,0,0,0,0
RLN1,NR3C1,0,0,0.1734362244606018,0
GC,NR3C1,0,0,0,0
HGF,THBS1,0,0,0.44746702909469604,0.7343469858169556
IL18,THBS1,0,0,0,0
VWF,THBS1,0,0,0,0
IGF1,ITGAV,0,0,0,0.5725570917129517
NRG1,ITGAV,0,0,0,0.28004589676856995
PTN,ITGAV,0,0,0,0.45970863103866577
L1CAM,ITGAV,0,0,0,0
VTN,ITGAV,0,0,0,0.7125827670097351
THBS1,ITGAV,0,0.1876170039176941,0,0.4744969606399536
THBS2,ITGAV,0,0,0,0.5150083303451538
CTGF,ITGAV,0,0,0,0.4924144744873047
VWF,ITGAV,0,0,0,0
PECAM1,ITGAV,0,0,0,0
TNC,ITGAV,0,0,0,0.37691164016723633
MFGE8,ITGAV,0,0.27796635031700134,0,0.7944704294204712
ANGPTL4,ITGAV,0,0,0,0.3184765577316284
DMP1,ITGAV,0,0,0,0
ICAM4,ITGAV,0,0,0,0.1954493522644043
SPP1,ITGAV,0,0.33025214076042175,0,0
CYR61,ITGAV,0,0.2904115915298462,0,0.23542892932891846
EDIL3,ITGAV,0,0,0,0
POSTN,ITGAV,0,0,0,0.23382103443145752
THBS4,ITGAV,0,0,0,0
CCL2,CCR2,0,0,0,0
CXCL9,CCR2,0,0,0,0
CCL5,CCR2,0,0,0,0
CCL8,CCR2,0,0,0,0
CCL4,CCR2,0,0,0,0
CD40LG,CCR2,0,0,0,0
CXCL10,CCR2,0,0,0,0
CXCL12,CCR2,0,0,0,0
CCL3,CCR2,0,0,0,0
CCL7,CCR2,0,0,0,0
CCL11,CCR2,0,0,0,0
CCL24,CCR2,0,0,0,0
CCL17,CCR2,0,0,0,0
CCL22,CCR2,0,0,0,0
CCL20,CCR2,0,0,0,0
CCL1,CCR2,0,0,0,0
CXCL1,CCR2,0,0,0,0
CXCL2,CCR2,0,0,0,0
CXCL3,CCR2,0,0,0,0
CXCL5,CCR2,0,0,0,0
PPBP,CCR2,0,0,0,0
CXCL13,CCR2,0,0,0,0
XCL1,CCR2,0,0,0,0
PF4,CCR2,0,0,0,0
CXCL14,CCR2,0,0,0,0
CYTL1,CCR2,0,0,0,0
MSMP,CCR2,0,0,0,0
CCL2,CCR3,0,0,0,0
CXCL9,CCR3,0,0,0,0
CCL5,CCR3,0,0,0,0
CCL8,CCR3,0,0,0,0
CCL4,CCR3,0,0,0,0
IL4,CCR3,0,0,0,0
CXCL10,CCR3,0,0,0,0
IL2,CCR3,0,0,0,0
CXCL12,CCR3,0,0,0,0
CCL3,CCR3,0,0,0,0
CCL7,CCR3,0,0,0,0
CCL11,CCR3,0,0,0,0
CCL24,CCR3,0,0,0,0
CCL17,CCR3,0,0,0,0
CCL22,CCR3,0,0,0,0
CCL20,CCR3,0,0,0,0
CCL1,CCR3,0,0,0,0
CXCL1,CCR3,0,0,0,0
CXCL2,CCR3,0,0,0,0
CXCL3,CCR3,0,0,0,0
CXCL5,CCR3,0,0,0,0
PPBP,CCR3,0,0,0,0
CXCL13,CCR3,0,0,0,0
XCL1,CCR3,0,0,0,0
PF4,CCR3,0,0,0,0
CXCL14,CCR3,0,0,0,0
CCL2,CCR5,0,0,0.3282110393047333,0
CXCL9,CCR5,0.21876674890518188,0,0.786599338054657,0
CCL5,CCR5,0.7242347002029419,0,0,0
CCL8,CCR5,0.1360674649477005,0,0.12135729193687439,0
CCL4,CCR5,0,0,0,0
CXCL10,CCR5,0.1277884542942047,0,0.9419271349906921,0
IL2,CCR5,0.10093526542186737,0,0,0
IL12A,CCR5,0,0,0,0
CXCL12,CCR5,0,0,0.6431640386581421,0
CCL3,CCR5,0,0,0,0
CCL7,CCR5,0,0,0.4960910677909851,0
CCL11,CCR5,0,0,0.4853827953338623,0
CCL24,CCR5,0,0,0,0
CCL17,CCR5,0.18321019411087036,0,0,0
CCL22,CCR5,0.1540810465812683,0,0,0
CCL20,CCR5,0,0,0,0
CCL1,CCR5,0.151536762714386,0,0,0
CXCL1,CCR5,0,0,0.5418869853019714,0
CXCL2,CCR5,0,0,0,0
CXCL3,CCR5,0,0,0,0
CXCL5,CCR5,0.16713112592697144,0,0,0
PPBP,CCR5,0.15398697555065155,0,0,0
CXCL13,CCR5,0.0989236831665039,0,0.11971673369407654,0
IL12B,CCR5,0.15898697078227997,0,0,0
IL18,CCR5,0,0,0,0
XCL1,CCR5,0.4788932800292969,0,0,0
ORM1,CCR5,0.09754865616559982,0,0,0
PF4,CCR5,0,0,0,0
CXCL14,CCR5,0,0,1.101594090461731,0
S100A4,CCR5,0.47468090057373047,0,0,0
CCL2,CCR1,0,0,0,0
IL10,CCR1,0,0,0,0
CXCL9,CCR1,0,0,0,0
CCL5,CCR1,0,0,0,0
CCL8,CCR1,0,0,0,0
CCL4,CCR1,0,0,0,0
CXCL10,CCR1,0,0,0,0
CSF2,CCR1,0,0,0,0
CXCL12,CCR1,0,0,0,0
CCL3,CCR1,0,0,0,0
CCL7,CCR1,0,0,0,0
CCL11,CCR1,0,0,0,0
CCL24,CCR1,0,0,0,0
CCL17,CCR1,0,0,0,0
CCL22,CCR1,0,0,0,0
CCL20,CCR1,0,0,0,0
CCL1,CCR1,0,0,0,0
CXCL1,CCR1,0,0,0,0
CXCL2,CCR1,0,0,0,0
CXCL3,CCR1,0,0,0,0
CXCL5,CCR1,0,0,0,0
PPBP,CCR1,0,0,0,0
CXCL13,CCR1,0,0,0,0
XCL1,CCR1,0,0,0,0
PF4,CCR1,0,0,0,0
CXCL14,CCR1,0,0,0,0
CCL2,ACKR1,0,0,0,0
CXCL9,ACKR1,0,0,0,0
CCL5,ACKR1,0,0,0,0
CCL8,ACKR1,0,0,0,0
