cluster_1,,immune,immune,stroma,stroma
FGF5,PDGFRB,0,0,0,0
FGF23,PDGFRB,0,0,0,0
PGF,PDGFRB,0,0,0,1.676220417022705
MFGE8,PDGFRB,0,0,0,2.155512809753418
CD80,CD28,0,0,0,0
IL2,CD28,0,0,0,0
IL12A,CD28,0,0,0,0
CD8A,CD28,0,0,0,0
CD80,CD3G,0,0,0,0
GZMA,F2R,0,0.6113641262054443,0,0
PRSS2,F2R,0,0,0,0
IGF1,KIT,0,0,0,0.7118290662765503
EGF,KIT,0,0,0,0
NGF,KIT,0,0,0,0.13145986199378967
CSF1,KIT,0,0,0,0.06268786638975143
HGF,KIT,0,0,0,0.6137077808380127
AREG,KIT,0,0,0,0
PDGFA,KIT,0,0,0,0.45886415243148804
PDGFB,KIT,0,0.2574034631252289,0,0
ANGPT2,KIT,0,0,0,0.27928516268730164
ANGPT1,KIT,0,0,0,0.369833379983902
ANGPT4,KIT,0,0,0,0.12071552872657776
BDNF,KIT,0,0,0,0.04713165760040283
EREG,KIT,0,0,0,0
VEGFD,KIT,0,0,0,0.08385446667671204
FGF5,KIT,0,0,0,0
FGF23,KIT,0,0,0,0
PGF,KIT,0,0,0,0.41171789169311523
SAA1,CD36,0,0,0,0
THBS1,CD36,0,0,0.5551416277885437,0
THBS2,CD36,0,0,0.4822441339492798,0
S100A8,CD36,0,0,0,0
S100A9,CD36,0,0,0,0
THBS4,CD36,0,0,0,0
KIT,CSF2RB,0,0,0.13919948041439056,0
CSF3,CSF2RB,0,0,0,0
CSF2,CSF2RB,0.19800883531570435,0,0,0
IL5,CSF2RB,0.1645698845386505,0,0,0
KDR,CSF2RB,0,0,0,0
TSLP,IL7R,0,0,0.3980686366558075,0
IL7,IL7R,0,0,0,0
IL6,IL2RB,0,0,0.976287841796875,0
IL2,IL2RB,0,0,0,0
IL1RN,IL2RB,0,0,0,0
CD8A,IL2RB,0,0,0,0
IGF1,KDR,0,0,0,0
IL6,KDR,0,0,0,0
EGF,KDR,0,0,0,0
NGF,KDR,0,0,0,0
CSF1,KDR,0,0,0,0
HGF,KDR,0,0,0,0
AREG,KDR,0,0,0,0
PDGFA,KDR,0,0,0,0
PDGFB,KDR,0,0,0,0
ANGPT2,KDR,0,0,0,0
ANGPT1,KDR,0,0,0,0
ANGPT4,KDR,0,0,0,0
FLT4,KDR,0,0,0,0
BDNF,KDR,0,0,0,0
EREG,KDR,0,0,0,0
VEGFD,KDR,0,0,0,0
PTHLH,KDR,0,0,0,0
VTN,KDR,0,0,0,0
FGF5,KDR,0,0,0,0
FGF23,KDR,0,0,0,0
PGF,KDR,0,0,0,0
GREM1,KDR,0,0,0,0
NRP1,KDR,0,0,0,0
MDK,PTPRZ1,0,0,0,0
PTN,PTPRZ1,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0
TNC,PTPRZ1,0,0,0,0
HGF,CD44,0,0,0.8232070803642273,0
TNF,CD44,0.24127402901649475,0,0,0
HBEGF,CD44,0,0,0,0
LGALS9,CD44,0,0,0.2723104953765869,0
VCAN,CD44,0,0,0.5090322494506836,0
LAMB1,CD44,0,0,1.1888831853866577,0
LAMA4,CD44,0,0,0.6121523380279541,0
LAMC2,CD44,0,0,0,0
COL6A3,CD44,0,0,0.8387771844863892,0
LAMA3,CD44,0,0,0,0
LAMC3,CD44,0,0,1.2295314073562622,0
SPP1,CD44,0,0,0,0
LAMA2,CD44,0,0,1.5416545867919922,0
PRG4,CD44,0,0,0.23985832929611206,0
COL6A5,CD44,0,0,0.3894496560096741,0
COL6A6,CD44,0,0,0.3429741859436035,0
RELN,ITGB6,0,0,0,0
VTN,ITGB6,0,0,0,0
THBS1,ITGB6,0,0,0,0
THBS2,ITGB6,0,0,0,0
VWF,ITGB6,0,0,0,0
LAMB1,ITGB6,0,0,0,0
LAMA4,ITGB6,0,0,0,0
LAMC2,ITGB6,0,0,0,0
TNC,ITGB6,0,0,0,0
COL6A3,ITGB6,0,0,0,0
LAMA3,ITGB6,0,0,0,0
LAMC3,ITGB6,0,0,0,0
SPP1,ITGB6,0,0,0,0
LAMA2,ITGB6,0,0,0,0
CHAD,ITGB6,0,0,0,0
COL6A6,ITGB6,0,0,0,0
THBS4,ITGB6,0,0,0,0
IGF1,EPHB1,0,0,0,0
EGF,EPHB1,0,0,0,0
NGF,EPHB1,0,0,0,0
CSF1,EPHB1,0,0,0,0
HGF,EPHB1,0,0,0,0
AREG,EPHB1,0,0,0,0
PDGFA,EPHB1,0,0,0,0
PDGFB,EPHB1,0,0,0,0
EFNB3,EPHB1,0,0,0,0
ANGPT2,EPHB1,0,0,0,0
ANGPT1,EPHB1,0,0,0,0
ANGPT4,EPHB1,0,0,0,0
BDNF,EPHB1,0,0,0,0
EREG,EPHB1,0,0,0,0
VEGFD,EPHB1,0,0,0,0
FGF5,EPHB1,0,0,0,0
FGF23,EPHB1,0,0,0,0
PGF,EPHB1,0,0,0,0
IGF1,EPHA2,0,0,0,0
EGF,EPHA2,0,0,0,0
NGF,EPHA2,0,0,0,0
CSF1,EPHA2,0,0,0,0
HGF,EPHA2,0,0,0,0
TNF,EPHA2,0,0,0,0
AREG,EPHA2,0,0,0,0
PDGFA,EPHA2,0,0,0,0
PDGFB,EPHA2,0,0,0,0
ANGPT2,EPHA2,0,0,0,0
ANGPT1,EPHA2,0,0,0,0
ANGPT4,EPHA2,0,0,0,0
BDNF,EPHA2,0,0,0,0
EREG,EPHA2,0,0,0,0
VEGFD,EPHA2,0,0,0,0
FGF5,EPHA2,0,0,0,0
FGF23,EPHA2,0,0,0,0
PGF,EPHA2,0,0,0,0
TLN1,ITGB5,0,0.5006022453308105,0,0.34371811151504517
RELN,ITGB5,0,0,0,0
VTN,ITGB5,0,0,0,1.0419648885726929
THBS1,ITGB5,0,0,0,0.2702149748802185
THBS2,ITGB5,0,0,0,0.1973174810409546
VWF,ITGB5,0,0,0,0
LAMB1,ITGB5,0,0,0,1.142291784286499
LAMA4,ITGB5,0,0,0,0.5655608773231506
LAMC2,ITGB5,0,0,0,0
TNC,ITGB5,0,0,0,0.28683382272720337
COL6A3,ITGB5,0,0,0,0.7921857237815857
LAMA3,ITGB5,0,0,0,0
LAMC3,ITGB5,0,0,0,1.1829400062561035
SPP1,ITGB5,0,0,0,0
CYR61,ITGB5,0,0,0,0.24211063981056213
LAMA2,ITGB5,0,0,0,1.4950631856918335
EDIL3,ITGB5,0,0,0,0
CHAD,ITGB5,0,0.1785365790128708,0,0
COL6A6,ITGB5,0,0,0,0.29638272523880005
THBS4,ITGB5,0,0,0,0
IGF1,FGFR1,0,0,0,1.2709366083145142
EGF,FGFR1,0,0,0,0
NGF,FGFR1,0,0,0,0.6905673742294312
CSF1,FGFR1,0,0,0,0.6217954158782959
HGF,FGFR1,0,0,0,1.1728153228759766
AREG,FGFR1,0,0,0,0
PDGFA,FGFR1,0,0,0,1.0179717540740967
PDGFB,FGFR1,0,0.8165110349655151,0,0
ANGPT2,FGFR1,0,0,0,0.8383927345275879
ANGPT1,FGFR1,0,0,0,0.9289408922195435
ANGPT4,FGFR1,0,0,0,0.679823100566864
BDNF,FGFR1,0,0,0,0.6062391996383667
EREG,FGFR1,0,0,0,0
VEGFD,FGFR1,0,0,0,0.6429620385169983
FGF5,FGFR1,0,0,0,0
FGF23,FGFR1,0,0,0,0
PGF,FGFR1,0,0,0,0.9708254337310791
IGF1,FGFR4,0,0,0,0.8063960671424866
EGF,FGFR4,0,0,0,0
NGF,FGFR4,0,0,0,0.22602686285972595
CSF1,FGFR4,0,0,0,0.15725485980510712
HGF,FGFR4,0,0,0,0.708274781703949
AREG,FGFR4,0,0,0,0
PDGFA,FGFR4,0,0,0,0.5534311532974243
PDGFB,FGFR4,0,0.35197046399116516,0,0
ANGPT2,FGFR4,0,0,0,0.3738521635532379
ANGPT1,FGFR4,0,0,0,0.46440038084983826
ANGPT4,FGFR4,0,0,0,0.21528252959251404
BDNF,FGFR4,0,0,0,0.1416986584663391
EREG,FGFR4,0,0,0,0
VEGFD,FGFR4,0,0,0,0.17842146754264832
FGF5,FGFR4,0,0,0,0
FGF23,FGFR4,0,0,0,0
PGF,FGFR4,0,0,0,0.5062848925590515
PDGFA,FURIN,0,0,0.6301514506340027,0
IGF1,FLT4,0,0,0,0
EGF,FLT4,0,0,0,0
NGF,FLT4,0,0,0,0
CSF1,FLT4,0,0,0,0
HGF,FLT4,0,0,0,0
TNF,FLT4,0,0,0,0
AREG,FLT4,0,0,0,0
PDGFA,FLT4,0,0,0,0
PDGFB,FLT4,0,0,0,0
ANGPT2,FLT4,0,0,0,0
ANGPT1,FLT4,0,0,0,0
ANGPT4,FLT4,0,0,0,0
KDR,FLT4,0,0,0,0
BDNF,FLT4,0,0,0,0
EREG,FLT4,0,0,0,0
VEGFD,FLT4,0,0,0,0
VTN,FLT4,0,0,0,0
FGF5,FLT4,0,0,0,0
FGF23,FLT4,0,0,0,0
PGF,FLT4,0,0,0,0
IL6,NOTCH3,0,0,0,2.1873347759246826
DLL4,NOTCH3,0,0,0,0
THBS2,NOTCH3,0,0,0,1.5296317338943481
DLK1,NOTCH3,0,0,0,1.5406146049499512
SCGB3A1,NOTCH3,0,0,0,0
IGF1,TIE1,0,0,0,0
EGF,TIE1,0,0,0,0
NGF,TIE1,0,0,0,0
CSF1,TIE1,0,0,0,0
HGF,TIE1,0,0,0,0
AREG,TIE1,0,0,0,0
PDGFA,TIE1,0,0,0,0
PDGFB,TIE1,0,0,0,0
ANGPT2,TIE1,0,0,0,0
ANGPT1,TIE1,0,0,0,0
ANGPT4,TIE1,0,0,0,0
BDNF,TIE1,0,0,0,0
EREG,TIE1,0,0,0,0
VEGFD,TIE1,0,0,0,0
FGF5,TIE1,0,0,0,0
FGF23,TIE1,0,0,0,0
PGF,TIE1,0,0,0,0
ANGPTL4,TIE1,0,0,0,0
IGF1,AXL,0,0,0,1.0510189533233643
EGF,AXL,0,0,0,0
NGF,AXL,0,0,0,0.47064974904060364
CSF1,AXL,0,0,0,0.401877760887146
HGF,AXL,0,0,0,0.9528976678848267
AREG,AXL,0,0,0,0
PDGFA,AXL,0,0,0,0.798054039478302
PDGFB,AXL,0,0.5965933799743652,0,0
ANGPT2,AXL,0,0,0,0.618475079536438
ANGPT1,AXL,0,0,0,0.7090232372283936
ANGPT4,AXL,0,0,0,0.4599054157733917
GAS6,AXL,0,0,0,0.7108064293861389
BDNF,AXL,0,0,0,0.3863215446472168
EREG,AXL,0,0,0,0
VEGFD,AXL,0,0,0,0.423044353723526
FGF5,AXL,0,0,0,0
FGF23,AXL,0,0,0,0
PGF,AXL,0,0,0,0.7509077787399292
IGF1,EPHA7,0,0,0,0.7466624975204468
WNT5A,EPHA7,0,0,0,0.7056628465652466
EGF,EPHA7,0,0,0,0
NGF,EPHA7,0,0,0,0.16629330813884735
CSF1,EPHA7,0,0,0,0.09752131253480911
HGF,EPHA7,0,0,0,0.6485412120819092
AREG,EPHA7,0,0,0,0
PDGFA,EPHA7,0,0,0,0.4936975836753845
PDGFB,EPHA7,0,0.29223689436912537,0,0
ANGPT2,EPHA7,0,0,0,0.3141185939311981
ANGPT1,EPHA7,0,0,0,0.40466681122779846
ANGPT4,EPHA7,0,0,0,0.15554897487163544
BDNF,EPHA7,0,0,0,0.08196510374546051
AFDN,EPHA7,0,0,0,0
EREG,EPHA7,0,0,0,0
VEGFD,EPHA7,0,0,0,0.11868791282176971
FGF5,EPHA7,0,0,0,0
FGF23,EPHA7,0,0,0,0
PGF,EPHA7,0,0,0,0.4465513229370117
IGF1,EPHA5,0,0,0,0.7217280864715576
EGF,EPHA5,0,0,0,0
NGF,EPHA5,0,0,0,0.1413588970899582
CSF1,EPHA5,0,0,0,0.07258690893650055
HGF,EPHA5,0,0,0,0.62360680103302
AREG,EPHA5,0,0,0,0
PDGFA,EPHA5,0,0,0,0.46876320242881775
PDGFB,EPHA5,0,0.2673025131225586,0,0
ANGPT2,EPHA5,0,0,0,0.28918421268463135
ANGPT1,EPHA5,0,0,0,0.3797324299812317
ANGPT4,EPHA5,0,0,0,0.13061457872390747
BDNF,EPHA5,0,0,0,0.057030703872442245
EREG,EPHA5,0,0,0,0
VEGFD,EPHA5,0,0,0,0.09375351667404175
FGF5,EPHA5,0,0,0,0
FGF23,EPHA5,0,0,0,0
PGF,EPHA5,0,0,0,0.42161694169044495
IGF1,INSRR,0,0,0,0.7489000558853149
EGF,INSRR,0,0,0,0
NGF,INSRR,0,0,0,0.16853086650371552
CSF1,INSRR,0,0,0,0.09975887835025787
HGF,INSRR,0,0,0,0.6507787704467773
AREG,INSRR,0,0,0,0
PDGFA,INSRR,0,0,0,0.4959351420402527
PDGFB,INSRR,0,0.2944744825363159,0,0
ANGPT2,INSRR,0,0,0,0.31635618209838867
ANGPT1,INSRR,0,0,0,0.406904399394989
ANGPT4,INSRR,0,0,0,0.1577865481376648
BDNF,INSRR,0,0,0,0.08420266956090927
EREG,INSRR,0,0,0,0
VEGFD,INSRR,0,0,0,0.12092547863721848
FGF5,INSRR,0,0,0,0
FGF23,INSRR,0,0,0,0
PGF,INSRR,0,0,0,0.4487888813018799
IGF1,PDGFRA,0,0,0,1.655916690826416
EGF,PDGFRA,0,0,0,0
NGF,PDGFRA,0,0,0,1.075547456741333
CSF1,PDGFRA,0,0,0,1.0067754983901978
HGF,PDGFRA,0,0,0,1.5577954053878784
AREG,PDGFRA,0,0,0,0
PDGFA,PDGFRA,0,0,0,1.402951717376709
PDGFB,PDGFRA,0,1.201491117477417,0,0
ANGPT2,PDGFRA,0,0,0,1.2233728170394897
ANGPT1,PDGFRA,0,0,0,1.3139209747314453
ANGPT4,PDGFRA,0,0,0,1.064803123474121
BDNF,PDGFRA,0,0,0,0.9912192821502686
EREG,PDGFRA,0,0,0,0
VEGFD,PDGFRA,0,0,0,1.0279420614242554
FGF5,PDGFRA,0,0,0,0
FGF23,PDGFRA,0,0,0,0
PGF,PDGFRA,0,0,0,1.355805516242981
IGF1,CSF1R,0,0,1.1311606168746948,0
EGF,CSF1R,0,0,0,0
NGF,CSF1R,0,0,0.5507914423942566,0
CSF1,CSF1R,0,0,0.48201945424079895,0
CSF3,CSF1R,0,0,0,0
CSF2,CSF1R,0.4889935255050659,0,0,0
HGF,CSF1R,0,0,1.0330393314361572,0
AREG,CSF1R,0,0,0,0
PDGFA,CSF1R,0,0,0.8781957626342773,0
PDGFB,CSF1R,0.6767350435256958,0,0,0
ANGPT2,CSF1R,0,0,0.6986167430877686,0
ANGPT1,CSF1R,0,0,0.7891649603843689,0
ANGPT4,CSF1R,0,0,0.5400471091270447,0
BDNF,CSF1R,0,0,0.46646323800086975,0
EREG,CSF1R,0,0,0,0
VEGFD,CSF1R,0,0,0.503186047077179,0
FGF5,CSF1R,0,0,0,0
FGF23,CSF1R,0,0,0,0
PGF,CSF1R,0,0,0.8310494422912598,0
IGF1,DDR2,0,0,0,1.258749008178711
EGF,DDR2,0,0,0,0
NGF,DDR2,0,0,0,0.6783798933029175
CSF1,DDR2,0,0,0,0.6096078753471375
HGF,DDR2,0,0,0,1.160627841949463
AREG,DDR2,0,0,0,0
PDGFA,DDR2,0,0,0,1.0057841539382935
PDGFB,DDR2,0,0.8043234348297119,0,0
ANGPT2,DDR2,0,0,0,0.8262051343917847
ANGPT1,DDR2,0,0,0,0.9167534112930298
ANGPT4,DDR2,0,0,0,0.6676355600357056
BDNF,DDR2,0,0,0,0.5940516591072083
EREG,DDR2,0,0,0,0
VEGFD,DDR2,0,0,0,0.6307744979858398
FGF5,DDR2,0,0,0,0
FGF23,DDR2,0,0,0,0
PGF,DDR2,0,0,0,0.9586378931999207
IGF1,RET,0,0,0,0
EGF,RET,0,0,0,0
NGF,RET,0,0,0,0
CSF1,RET,0,0,0,0
HGF,RET,0,0,0,0
AREG,RET,0,0,0,0
PDGFA,RET,0,0,0,0
PDGFB,RET,0,0,0,0
ANGPT2,RET,0,0,0,0
ANGPT1,RET,0,0,0,0
ANGPT4,RET,0,0,0,0
GDNF,RET,0,0,0,0
BDNF,RET,0,0,0,0
AGT,RET,0,0,0,0
EREG,RET,0,0,0,0
VEGFD,RET,0,0,0,0
GDF15,RET,0,0,0,0
FGFR4,RET,0,0,0,0
FGF5,RET,0,0,0,0
FGF23,RET,0,0,0,0
PGF,RET,0,0,0,0
LGALS1,RET,0,0,0,0
IGF1,FLT1,0,0,0,0
EGF,FLT1,0,0,0,0
NGF,FLT1,0,0,0,0
CSF1,FLT1,0,0,0,0
CSF2,FLT1,0,0,0,0
HGF,FLT1,0,0,0,0
AREG,FLT1,0,0,0,0
PDGFA,FLT1,0,0,0,0
PDGFB,FLT1,0,0,0,0
ANGPT2,FLT1,0,0,0,0
ANGPT1,FLT1,0,0,0,0
ANGPT4,FLT1,0,0,0,0
KDR,FLT1,0,0,0,0
FLT4,FLT1,0,0,0,0
BDNF,FLT1,0,0,0,0
EREG,FLT1,0,0,0,0
VEGFD,FLT1,0,0,0,0
FGF5,FLT1,0,0,0,0
FGF23,FLT1,0,0,0,0
PGF,FLT1,0,0,0,0
TNF,TRPM2,0.04020807892084122,0,0,0
EGF,HSP90AB1,0,0,0,0
IL4,LGALS3,0,0,0,0
MUC1,LGALS3,0.10270459204912186,0,0,0
CSF2,LGALS3,0.1644178032875061,0,0,0
TNF,NR3C1,0.12041860818862915,0,0,0
RLN1,NR3C1,0,0,0.14252030849456787,0
GC,NR3C1,0,0,0,0
HGF,THBS1,0,0,0,0.710162341594696
IL18,THBS1,0,0.17576339840888977,0,0
VWF,THBS1,0,0,0,0
IGF1,ITGAV,0,0,0.7449896931648254,0
NRG1,ITGAV,0,0,0,0
PTN,ITGAV,0,0,0.8747029900550842,0
L1CAM,ITGAV,0.14916005730628967,0,0,0
VTN,ITGAV,0,0,0.9122177362442017,0
THBS1,ITGAV,0,0,0.1404677927494049,0
THBS2,ITGAV,0,0,0.06757030636072159,0
CTGF,ITGAV,0,0,0.38789036870002747,0
VWF,ITGAV,0,0,0,0
PECAM1,ITGAV,0,0,0,0
TNC,ITGAV,0,0,0.15708664059638977,0
MFGE8,ITGAV,0,0,0.9241707921028137,0
ANGPTL4,ITGAV,0,0,0.3258010745048523,0
DMP1,ITGAV,0,0,0.055557943880558014,0
ICAM4,ITGAV,0.04229174181818962,0,0,0
SPP1,ITGAV,0,0,0,0
CYR61,ITGAV,0,0,0.11236347258090973,0
EDIL3,ITGAV,0,0,0,0
POSTN,ITGAV,0,0,0.3491380512714386,0
THBS4,ITGAV,0,0,0,0
CCL2,CCR2,0,0,0.4907512366771698,0
CXCL9,CCR2,0,0,0.8497574329376221,0
CCL5,CCR2,0.49872419238090515,0,0,0
CCL8,CCR2,0,0,0,0
CCL4,CCR2,0,0,0,0
CD40LG,CCR2,0.538303792476654,0,0,0
CXCL10,CCR2,0,0,0.7873589992523193,0
CXCL12,CCR2,0,0,0.8270053267478943,0
CCL3,CCR2,0,0,0,0
CCL7,CCR2,0,0,0.5020049214363098,0
CCL11,CCR2,0,0,1.1596460342407227,0
CCL24,CCR2,0,0,0,0
CCL17,CCR2,0.4909628629684448,0,0,0
CCL22,CCR2,0.5656052827835083,0,0,0
CCL20,CCR2,0,0,0,0
CCL1,CCR2,0,0,0,0
CXCL1,CCR2,0,0,0.5991870164871216,0
CXCL2,CCR2,0,0,0,0
CXCL3,CCR2,0,0,0,0
CXCL5,CCR2,0,0,0,0
PPBP,CCR2,0,0,0,0
CXCL13,CCR2,0,0,0,0
XCL1,CCR2,0.5945162773132324,0,0,0
PF4,CCR2,0.5322329998016357,0,0,0
CXCL14,CCR2,0,0,1.0234079360961914,0
CYTL1,CCR2,0,0,0,0
MSMP,CCR2,0,0,0,0
CCL2,CCR3,0,0,0,0
CXCL9,CCR3,0,0,0,0
CCL5,CCR3,0,0,0,0
CCL8,CCR3,0,0,0,0
CCL4,CCR3,0,0,0,0
IL4,CCR3,0,0,0,0
CXCL10,CCR3,0,0,0,0
IL2,CCR3,0,0,0,0
CXCL12,CCR3,0,0,0,0
CCL3,CCR3,0,0,0,0
CCL7,CCR3,0,0,0,0
CCL11,CCR3,0,0,0,0
CCL24,CCR3,0,0,0,0
CCL17,CCR3,0,0,0,0
CCL22,CCR3,0,0,0,0
CCL20,CCR3,0,0,0,0
CCL1,CCR3,0,0,0,0
CXCL1,CCR3,0,0,0,0
CXCL2,CCR3,0,0,0,0
CXCL3,CCR3,0,0,0,0
CXCL5,CCR3,0,0,0,0
PPBP,CCR3,0,0,0,0
CXCL13,CCR3,0,0,0,0
XCL1,CCR3,0,0,0,0
PF4,CCR3,0,0,0,0
CXCL14,CCR3,0,0,0,0
CCL2,CCR5,0,0,0.6089390516281128,0
CXCL9,CCR5,0,0,0.9679452180862427,0
CCL5,CCR5,0.6169119477272034,0,0,0
CCL8,CCR5,0,0,0,0
CCL4,CCR5,0,0,0,0
CXCL10,CCR5,0,0,0.9055467844009399,0
IL2,CCR5,0,0,0,0
IL12A,CCR5,0,0,0,0
CXCL12,CCR5,0,0,0.9451931118965149,0
CCL3,CCR5,0,0,0,0
CCL7,CCR5,0,0,0.6201927065849304,0
CCL11,CCR5,0,0,1.2778339385986328,0
CCL24,CCR5,0,0,0,0
CCL17,CCR5,0.6091506481170654,0,0,0
CCL22,CCR5,0.6837930679321289,0,0,0
CCL20,CCR5,0,0,0,0
CCL1,CCR5,0,0,0,0
CXCL1,CCR5,0,0,0.7173748016357422,0
CXCL2,CCR5,0,0,0,0
CXCL3,CCR5,0,0,0,0
CXCL5,CCR5,0,0,0,0
PPBP,CCR5,0,0,0,0
CXCL13,CCR5,0,0,0,0
IL12B,CCR5,0,0,0,0
IL18,CCR5,0.6731962561607361,0,0,0
XCL1,CCR5,0.712704062461853,0,0,0
ORM1,CCR5,0,0,0,0
PF4,CCR5,0.6504207849502563,0,0,0
CXCL14,CCR5,0,0,1.1415958404541016,0
S100A4,CCR5,1.2004976272583008,0,0,0
CCL2,CCR1,0,0,0,0
IL10,CCR1,0,0,0,0
CXCL9,CCR1,0,0,0,0
CCL5,CCR1,0,0,0,0
CCL8,CCR1,0,0,0,0
CCL4,CCR1,0,0,0,0
CXCL10,CCR1,0,0,0,0
CSF2,CCR1,0,0,0,0
CXCL12,CCR1,0,0,0,0
CCL3,CCR1,0,0,0,0
CCL7,CCR1,0,0,0,0
CCL11,CCR1,0,0,0,0
CCL24,CCR1,0,0,0,0
CCL17,CCR1,0,0,0,0
CCL22,CCR1,0,0,0,0
CCL20,CCR1,0,0,0,0
CCL1,CCR1,0,0,0,0
CXCL1,CCR1,0,0,0,0
CXCL2,CCR1,0,0,0,0
CXCL3,CCR1,0,0,0,0
CXCL5,CCR1,0,0,0,0
PPBP,CCR1,0,0,0,0
CXCL13,CCR1,0,0,0,0
XCL1,CCR1,0,0,0,0
PF4,CCR1,0,0,0,0
CXCL14,CCR1,0,0,0,0
CCL2,ACKR1,0,0,0,0
CXCL9,ACKR1,0,0,0,0
CCL5,ACKR1,0,0,0,0
CCL8,ACKR1,0,0,0,0
CXCL10,ACKR1,0,0,0,0
CCL7,ACKR1,0,0,0,0
CCL11,ACKR1,0,0,0,0
CCL17,ACKR1,0,0,0,0
CCL22,ACKR1,0,0,0,0
