cluster_1,,immune,immune,stroma,stroma
ANGPT1,PDGFRB,0,0,0,0.7737513780593872
ANGPT4,PDGFRB,0,0,0,0.6953513622283936
BDNF,PDGFRB,0,0,0,0.5598559975624084
EREG,PDGFRB,0,0,0,0
VEGFD,PDGFRB,0,0,0,0.8883040547370911
FGF5,PDGFRB,0,0,0,0
FGF23,PDGFRB,0,0,0,0
PGF,PDGFRB,0,0,0,0.8316018581390381
MFGE8,PDGFRB,0,0,0,1.0303997993469238
CD80,CD28,0,0,0,0
IL2,CD28,0.16383503377437592,0,0,0
IL12A,CD28,0,0,0,0
CD8A,CD28,0,0,0,0
CD80,CD3G,0,0,0,0
GZMA,F2R,0.7968490123748779,0,0,0
PRSS2,F2R,0,0,0,0
IGF1,KIT,0,0,0,0
EGF,KIT,0,0,0,0
NGF,KIT,0,0,0,0
CSF1,KIT,0,0,0,0
HGF,KIT,0,0,0,0
AREG,KIT,0,0,0,0
PDGFA,KIT,0,0,0,0
PDGFB,KIT,0,0,0,0
ANGPT2,KIT,0,0,0,0
ANGPT1,KIT,0,0,0,0
ANGPT4,KIT,0,0,0,0
BDNF,KIT,0,0,0,0
EREG,KIT,0,0,0,0
VEGFD,KIT,0,0,0,0
FGF5,KIT,0,0,0,0
FGF23,KIT,0,0,0,0
PGF,KIT,0,0,0,0
SAA1,CD36,0,0,0,0
THBS1,CD36,0,0,0,0
THBS2,CD36,0,0,0,0
S100A8,CD36,0,0,0,0
S100A9,CD36,0,0,0,0
THBS4,CD36,0,0,0,0
KIT,CSF2RB,0,0,0,0
CSF3,CSF2RB,0,0,0,0
CSF2,CSF2RB,0,0,0,0
IL5,CSF2RB,0,0,0,0
KDR,CSF2RB,0,0,0,0
TSLP,IL7R,0,0,0.3876865804195404,0
IL7,IL7R,0,0,0,0
IL6,IL2RB,0,0,0.865949273109436,0
IL2,IL2RB,0.4296567440032959,0,0,0
IL1RN,IL2RB,0,0,0,0
CD8A,IL2RB,0,0,0,0
IGF1,KDR,0,0,0,0
IL6,KDR,0,0,0,0
EGF,KDR,0,0,0,0
NGF,KDR,0,0,0,0
CSF1,KDR,0,0,0,0
HGF,KDR,0,0,0,0
AREG,KDR,0,0,0,0
PDGFA,KDR,0,0,0,0
PDGFB,KDR,0,0,0,0
ANGPT2,KDR,0,0,0,0
ANGPT1,KDR,0,0,0,0
ANGPT4,KDR,0,0,0,0
FLT4,KDR,0,0,0,0
BDNF,KDR,0,0,0,0
EREG,KDR,0,0,0,0
VEGFD,KDR,0,0,0,0
PTHLH,KDR,0,0,0,0
VTN,KDR,0,0,0,0
FGF5,KDR,0,0,0,0
FGF23,KDR,0,0,0,0
PGF,KDR,0,0,0,0
GREM1,KDR,0,0,0,0
NRP1,KDR,0,0,0,0
MDK,PTPRZ1,0,0,0,0
PTN,PTPRZ1,0,0,0,0
L1CAM,PTPRZ1,0,0,0,0
TNC,PTPRZ1,0,0,0,0
HGF,CD44,0,0,0,0
TNF,CD44,0,0,0,0
HBEGF,CD44,0,0,0,0
LGALS9,CD44,0,0,0,0
VCAN,CD44,0,0,0,0
LAMB1,CD44,0,0,0,0
LAMA4,CD44,0,0,0,0
LAMC2,CD44,0,0,0,0
COL6A3,CD44,0,0,0,0
LAMA3,CD44,0,0,0,0
LAMC3,CD44,0,0,0,0
SPP1,CD44,0,0,0,0
LAMA2,CD44,0,0,0,0
PRG4,CD44,0,0,0,0
COL6A5,CD44,0,0,0,0
COL6A6,CD44,0,0,0,0
RELN,ITGB6,0,0,0,0
VTN,ITGB6,0,0,0,0
THBS1,ITGB6,0,0,0,0
THBS2,ITGB6,0,0,0,0
VWF,ITGB6,0,0,0,0
LAMB1,ITGB6,0,0,0,0
LAMA4,ITGB6,0,0,0,0
LAMC2,ITGB6,0,0,0,0
TNC,ITGB6,0,0,0,0
COL6A3,ITGB6,0,0,0,0
LAMA3,ITGB6,0,0,0,0
LAMC3,ITGB6,0,0,0,0
SPP1,ITGB6,0,0,0,0
LAMA2,ITGB6,0,0,0,0
CHAD,ITGB6,0,0,0,0
COL6A6,ITGB6,0,0,0,0
THBS4,ITGB6,0,0,0,0
IGF1,EPHB1,0,0,0,0
EGF,EPHB1,0,0,0,0
NGF,EPHB1,0,0,0,0
CSF1,EPHB1,0,0,0,0
HGF,EPHB1,0,0,0,0
AREG,EPHB1,0,0,0,0
PDGFA,EPHB1,0,0,0,0
PDGFB,EPHB1,0,0,0,0
EFNB3,EPHB1,0,0,0,0
ANGPT2,EPHB1,0,0,0,0
ANGPT1,EPHB1,0,0,0,0
ANGPT4,EPHB1,0,0,0,0
BDNF,EPHB1,0,0,0,0
EREG,EPHB1,0,0,0,0
VEGFD,EPHB1,0,0,0,0
FGF5,EPHB1,0,0,0,0
FGF23,EPHB1,0,0,0,0
PGF,EPHB1,0,0,0,0
IGF1,EPHA2,0,0,0,0
EGF,EPHA2,0,0,0,0
NGF,EPHA2,0,0,0,0
CSF1,EPHA2,0,0,0,0
HGF,EPHA2,0,0,0,0
TNF,EPHA2,0,0,0,0
AREG,EPHA2,0,0,0,0
PDGFA,EPHA2,0,0,0,0
PDGFB,EPHA2,0,0,0,0
ANGPT2,EPHA2,0,0,0,0
ANGPT1,EPHA2,0,0,0,0
ANGPT4,EPHA2,0,0,0,0
BDNF,EPHA2,0,0,0,0
EREG,EPHA2,0,0,0,0
VEGFD,EPHA2,0,0,0,0
FGF5,EPHA2,0,0,0,0
FGF23,EPHA2,0,0,0,0
PGF,EPHA2,0,0,0,0
TLN1,ITGB5,0,0.2787596583366394,0,0
RELN,ITGB5,0,0,0,0
VTN,ITGB5,0,0,0,0.7320828437805176
THBS1,ITGB5,0,0,0,0
THBS2,ITGB5,0,0,0,0.3406393527984619
VWF,ITGB5,0,0,0,0
LAMB1,ITGB5,0,0,0,0.45456254482269287
LAMA4,ITGB5,0,0,0,0.3646918535232544
LAMC2,ITGB5,0,0,0,0
TNC,ITGB5,0,0,0,0.45547741651535034
COL6A3,ITGB5,0,0,0,0.7112257480621338
LAMA3,ITGB5,0,0,0,0
LAMC3,ITGB5,0,0,0,0.6080948114395142
SPP1,ITGB5,0,0,0,0
CYR61,ITGB5,0,0,0,0.2616502642631531
LAMA2,ITGB5,0,0,0,0.8459964990615845
EDIL3,ITGB5,0,0,0,0.1438097059726715
CHAD,ITGB5,0,0.19562461972236633,0,0
COL6A6,ITGB5,0,0,0,0
THBS4,ITGB5,0,0,0,0.2104777991771698
IGF1,FGFR1,0,0,0,1.194195032119751
EGF,FGFR1,0,0,0,0
NGF,FGFR1,0,0,0,0.4756617546081543
CSF1,FGFR1,0,0,0,0
HGF,FGFR1,0,0,0,0.41121718287467957
AREG,FGFR1,0,0,0,0
PDGFA,FGFR1,0,0,0,0
PDGFB,FGFR1,0,0.39279675483703613,0,0
ANGPT2,FGFR1,0,0,0,0.3528856337070465
ANGPT1,FGFR1,0,0,0,0.5640959739685059
ANGPT4,FGFR1,0,0,0,0.4856959581375122
BDNF,FGFR1,0,0,0,0.3502005636692047
EREG,FGFR1,0,0,0,0
VEGFD,FGFR1,0,0,0,0.6786485910415649
FGF5,FGFR1,0,0,0,0
FGF23,FGFR1,0,0,0,0
PGF,FGFR1,0,0,0,0.6219464540481567
IGF1,FGFR4,0,0,0,0.951525092124939
EGF,FGFR4,0,0,0,0
NGF,FGFR4,0,0,0,0.23299181461334229
CSF1,FGFR4,0,0,0,0
HGF,FGFR4,0,0,0,0.16854724287986755
AREG,FGFR4,0,0,0,0
PDGFA,FGFR4,0,0,0,0
PDGFB,FGFR4,0,0.15012682974338531,0,0
ANGPT2,FGFR4,0,0,0,0.1102157011628151
ANGPT1,FGFR4,0,0,0,0.32142603397369385
ANGPT4,FGFR4,0,0,0,0.2430260181427002
BDNF,FGFR4,0,0,0,0.10753064602613449
EREG,FGFR4,0,0,0,0
VEGFD,FGFR4,0,0,0,0.4359786808490753
FGF5,FGFR4,0,0,0,0
FGF23,FGFR4,0,0,0,0
PGF,FGFR4,0,0,0,0.37927648425102234
PDGFA,FURIN,0,0,0,0
IGF1,FLT4,0,0,0,0
EGF,FLT4,0,0,0,0
NGF,FLT4,0,0,0,0
CSF1,FLT4,0,0,0,0
HGF,FLT4,0,0,0,0
TNF,FLT4,0,0,0,0
AREG,FLT4,0,0,0,0
PDGFA,FLT4,0,0,0,0
PDGFB,FLT4,0,0,0,0
ANGPT2,FLT4,0,0,0,0
ANGPT1,FLT4,0,0,0,0
ANGPT4,FLT4,0,0,0,0
KDR,FLT4,0,0,0,0
BDNF,FLT4,0,0,0,0
EREG,FLT4,0,0,0,0
VEGFD,FLT4,0,0,0,0
VTN,FLT4,0,0,0,0
FGF5,FLT4,0,0,0,0
FGF23,FLT4,0,0,0,0
PGF,FLT4,0,0,0,0
IL6,NOTCH3,0,0,0,0.7716807126998901
DLL4,NOTCH3,0,0,0,0
THBS2,NOTCH3,0,0,0,0.5202808380126953
DLK1,NOTCH3,0,0,0,0.36658909916877747
SCGB3A1,NOTCH3,0,0,0,0
IGF1,TIE1,0,0,0,0
EGF,TIE1,0,0,0,0
NGF,TIE1,0,0,0,0
CSF1,TIE1,0,0,0,0
HGF,TIE1,0,0,0,0
AREG,TIE1,0,0,0,0
PDGFA,TIE1,0,0,0,0
PDGFB,TIE1,0,0,0,0
ANGPT2,TIE1,0,0,0,0
ANGPT1,TIE1,0,0,0,0
ANGPT4,TIE1,0,0,0,0
BDNF,TIE1,0,0,0,0
EREG,TIE1,0,0,0,0
VEGFD,TIE1,0,0,0,0
FGF5,TIE1,0,0,0,0
FGF23,TIE1,0,0,0,0
PGF,TIE1,0,0,0,0
ANGPTL4,TIE1,0,0,0,0
IGF1,AXL,0,0,0,1.1658499240875244
EGF,AXL,0,0,0,0
NGF,AXL,0,0,0,0.44731658697128296
CSF1,AXL,0,0,0,0
HGF,AXL,0,0,0,0.3828720450401306
AREG,AXL,0,0,0,0
PDGFA,AXL,0,0,0,0
PDGFB,AXL,0,0.3644516170024872,0,0
ANGPT2,AXL,0,0,0,0.32454049587249756
ANGPT1,AXL,0,0,0,0.5357508063316345
ANGPT4,AXL,0,0,0,0.45735082030296326
GAS6,AXL,0,0,0,0.7382544875144958
BDNF,AXL,0,0,0,0.32185542583465576
EREG,AXL,0,0,0,0
VEGFD,AXL,0,0,0,0.6503034830093384
FGF5,AXL,0,0,0,0
FGF23,AXL,0,0,0,0
PGF,AXL,0,0,0,0.5936012864112854
IGF1,EPHA7,0,0,0,0.9120783805847168
WNT5A,EPHA7,0,0,0,0.357322633266449
EGF,EPHA7,0,0,0,0
NGF,EPHA7,0,0,0,0.19354510307312012
CSF1,EPHA7,0,0,0,0
HGF,EPHA7,0,0,0,0.12910054624080658
AREG,EPHA7,0,0,0,0
PDGFA,EPHA7,0,0,0,0
PDGFB,EPHA7,0,0.11068011820316315,0,0
ANGPT2,EPHA7,0,0,0,0.07076899707317352
ANGPT1,EPHA7,0,0,0,0.2819793224334717
ANGPT4,EPHA7,0,0,0,0.20357932150363922
BDNF,EPHA7,0,0,0,0.06808394193649292
AFDN,EPHA7,0,0,0,0
EREG,EPHA7,0,0,0,0
VEGFD,EPHA7,0,0,0,0.39653199911117554
FGF5,EPHA7,0,0,0,0
FGF23,EPHA7,0,0,0,0
PGF,EPHA7,0,0,0,0.33982980251312256
IGF1,EPHA5,0,0,0,0
EGF,EPHA5,0,0,0,0
NGF,EPHA5,0,0,0,0
CSF1,EPHA5,0,0,0,0
HGF,EPHA5,0,0,0,0
AREG,EPHA5,0,0,0,0
PDGFA,EPHA5,0,0,0,0
PDGFB,EPHA5,0,0,0,0
ANGPT2,EPHA5,0,0,0,0
ANGPT1,EPHA5,0,0,0,0
ANGPT4,EPHA5,0,0,0,0
BDNF,EPHA5,0,0,0,0
EREG,EPHA5,0,0,0,0
VEGFD,EPHA5,0,0,0,0
FGF5,EPHA5,0,0,0,0
FGF23,EPHA5,0,0,0,0
PGF,EPHA5,0,0,0,0
IGF1,INSRR,0,0,0,0
EGF,INSRR,0,0,0,0
NGF,INSRR,0,0,0,0
CSF1,INSRR,0,0,0,0
HGF,INSRR,0,0,0,0
AREG,INSRR,0,0,0,0
PDGFA,INSRR,0,0,0,0
PDGFB,INSRR,0,0,0,0
ANGPT2,INSRR,0,0,0,0
ANGPT1,INSRR,0,0,0,0
ANGPT4,INSRR,0,0,0,0
BDNF,INSRR,0,0,0,0
EREG,INSRR,0,0,0,0
VEGFD,INSRR,0,0,0,0
FGF5,INSRR,0,0,0,0
FGF23,INSRR,0,0,0,0
PGF,INSRR,0,0,0,0
IGF1,PDGFRA,0,0,0,1.6017885208129883
EGF,PDGFRA,0,0,0,0
NGF,PDGFRA,0,0,0,0.8832551836967468
CSF1,PDGFRA,0,0,0,0
HGF,PDGFRA,0,0,0,0.8188106417655945
AREG,PDGFRA,0,0,0,0
PDGFA,PDGFRA,0,0,0,0
PDGFB,PDGFRA,0,0.8003902435302734,0,0
ANGPT2,PDGFRA,0,0,0,0.7604790925979614
ANGPT1,PDGFRA,0,0,0,0.9716894030570984
ANGPT4,PDGFRA,0,0,0,0.8932894468307495
BDNF,PDGFRA,0,0,0,0.7577940225601196
EREG,PDGFRA,0,0,0,0
VEGFD,PDGFRA,0,0,0,1.0862420797348022
FGF5,PDGFRA,0,0,0,0
FGF23,PDGFRA,0,0,0,0
PGF,PDGFRA,0,0,0,1.0295398235321045
IGF1,CSF1R,0,0,0,0
EGF,CSF1R,0,0,0,0
NGF,CSF1R,0,0,0,0
CSF1,CSF1R,0,0,0,0
CSF3,CSF1R,0,0,0,0
CSF2,CSF1R,0,0,0,0
HGF,CSF1R,0,0,0,0
AREG,CSF1R,0,0,0,0
PDGFA,CSF1R,0,0,0,0
PDGFB,CSF1R,0,0,0,0
ANGPT2,CSF1R,0,0,0,0
ANGPT1,CSF1R,0,0,0,0
ANGPT4,CSF1R,0,0,0,0
BDNF,CSF1R,0,0,0,0
EREG,CSF1R,0,0,0,0
VEGFD,CSF1R,0,0,0,0
FGF5,CSF1R,0,0,0,0
FGF23,CSF1R,0,0,0,0
PGF,CSF1R,0,0,0,0
IGF1,DDR2,0,0,0,1.4007904529571533
EGF,DDR2,0,0,0,0
NGF,DDR2,0,0,0,0.6822571754455566
CSF1,DDR2,0,0,0,0
HGF,DDR2,0,0,0,0.6178126335144043
AREG,DDR2,0,0,0,0
PDGFA,DDR2,0,0,0,0
PDGFB,DDR2,0,0.5993922352790833,0,0
ANGPT2,DDR2,0,0,0,0.5594810843467712
ANGPT1,DDR2,0,0,0,0.7706913948059082
ANGPT4,DDR2,0,0,0,0.6922913789749146
BDNF,DDR2,0,0,0,0.5567960143089294
EREG,DDR2,0,0,0,0
VEGFD,DDR2,0,0,0,0.8852440714836121
FGF5,DDR2,0,0,0,0
FGF23,DDR2,0,0,0,0
PGF,DDR2,0,0,0,0.8285418748855591
IGF1,RET,0,0,0.9545592069625854,0
EGF,RET,0,0,0,0
NGF,RET,0,0,0.23602597415447235,0
CSF1,RET,0,0,0,0
HGF,RET,0,0,0.1715814173221588,0
AREG,RET,0,0,0,0
PDGFA,RET,0,0,0,0
PDGFB,RET,0.15316098928451538,0,0,0
ANGPT2,RET,0,0,0.11324986815452576,0
ANGPT1,RET,0,0,0.3244602084159851,0
ANGPT4,RET,0,0,0.24606019258499146,0
GDNF,RET,0,0,0.12582038342952728,0
BDNF,RET,0,0,0.11056481301784515,0
AGT,RET,0,0,0.32677406072616577,0
EREG,RET,0,0,0,0
VEGFD,RET,0,0,0.4390128552913666,0
GDF15,RET,0,0,0.11403173208236694,0
FGFR4,RET,0,0,0.1868879795074463,0
FGF5,RET,0,0,0,0
FGF23,RET,0,0,0,0
PGF,RET,0,0,0.3823106586933136,0
LGALS1,RET,0.22217100858688354,0,0.6648997068405151,0
IGF1,FLT1,0,0,0,0
EGF,FLT1,0,0,0,0
NGF,FLT1,0,0,0,0
CSF1,FLT1,0,0,0,0
CSF2,FLT1,0,0,0,0
HGF,FLT1,0,0,0,0
AREG,FLT1,0,0,0,0
PDGFA,FLT1,0,0,0,0
PDGFB,FLT1,0,0,0,0
ANGPT2,FLT1,0,0,0,0
ANGPT1,FLT1,0,0,0,0
ANGPT4,FLT1,0,0,0,0
KDR,FLT1,0,0,0,0
FLT4,FLT1,0,0,0,0
BDNF,FLT1,0,0,0,0
EREG,FLT1,0,0,0,0
VEGFD,FLT1,0,0,0,0
FGF5,FLT1,0,0,0,0
FGF23,FLT1,0,0,0,0
PGF,FLT1,0,0,0,0
TNF,TRPM2,0,0,0,0
EGF,HSP90AB1,0,0,0,0
IL4,LGALS3,0,0,0,0
MUC1,LGALS3,0,0,0,0
CSF2,LGALS3,0,0,0,0
TNF,NR3C1,0,0,0,0
RLN1,NR3C1,0,0,0,0
GC,NR3C1,0,0,0,0
HGF,THBS1,0,0,0,0
IL18,THBS1,0,0,0,0
VWF,THBS1,0,0,0,0
IGF1,ITGAV,0,0,0,0
NRG1,ITGAV,0,0,0,0
PTN,ITGAV,0,0,0,0
L1CAM,ITGAV,0,0,0,0
VTN,ITGAV,0,0,0,0
THBS1,ITGAV,0,0,0,0
THBS2,ITGAV,0,0,0,0
CTGF,ITGAV,0,0,0,0
VWF,ITGAV,0,0,0,0
PECAM1,ITGAV,0,0,0,0
TNC,ITGAV,0,0,0,0
MFGE8,ITGAV,0,0,0,0
ANGPTL4,ITGAV,0,0,0,0
DMP1,ITGAV,0,0,0,0
ICAM4,ITGAV,0,0,0,0
SPP1,ITGAV,0,0,0,0
CYR61,ITGAV,0,0,0,0
EDIL3,ITGAV,0,0,0,0
POSTN,ITGAV,0,0,0,0
THBS4,ITGAV,0,0,0,0
CCL2,CCR2,0,0,0.33110159635543823,0
CXCL9,CCR2,0,0,0.21014615893363953,0
CCL5,CCR2,0.43635308742523193,0,0,0
CCL8,CCR2,0,0,0,0
CCL4,CCR2,0.19491833448410034,0,0,0
CD40LG,CCR2,0.2460189163684845,0,0,0
CXCL10,CCR2,0,0,0.24189667403697968,0
CXCL12,CCR2,0,0,0.7774690389633179,0
CCL3,CCR2,0,0,0,0
CCL7,CCR2,0,0,0.28851431608200073,0
CCL11,CCR2,0,0,0.9091668725013733,0
CCL24,CCR2,0,0,0,0
CCL17,CCR2,0,0,0,0
CCL22,CCR2,0,0,0,0
CCL20,CCR2,0,0,0,0
CCL1,CCR2,0,0,0,0
CXCL1,CCR2,0,0,0.3112316131591797,0
CXCL2,CCR2,0,0,0,0
CXCL3,CCR2,0,0,0,0
CXCL5,CCR2,0,0,0,0
PPBP,CCR2,0,0,0,0
CXCL13,CCR2,0,0,0.5687361359596252,0
XCL1,CCR2,0.3107605576515198,0,0,0
PF4,CCR2,0,0,0,0
CXCL14,CCR2,0,0,0.6341415643692017,0
CYTL1,CCR2,0,0,0,0
MSMP,CCR2,0,0,0,0
CCL2,CCR3,0,0,0,0
CXCL9,CCR3,0,0,0,0
CCL5,CCR3,0,0,0,0
CCL8,CCR3,0,0,0,0
CCL4,CCR3,0,0,0,0
IL4,CCR3,0,0,0,0
CXCL10,CCR3,0,0,0,0
IL2,CCR3,0,0,0,0
CXCL12,CCR3,0,0,0,0
CCL3,CCR3,0,0,0,0
CCL7,CCR3,0,0,0,0
CCL11,CCR3,0,0,0,0
CCL24,CCR3,0,0,0,0
CCL17,CCR3,0,0,0,0
CCL22,CCR3,0,0,0,0
CCL20,CCR3,0,0,0,0
CCL1,CCR3,0,0,0,0
CXCL1,CCR3,0,0,0,0
CXCL2,CCR3,0,0,0,0
CXCL3,CCR3,0,0,0,0
CXCL5,CCR3,0,0,0,0
PPBP,CCR3,0,0,0,0
CXCL13,CCR3,0,0,0,0
XCL1,CCR3,0,0,0,0
PF4,CCR3,0,0,0,0
CXCL14,CCR3,0,0,0,0
CCL2,CCR5,0,0,0.285406231880188,0
CXCL9,CCR5,0,0,0.16445082426071167,0
CCL5,CCR5,0.3906577527523041,0,0,0
CCL8,CCR5,0,0,0,0
CCL4,CCR5,0.14922299981117249,0,0,0
CXCL10,CCR5,0,0,0.19620133936405182,0
IL2,CCR5,0.16264736652374268,0,0,0
IL12A,CCR5,0,0,0,0
CXCL12,CCR5,0,0,0.7317737340927124,0
CCL3,CCR5,0,0,0,0
CCL7,CCR5,0,0,0.24281896650791168,0
CCL11,CCR5,0,0,0.863471508026123,0
CCL24,CCR5,0,0,0,0
CCL17,CCR5,0,0,0,0
CCL22,CCR5,0,0,0,0
CCL20,CCR5,0,0,0,0
CCL1,CCR5,0,0,0,0
CXCL1,CCR5,0,0,0.26553624868392944,0
CXCL2,CCR5,0,0,0,0
CXCL3,CCR5,0,0,0,0
CXCL5,CCR5,0,0,0,0
PPBP,CCR5,0,0,0,0
CXCL13,CCR5,0,0,0.523040771484375,0
IL12B,CCR5,0,0,0,0
IL18,CCR5,0,0,0,0
XCL1,CCR5,0.2650652527809143,0,0,0
ORM1,CCR5,0,0,0,0
PF4,CCR5,0,0,0,0
CXCL14,CCR5,0,0,0.5884461998939514,0
S100A4,CCR5,0.2842150330543518,0,0,0
CCL2,CCR1,0,0,0,0
IL10,CCR1,0,0,0,0
CXCL9,CCR1,0,0,0,0
CCL5,CCR1,0,0,0,0
CCL8,CCR1,0,0,0,0
CCL4,CCR1,0,0,0,0
CXCL10,CCR1,0,0,0,0
CSF2,CCR1,0,0,0,0
CXCL12,CCR1,0,0,0,0
CCL3,CCR1,0,0,0,0
CCL7,CCR1,0,0,0,0
CCL11,CCR1,0,0,0,0
CCL24,CCR1,0,0,0,0
CCL17,CCR1,0,0,0,0
CCL22,CCR1,0,0,0,0
CCL20,CCR1,0,0,0,0
CCL1,CCR1,0,0,0,0
CXCL1,CCR1,0,0,0,0
CXCL2,CCR1,0,0,0,0
CXCL3,CCR1,0,0,0,0
CXCL5,CCR1,0,0,0,0
PPBP,CCR1,0,0,0,0
CXCL13,CCR1,0,0,0,0
XCL1,CCR1,0,0,0,0
PF4,CCR1,0,0,0,0
CXCL14,CCR1,0,0,0,0
CCL2,ACKR1,0,0,0,0
CXCL9,ACKR1,0,0,0,0
CCL5,ACKR1,0,0,0,0
CCL8,ACKR1,0,0,0,0
CXCL10,ACKR1,0,0,0,0
CCL7,ACKR1,0,0,0,0
CCL11,ACKR1,0,0,0,0
CCL17,ACKR1,0,0,0,0
CCL22,ACKR1,0,0,0,0
CCL1,ACKR1,0,0,0,0
CXCL1,ACKR1,0,0,0,0
CXCL2,ACKR1,0,0,0,0
CXCL3,ACKR1,0,0,0,0
CXCL5,ACKR1,0,0,0,0
PPBP,ACKR1,0,0,0,0
CXCL13,ACKR1,0,0,0,0
PF4,ACKR1,0,0,0,0
CCL2,ACKR2,0,0,0,0
CCL5,ACKR2,0,0,0,0
CCL8,ACKR2,0,0,0,0
CCL4,ACKR2,0,0,0,0
CCL3,ACKR2,0,0,0,0
CCL7,ACKR2,0,0,0,0
CCL11,ACKR2,0,0,0,0
CCL24,ACKR2,0,0,0,0
CCL17,ACKR2,0,0,0,0
CCL22,ACKR2,0,0,0,0
CCL2,CXCR1,0,0,0,0
CXCL9,CXCR1,0,0,0,0
CCL5,CXCR1,0,0,0,0
CCL8,CXCR1,0,0,0,0
CCL4,CXCR1,0,0,0,0
CXCL10,CXCR1,0,0,0,0
